# Combined data from 'ATLAS-ZTF' for 'SN 2021uve'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
29.13571, 3.86034, o, 59388.588633, -22.111, 4.385, -5, 23, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59388.595167, -24.093, 21.625, -1, 18, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59388.612706, 21.295, 1.829, 11, 20, 21.296518287104437, ATLAS-ZTF
29.13571, 3.86034, o, 59388.61834, -20.623, 1.613, -20, 33, nan, ATLAS-ZTF
29.13571, 3.86034, c, 59406.567986, 19.868, 1.595, 41, 65, 19.86804035820066, ATLAS-ZTF
29.13571, 3.86034, c, 59406.571657, -18.216, 0.989, -188, 186, nan, ATLAS-ZTF
29.13571, 3.86034, c, 59406.578083, 20.75, 1.833, 18, 33, 20.761818737241732, ATLAS-ZTF
29.13571, 3.86034, c, 59406.595644, -21.447, 1.143, -10, 11, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59408.566741, 20.55, 0.648, 22, 14, 20.543943297944484, ATLAS-ZTF
29.13571, 3.86034, o, 59408.570431, -22.154, 3.05, -5, 15, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59408.5778, 20.944, 0.703, 15, 11, 20.959771852360795, ATLAS-ZTF
29.13571, 3.86034, o, 59408.599231, 21.731, 1.579, 7, 12, 21.787254899964356, ATLAS-ZTF
29.13571, 3.86034, o, 59408.600152, 22.661, 3.324, 3, 10, 22.707196863200842, ATLAS-ZTF
29.13571, 3.86034, o, 59408.606233, 22.12, 2.673, 5, 14, 22.15257498915995, ATLAS-ZTF
29.13571, 3.86034, o, 59408.610537, -21.062, 0.9, -14, 12, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59408.620474, 22.01, 2.534, 6, 14, 21.95462187404089, ATLAS-ZTF
29.13571, 3.86034, o, 59412.55838, -22.448, 2.86, -4, 11, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59412.568514, 26.001, 84.5, 0, 12, inf, ATLAS-ZTF
29.13571, 3.86034, o, 59412.57287, 20.846, 0.752, 17, 12, 20.823877696554312, ATLAS-ZTF
29.13571, 3.86034, o, 59412.574253, 20.547, 0.522, 22, 11, 20.543943297944484, ATLAS-ZTF
29.13571, 3.86034, o, 59412.5784, -24.251, 16.667, -1, 12, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59412.581621, 22.351, 2.7, 4, 11, 22.394850021680092, ATLAS-ZTF
29.13571, 3.86034, o, 59412.59182, -22.15, 2.021, -5, 10, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59412.605898, -22.61, 2.765, -3, 9, nan, ATLAS-ZTF
29.13571, 3.86034, c, 59414.573337, -22.787, 4.6, -3, 13, nan, ATLAS-ZTF
29.13571, 3.86034, c, 59414.576545, 20.559, 0.575, 22, 12, 20.543943297944484, ATLAS-ZTF
29.13571, 3.86034, c, 59414.582038, -22.253, 2.81, -5, 13, nan, ATLAS-ZTF
29.13571, 3.86034, c, 59414.600922, -23.044, 5.846, -2, 13, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59416.594229, 23.553, 6.684, 1, 9, 23.9, ATLAS-ZTF
29.13571, 3.86034, o, 59416.611485, 24.114, 13.667, 1, 11, 23.9, ATLAS-ZTF
29.13571, 3.86034, o, 59416.615632, 22.266, 1.839, 4, 8, 22.394850021680092, ATLAS-ZTF
29.13571, 3.86034, o, 59416.618854, 22.265, 2.097, 4, 10, 22.394850021680092, ATLAS-ZTF
29.13571, 3.86034, o, 59420.533729, -20.038, 0.631, -35, 22, nan, ATLAS-ZTF
29.13571, 3.86034, o, 59420.539265, 19.001, 0.538, 91, 49, 19.002396519197266, ATLAS-ZTF
29.13571, 3.86034, o, 59420.543423, 20.076, 0.588, 34, 20, 20.07130270739436, ATLAS-ZTF
29.13571, 3.86034, o, 59420.556337, 16.635, 3.1, 806, 2498, 16.634162395487273, ATLAS-ZTF
29.13571, 3.86034, o, 59428.581493, 19.657, 0.224, 50, 11, 19.65257498915995, ATLAS-ZTF
29.13571, 3.86034, o, 59428.58478, 19.658, 0.219, 50, 11, 19.65257498915995, ATLAS-ZTF
29.13571, 3.86034, o, 59428.609548, 20.125, 0.304, 32, 10, 20.137125054200233, ATLAS-ZTF
29.13571, 3.86034, o, 59428.621804, 19.375, 0.179, 65, 12, 19.36771660839286, ATLAS-ZTF
29.13571, 3.86034, c, 59432.555015, 19.154, 0.106, 79, 8, 19.155932271773896, ATLAS-ZTF
29.13571, 3.86034, c, 59432.561499, 19.383, 0.128, 64, 8, 19.38455006504028, ATLAS-ZTF
29.13571, 3.86034, c, 59432.565203, 19.29, 0.124, 70, 9, 19.287254899964356, ATLAS-ZTF
29.13571, 3.86034, c, 59432.576597, 19.332, 0.134, 67, 9, 19.334812993247933, ATLAS-ZTF
29.13571, 3.86034, o, 59434.566198, 18.855, 0.114, 104, 12, 18.85741665175305, ATLAS-ZTF
29.13571, 3.86034, o, 59434.568028, 18.976, 0.107, 93, 10, 18.97879262861516, ATLAS-ZTF
29.13571, 3.86034, o, 59434.571243, 18.875, 0.107, 102, 11, 18.878499570595203, ATLAS-ZTF
29.13571, 3.86034, o, 59434.584555, 19.023, 0.114, 89, 10, 19.026524983387716, ATLAS-ZTF
29.13571, 3.86034, c, 59436.540403, 18.985, 0.079, 92, 7, 18.99053043163611, ATLAS-ZTF
29.13571, 3.86034, c, 59436.543631, 19.13, 0.087, 81, 7, 19.128787452803373, ATLAS-ZTF
29.13571, 3.86034, c, 59436.54778, 18.973, 0.082, 94, 8, 18.967180366000754, ATLAS-ZTF
29.13571, 3.86034, c, 59436.558376, 18.983, 0.083, 93, 8, 18.97879262861516, ATLAS-ZTF
29.13571, 3.86034, o, 59438.541179, 18.593, 0.082, 133, 11, 18.590370897582282, ATLAS-ZTF
29.13571, 3.86034, o, 59438.544399, 18.836, 0.096, 106, 10, 18.836735336838075, ATLAS-ZTF
29.13571, 3.86034, o, 59438.550335, 18.759, 0.078, 114, 9, 18.75773787165882, ATLAS-ZTF
29.13571, 3.86034, o, 59438.562383, 18.717, 0.08, 118, 10, 18.720294981734686, ATLAS-ZTF
29.13571, 3.86034, c, 59440.534964, 18.97, 0.094, 94, 9, 18.967180366000754, ATLAS-ZTF
29.13571, 3.86034, c, 59440.54327, 18.587, 0.071, 133, 9, 18.590370897582282, ATLAS-ZTF
