index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
49,31078911,,,,31078911,,,,,,,,,,,,,,0,,,,,114.341972,-38.479452,,,,,,,,,,252.09416,-8.339333,,,19,3,4,6,6,1,,1,1,,,,114.3419548,-38.4794555,30,32,,18.2733,0.0238,,,18.4263,0.0876,,,,,,,,,,,,,,,,6.446,,,,,,1003.439,54.47083,,,,,746.1555,65.73169,3.5,,,,,,0.5,,,,114.341991,-38.479502,30,32,,17.5273,0.0099,,,17.8036,0.1907,,,,,,,,,,,,,,,,1.201,,,,,,1465.484,,,,,,1166.883,26.22938,4.57,,,,,,0.5,,,,114.3420054,-38.4794573,30,32,,17.0494,0.0077,,,17.0887,0.0303,,,,,,,,,,,,,,,,0.4404,,,,,,,,,,,,24536.91,56.23787,3.5,,,,,,0.5,,,,114.3419621,-38.4794568,30,32,,16.8097,0.0066,,,16.8865,0.0277,,,,,,,,,,,,,,,,0.1278,,,,,,,29.05145,,,,,15521.7,292.2504,3.5,,,,,,0.5,,,,114.341972,-38.479452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,128.05,0.826,1.075,1.443,1.342,31.73,1.152,1.729,1.501,-85.51,1.142,2.159,1.891,-83.87,1.034,1.773,1.716,75.73,WISEA J073722.07-382846.0,IrS,,,,,,,,,,,,,,,,,,,0,1.0
59,31078921,,,,31078921,,,,,,,,,,,,,,0,,,,,114.352349,-38.467425,,,,,,,,,,252.08733,-8.326491,,,15,2,3,5,5,1,,1,1,,,,114.3523004,-38.4674312,57,43,,18.3985,0.1337,,,18.018,0.325,,,,,,,,,,,,,,,,3.392,,,,,,911.2695,38.88401,,,,,1095.587,117.8628,5.72,,,,,,0.5,,,,114.3523268,-38.4674393,57,43,,18.0198,0.0436,,,17.8259,0.12,,,,,,,,,,,,,,,,1.416,,,,,,931.2588,,,,,,1078.088,26.11849,5.11,,,,,,0.5,,,,114.3524386,-38.4672976,57,43,,17.5315,0.0331,,,17.4141,0.0205,,,,,,,,,,,,,,,,168.8,,,,,,,,,,,,13874.17,974.8674,3.51,,,,,,0.5,,,,114.3524159,-38.4673179,57,43,,17.4336,0.0106,,,17.1937,0.0516,,,,,,,,,,,,,,,,38.1,,,,,,,456.8779,,,,,8734.3,345.5205,3.51,,,,,,0.5,,,,114.352349,-38.467425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,117.64,0.817,1.066,1.636,1.535,61.2,1.073,1.512,1.408,74.52,1.574,2.85,1.811,37.19,1.616,2.607,1.614,37.59,WISEA J073724.58-382802.2,IrS,,,,,,,,,,,,,,,,,,,0,1.0
60,31078926,,,,31078926,,,,,,,,,,,,,,0,,,,,114.356286,-38.472795,,,,,,,,,,252.09358,-8.326311,,,12,2,1,5,4,1,,1,1,,,,114.3562385,-38.4727962,68,54,,18.3245,0.1511,,,18.3515,0.1785,,,,,,,,,,,,,,,,0.5681,,,,,,918.218,15.89772,,,,,774.623,62.34406,3.5,,,,,,0.5,,,,114.3563232,-38.4728372,68,54,,17.936,0.0214,,,17.994,0.0972,,,,,,,,,,,,,,,,0.6263,,,,,,1004.513,,,,,,869.3083,17.46902,4.16,,,,,,0.5,,,,114.3563061,-38.4727736,68,54,,17.4844,0.0259,,,17.5501,0.0182,,,,,,,,,,,,,,,,1.374,,,,,,,,,,,,16625.7,91.08598,3.5,,,,,,0.5,,,,114.3563012,-38.472777,68,54,,17.2687,0.0079,,,17.3873,0.0325,,,,,,,,,,,,,,,,1.914,,,,,,,104.5077,,,,,10094.95,265.8833,3.5,,,,,,0.5,,,,114.356286,-38.472795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,137.88,0.676,1.058,1.333,1.26,-10.93,1.173,1.431,1.219,81.85,1.127,1.916,1.7,-20.33,1.085,1.675,1.543,-10.23,WISEA J073725.51-382821.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
67,31078937,,,,31078937,,,,,,,,,,,,,,0,,,,,114.306259,-38.471642,,,,,,,,,,252.07385,-8.360293,,,18,2,4,6,6,1,,1,1,,,,114.3063065,-38.4716499,26,20,,18.0951,0.0654,,,18.1,0.1296,,,,,,,,,,,,,,,,0.7024,,,,,,1135.06,18.45429,,,,,1157.203,115.557,5.48,,,,,,0.5,,,,114.3063045,-38.4716314,26,20,,17.5818,0.0322,,,17.7701,0.0604,,,,,,,,,,,,,,,,2.02,,,,,,1281.873,,,,,,1084.759,33.14228,4.02,,,,,,0.5,,,,114.3062543,-38.4716412,26,20,,17.2257,0.0173,,,17.3293,0.0229,,,,,,,,,,,,,,,,0.7612,,,,,,,,,,,,20176.07,70.81338,3.5,,,,,,0.5,,,,114.3062442,-38.4716449,26,20,,17.0619,0.016,,,17.1853,0.0399,,,,,,,,,,,,,,,,0.2215,,,,,,,36.72981,,,,,12331.01,276.5814,3.5,,,,,,0.5,,,,114.306259,-38.471642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,85.69,0.941,1.14,1.744,1.529,57.82,1.045,1.586,1.519,66.48,1.086,1.897,1.747,-30.09,1.072,1.748,1.631,-1.66,WISEA J073713.50-382817.9,IrS,,,,,,,,,,,,,,,,,,,0,1.0
73,31078943,,,,31078943,,,,,,,,,,,,,,0,,,,,114.325951,-38.470629,,,,,,,,,,252.0803,-8.346223,,,15,3,3,4,5,1,,1,1,,,,114.3259585,-38.470632,27,23,,17.8486,0.0343,,,17.8743,0.0635,,,,,,,,,,,,,,,,3.211,,,,,,1456.546,41.74873,,,,,1249.841,78.44001,3.5,,,,,,0.5,,,,114.3259238,-38.4706309,27,23,,17.3471,0.0152,,,17.4194,0.0552,,,,,,,,,,,,,,,,0.4061,,,,,,1637.265,,,,,,1453.828,15.64449,4.07,,,,,,0.5,,,,114.3259681,-38.4706239,27,23,,16.9468,0.0084,,,17.0142,0.0186,,,,,,,,,,,,,,,,1.873,,,,,,,,,,,,26853.44,119.6906,3.5,,,,,,0.5,,,,114.3259625,-38.4706284,27,23,,16.7461,0.0069,,,16.8291,0.0243,,,,,,,,,,,,,,,,0.07302,,,,,,,22.31387,,,,,16335.06,301.3466,3.5,,,,,,0.5,,,,114.325951,-38.470629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,79.72,0.963,1.19,1.786,1.501,-72.81,1.085,1.721,1.586,86.58,1.147,2.002,1.746,-28.3,1.128,1.906,1.69,-3.71,WISEA J073718.26-382814.0,IrS,,,,,,,,,,,,,,,,,,,0,1.0
76,31078946,,,,31078946,,,,,,,,,,,,,,0,,,,,114.310837,-38.463226,,,,,,,,,,252.06807,-8.353162,,,15,3,3,5,4,1,,1,1,,,,114.3108011,-38.463225,49,22,,17.6653,0.0104,,,17.8138,0.0916,,,,,,,,,,,,,,,,0.2838,,,,,,1531.556,12.5584,,,,,1410.759,82.62077,3.5,,,,,,0.5,,,,114.3108568,-38.463245,49,22,,16.9871,0.0183,,,17.0616,0.0419,,,,,,,,,,,,,,,,1.873,,,,,,2485.98,,,,,,2197.086,36.66854,3.5,,,,,,0.5,,,,114.3108244,-38.4632219,49,22,,16.4646,0.0175,,,16.5174,0.0191,,,,,,,,,,,,,,,,0.9835,,,,,,,,,,,,42635.47,98.26855,3.5,,,,,,0.5,,,,114.3108113,-38.4632216,49,22,,16.1929,0.0055,,,16.2763,0.0165,,,,,,,,,,,,,,,,0.2513,,,,,,,46.5017,,,,,27548.62,321.8127,3.5,,,,,,0.5,,,,114.310837,-38.463226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,52.78,0.968,1.097,1.78,1.623,-59.83,1.127,2.003,1.777,74.33,1.123,2.147,1.912,-29.08,1.061,1.899,1.79,-23.39,WISEA J073714.59-382747.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
82,31078952,,,,31078952,,,,,,,,,,,,,,0,,,,,114.304727,-38.453846,,,,,,,,,,252.05743,-8.352953,,,13,2,2,5,4,1,,1,1,,,,114.3047436,-38.4538422,19,19,,18.2269,0.0523,,,18.2411,0.0963,,,,,,,,,,,,,,,,0.4641,,,,,,932.0274,14.69757,,,,,901.562,76.46794,3.82,,,,,,0.5,,,,114.3047236,-38.4538592,19,19,,17.6115,0.0185,,,17.6095,0.0679,,,,,,,,,,,,,,,,0.5848,,,,,,1343.234,,,,,,1227.838,18.00177,4.67,,,,,,0.5,,,,114.3047373,-38.4538344,19,19,,17.044,0.0232,,,17.1268,0.0128,,,,,,,,,,,,,,,,2.418,,,,,,,,,,,,24345.06,131.8253,3.5,,,,,,0.5,,,,114.3047378,-38.4538447,19,19,,16.773,0.0066,,,16.8675,0.0225,,,,,,,,,,,,,,,,3.524,,,,,,,154.2737,,,,,16131.14,292.2734,3.5,,,,,,0.5,,,,114.304727,-38.453846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,39.12,0.93,1.132,1.61,1.423,89.98,1.215,1.741,1.433,82.55,1.094,1.986,1.815,-23.74,1.036,1.772,1.711,-30.82,WISEA J073713.12-382713.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
85,31078955,,,,31078955,,,,,,,,,,,,,,0,,,,,114.289816,-38.450702,,,,,,,,,,252.04906,-8.361765,,,9,1,1,3,4,1,,1,1,,,,114.2897934,-38.4507109,34,25,,18.8042,0.0291,,,18.8229,0.2188,,,,,,,,,,,,,,,,0.4886,,,,,,550.578,13.82384,,,,,433.4828,66.43649,5.97,,,,,,0.5,,,,114.2898001,-38.450617,34,25,,18.4832,0.0212,,,18.6396,0.2076,,,,,,,,,,,,,,,,0.5645,,,,,,624.0672,,,,,,489.1171,15.78215,4.61,,,,,,0.5,,,,114.2898646,-38.4506615,34,25,,18.1042,0.0113,,,18.169,0.0276,,,,,,,,,,,,,,,,0.3052,,,,,,,,,,,,9196.493,38.13166,3.5,,,,,,0.5,,,,114.2898638,-38.4506602,34,25,,17.9126,0.0106,,,17.9908,0.0436,,,,,,,,,,,,,,,,0.07215,,,,,,,18.65407,,,,,5558.319,257.4519,3.5,,,,,,0.5,,,,114.289816,-38.450702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,78.03,0.545,1.25,0.967,0.773,-46.38,1.198,1.152,0.962,-46.95,1.192,1.839,1.542,-24.62,1.129,1.564,1.385,-7.13,WISEA J073709.58-382702.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
92,31078962,,,,31078962,,,,,,,,,,,,,,0,,,,,114.311108,-38.457273,,,,,,,,,,252.06287,-8.350165,,,13,2,2,4,5,1,,1,1,,,,114.3111269,-38.4572771,25,23,,17.3229,0.0094,,,17.3841,0.0463,,,,,,,,,,,,,,,,0.3228,,,,,,2086.138,14.33274,,,,,1835.889,89.80528,3.5,,,,,,0.5,,,,114.3111095,-38.4572785,25,23,,16.8321,0.0097,,,16.8742,0.0416,,,,,,,,,,,,,,,,0.639,,,,,,2959.826,,,,,,2970.825,22.26277,4.11,,,,,,0.5,,,,114.311106,-38.45726,25,23,,16.4368,0.0083,,,16.4851,0.0093,,,,,,,,,,,,,,,,0.1178,,,,,,,,,,,,42750.46,34.23645,3.5,,,,,,0.5,,,,114.3111116,-38.4572572,25,23,,16.2669,0.0112,,,16.3336,0.0266,,,,,,,,,,,,,,,,0.7689,,,,,,,79.7507,,,,,25361.18,316.7926,3.5,,,,,,0.5,,,,114.311108,-38.457273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,33.18,0.977,1.127,1.951,1.731,88.6,1.056,2.04,1.931,71.8,1.191,2.331,1.957,-23.81,1.059,1.889,1.784,-21.93,WISEA J073714.68-382725.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
93,31078963,,,,31078963,,,,,,,,,,,,,,0,,,,,114.309851,-38.45529,,,,,,,,,,252.06062,-8.350097,,,15,3,2,5,5,1,,1,1,,,,114.3098786,-38.4552988,24,24,,16.8141,0.0475,,,16.8342,0.0647,,,,,,,,,,,,,,,,0.1975,,,,,,3491.841,12.90513,,,,,3277.569,105.1828,3.5,,,,,,0.5,,,,114.3098546,-38.4552912,24,24,,16.2434,0.0076,,,16.2643,0.0439,,,,,,,,,,,,,,,,0.2413,,,,,,4624.047,,,,,,4364.417,15.81388,3.5,,,,,,0.5,,,,114.3098452,-38.4552714,24,24,,15.8402,0.01,,,15.8834,0.0342,,,,,,,,,,,,,,,,0.2324,,,,,,,,,,,,73627.84,57.66673,3.5,,,,,,0.5,,,,114.3098439,-38.4552761,24,24,,15.6553,0.0048,,,15.7162,0.0169,,,,,,,,,,,,,,,,0.5514,,,,,,,78.54697,,,,,45074.17,364.4167,3.5,,,,,,0.5,,,,114.309851,-38.45529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,29.87,0.98,1.23,2.277,1.851,-76.37,1.162,2.23,1.918,-84.65,1.084,2.284,2.107,-30.69,1.083,2.059,1.901,-24.08,2MASS J07371435-3827191,IrS,,,,,,,,,,,,,,,,,,,0,1.0
94,31078964,,,,31078964,,,,,,,,,,,,,,0,,,,,114.311691,-38.455621,,,,,,,,,,252.06161,-8.348983,,,13,2,2,4,5,1,,1,1,,,,114.3117111,-38.4556377,23,30,,18.0066,0.0321,,,17.761,0.3243,,,,,,,,,,,,,,,,0.6651,,,,,,1090.512,17.96002,,,,,1040.462,107.2412,5.41,,,,,,0.5,,,,114.3116976,-38.4556105,23,30,,17.5198,0.0261,,,17.4372,0.0887,,,,,,,,,,,,,,,,1.652,,,,,,1514.761,,,,,,1568.556,30.68759,4.85,,,,,,0.5,,,,114.3116899,-38.4556029,23,30,,17.1615,0.0092,,,17.1849,0.0134,,,,,,,,,,,,,,,,2.568,,,,,,,,,,,,22333.84,134.7159,3.5,,,,,,0.5,,,,114.3116921,-38.4556124,23,30,,16.9466,0.0084,,,16.9357,0.0527,,,,,,,,,,,,,,,,6.558,,,,,,,203.1705,,,,,13433.57,349.3222,3.5,,,,,,0.5,,,,114.311691,-38.455621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,27.34,0.853,1.169,1.648,1.41,-82.8,1.236,1.976,1.599,-83.61,1.157,2.185,1.888,-31.82,1.078,1.959,1.817,-69.0,2MASS J07371482-3827201,IrS,,,,,,,,,,,,,,,,,,,0,1.0
98,31078968,,,,31078968,,,,,,,,,,,,,,0,,,,,114.318548,-38.451402,,,,,,,,,,252.06041,-8.3422575,,,10,0,2,4,4,1,,1,1,,,,,,28,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.3185507,-38.4514424,28,41,,18.2734,0.0416,,,18.3653,0.1259,,,,,,,,,,,,,,,,0.3183,,,,,,686.1283,,,,,,554.1837,11.92873,5.03,,,,,,0.5,,,,114.318348,-38.4513909,28,41,,17.7259,0.0172,,,17.7898,0.0361,,,,,,,,,,,,,,,,119.4,,,,,,,,,,,,19656.39,887.338,3.5,,,,,,0.5,,,,114.3185448,-38.4513891,28,41,,17.4829,0.0318,,,17.5877,0.0543,,,,,,,,,,,,,,,,3.252,,,,,,,139.849,,,,,8507.138,282.1842,3.5,,,,,,0.5,,,,114.318548,-38.451402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,7.48,0.605,,,,,1.182,1.139,0.964,84.68,1.215,2.159,1.778,-78.74,1.11,1.701,1.533,-27.69,WISEA J073716.44-382705.0,IrS,,,,,,,,,,,,,,,,,,,0,1.0
101,31078971,,,,31078971,,,,,,,,,,,,,,0,,,,,114.313701,-38.448512,,,,,,,,,,252.05603,-8.344239,,,16,3,3,5,5,1,,1,1,,,,114.313717,-38.4485608,24,30,,17.2632,0.0305,,,17.2963,0.0601,,,,,,,,,,,,,,,,1.32,,,,,,2307.613,29.81799,,,,,2128.864,125.5786,4.61,,,,,,0.5,,,,114.3137069,-38.4485074,24,30,,16.8939,0.013,,,16.9209,0.0528,,,,,,,,,,,,,,,,1.121,,,,,,2570.266,,,,,,2306.061,28.47373,3.5,,,,,,0.5,,,,114.3136909,-38.4484948,24,30,,16.6711,0.0234,,,16.6924,0.0178,,,,,,,,,,,,,,,,1.506,,,,,,,,,,,,35412.19,116.7772,3.5,,,,,,0.5,,,,114.3136985,-38.4484995,24,30,,16.5221,0.0128,,,16.5709,0.0342,,,,,,,,,,,,,,,,0.3352,,,,,,,49.99131,,,,,20320.16,341.8958,3.5,,,,,,0.5,,,,114.313701,-38.448512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,11.16,0.971,1.123,2.137,1.902,-31.29,1.114,1.991,1.787,82.08,1.124,2.183,1.943,-22.57,1.054,1.881,1.786,-1.97,2MASS J07371528-3826547,IrS,,,,,,,,,,,,,,,,,,,0,1.0
105,31078975,,,,31078975,,,,,,,,,,,,,,0,,,,,114.317415,-38.443802,,,,,,,,,,252.05322,-8.339452,,,10,1,2,3,4,1,,1,1,,,,114.3174265,-38.443823,31,55,,18.6329,0.0614,,,18.1906,0.1401,,,,,,,,,,,,,,,,3.234,,,,,,644.7696,35.99388,,,,,914.5965,95.90903,7.06,,,,,,0.5,,,,114.3174349,-38.4438103,31,55,,17.9798,0.057,,,18.0126,0.0862,,,,,,,,,,,,,,,,0.1991,,,,,,952.3602,,,,,,951.1872,9.921578,5.4,,,,,,0.5,,,,114.3173838,-38.4437485,31,55,,17.5166,0.0082,,,17.5312,0.0272,,,,,,,,,,,,,,,,0.5179,,,,,,,,,,,,15718.43,55.84661,3.5,,,,,,0.5,,,,114.3173498,-38.4437621,31,55,,17.2703,0.0199,,,17.3407,0.0673,,,,,,,,,,,,,,,,1.025,,,,,,,79.36156,,,,,12430.07,287.978,3.5,,,,,,0.5,,,,114.317415,-38.443802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,20.55,0.762,1.12,1.115,0.995,-15.09,1.256,1.553,1.236,-67.56,1.204,2.13,1.77,-33.29,1.06,1.754,1.655,-58.38,WISEA J073716.18-382637.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
106,31078976,,,,31078976,,,,,,,,,,,,,,0,,,,,114.32105,-38.447619,,,,,,,,,,252.05798,-8.338744,,,14,2,3,5,4,1,,1,1,,,,114.3210821,-38.4476381,28,27,,18.2044,0.0379,,,18.256,0.1783,,,,,,,,,,,,,,,,0.6532,,,,,,940.2411,17.30179,,,,,942.892,94.22248,5.27,,,,,,0.5,,,,114.321034,-38.4476079,28,27,,17.5244,0.0646,,,17.6365,0.1053,,,,,,,,,,,,,,,,0.5461,,,,,,1312.395,,,,,,1182.564,17.32535,3.5,,,,,,0.5,,,,114.3210468,-38.447601,28,27,,17.0044,0.0074,,,17.0847,0.0128,,,,,,,,,,,,,,,,3.369,,,,,,,,,,,,25405.24,158.1839,3.5,,,,,,0.5,,,,114.3210323,-38.447604,28,27,,16.7274,0.0106,,,16.8529,0.0305,,,,,,,,,,,,,,,,1.812,,,,,,,111.7976,,,,,17028.01,294.4027,3.5,,,,,,0.5,,,,114.32105,-38.447619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,12.22,0.928,1.225,1.506,1.229,-77.07,1.239,1.783,1.439,88.89,1.103,1.981,1.795,-27.43,1.06,1.814,1.711,-9.24,WISEA J073717.03-382651.2,IrS,,,,,,,,,,,,,,,,,,,0,1.0
108,31078978,,,,31078978,,,,,,,,,,,,,,0,,,,,114.32773,-38.447769,,,,,,,,,,252.06061,-8.334203,,,13,3,2,4,4,1,,1,1,,,,114.3277138,-38.4477706,21,22,,18.0162,0.0506,,,17.9287,0.0675,,,,,,,,,,,,,,,,0.2255,,,,,,1122.862,10.3955,,,,,1011.806,98.4815,4.81,,,,,,0.5,,,,114.3277775,-38.4477751,21,22,,17.4315,0.0095,,,17.4756,0.0557,,,,,,,,,,,,,,,,0.1036,,,,,,1561.406,,,,,,1450.007,7.847101,4.28,,,,,,0.5,,,,114.3277432,-38.4477428,21,22,,16.8235,0.0094,,,16.8693,0.0129,,,,,,,,,,,,,,,,0.2437,,,,,,,,,,,,30014.22,44.427,3.5,,,,,,0.5,,,,114.3277303,-38.4477479,21,22,,16.5282,0.0113,,,16.624,0.0277,,,,,,,,,,,,,,,,0.3818,,,,,,,53.05808,,,,,19678.65,306.096,3.5,,,,,,0.5,,,,114.32773,-38.447769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,29.65,0.956,1.117,1.661,1.487,-13.09,1.079,1.742,1.615,-77.04,1.167,2.097,1.797,-23.19,1.07,1.863,1.74,-14.84,WISEA J073718.64-382651.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
109,31078979,,,,31078979,,,,,,,,,,,,,,0,,,,,114.319835,-38.445414,,,,,,,,,,252.05556,-8.338542,,,10,1,2,4,3,1,,1,1,,,,114.3198747,-38.4454153,49,23,,18.6202,0.0209,,,18.7704,0.2613,,,,,,,,,,,,,,,,0.2783,,,,,,627.6154,10.66204,,,,,577.4814,76.86265,5.56,,,,,,0.5,,,,114.3198581,-38.4454462,49,23,,18.1661,0.0177,,,18.3019,0.1053,,,,,,,,,,,,,,,,0.6391,,,,,,792.7675,,,,,,672.7148,17.35446,4.65,,,,,,0.5,,,,114.319832,-38.4454076,49,23,,17.7469,0.0073,,,17.8529,0.0216,,,,,,,,,,,,,,,,3.252,,,,,,,,,,,,12909.1,132.9435,3.5,,,,,,0.5,,,,114.3198067,-38.4454158,49,23,,17.553,0.0092,,,17.6625,0.0345,,,,,,,,,,,,,,,,0.9541,,,,,,,71.14228,,,,,7870.325,270.5406,3.5,,,,,,0.5,,,,114.319835,-38.445414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,16.21,0.768,1.199,1.152,0.961,-85.6,1.136,1.349,1.188,74.13,1.091,1.811,1.66,-23.98,1.085,1.65,1.521,-13.58,2MASS J07371675-3826436,IrS,,,,,,,,,,,,,,,,,,,0,1.0
