objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa
31078769,,,,31078769,,,,,,,,,,,,,,0,,,,,114.280354,-38.474953,,,,,,,,,,252.06714,-8.379738,,,2,0,0,2,0,1,,1,1,,,,,,65,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,65,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.280338,-38.4749534,65,36,,20.0664,0.1737,,,20.2815,0.2279,,,,,,,,,,,,,,,,1.052,,,,,,,,,,,,1705.478,59.0613,3.69,,,,,,0.5,,,,,,65,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,,,,,,0.5,,,,114.280354,-38.474953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,139.01,,,,,,,,,,1.154,1.017,0.882,-42.73,,,,
31078773,,,,31078773,,,,,,,,,,,,,,0,,,,,114.282963,-38.472047,,,,,,,,,,252.06552,-8.376566,,,6,0,0,3,3,1,,1,1,,,,,,39,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,39,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.2829773,-38.4720536,39,32,,18.8289,0.0127,,,18.9584,0.0519,,,,,,,,,,,,,,,,1.209,,,,,,,,,,,,4665.787,70.72566,4.42,,,,,,0.5,,,,114.282972,-38.4720457,39,32,,18.469,0.0424,,,18.6626,0.0653,,,,,,,,,,,,,,,,1.026,,,,,,,66.92862,,,,,3171.416,202.2896,4.42,,,,,,0.5,,,,114.282963,-38.472047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,126.62,,,,,,,,,,1.074,1.549,1.442,-18.74,1.106,1.343,1.214,80.9
31078774,,,,31078774,,,,,,,,,,,,,,0,,,,,114.273302,-38.471494,,,,,,,,,,252.06142,-8.382975,,,14,2,3,5,4,1,,1,1,,,,114.2733444,-38.4714881,22,24,,18.7128,0.0424,,,18.6738,0.1365,,,,,,,,,,,,,,,,0.2915,,,,,,611.072,10.85165,,,,,511.569,68.78904,6.19,,,,,,0.5,,,,114.2733385,-38.4715017,22,24,,17.8219,0.0155,,,17.9423,0.0688,,,,,,,,,,,,,,,,1.171,,,,,,1146.778,,,,,,940.9225,24.56956,3.85,,,,,,0.5,,,,114.2733053,-38.4714837,22,24,,16.9759,0.0082,,,17.0545,0.0159,,,,,,,,,,,,,,,,0.5839,,,,,,,,,,,,26057.49,66.28107,3.5,,,,,,0.5,,,,114.2732927,-38.4714899,22,24,,16.6352,0.0061,,,16.7148,0.0163,,,,,,,,,,,,,,,,0.3475,,,,,,,49.83563,,,,,18458.96,301.0538,3.5,,,,,,0.5,,,,114.273302,-38.471494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,147.48,0.934,1.235,0.949,0.769,0.25,1.16,1.491,1.285,69.97,1.116,2.005,1.797,-33.74,1.059,1.846,1.742,7.51
31078775,,,,31078775,,,,,,,,,,,,,,0,,,,,114.273227,-38.469084,,,,,,,,,,252.05925,-8.381889,,,1,0,0,1,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.2732272,-38.4690839,36,36,,20.0528,0.0348,,,20.025,0.184,,,,,,,,,,,,,,,,0.6653,,,,,,,,,,,,1530.529,46.97349,5.49,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49,,,,,,0.5,,,,114.273227,-38.469084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,143.2,,,,,,,,,,1.144,1.07,0.936,-48.81,,,,
31078776,,,,31078776,,,,,,,,,,,,,,0,,,,,114.276858,-38.467953,,,,,,,,,,252.0596,-8.378849,,,9,2,0,2,5,1,,1,1,,,,114.276857,-38.4679905,24,31,,18.7532,0.0943,,,18.7453,0.1368,,,,,,,,,,,,,,,,0.8373,,,,,,648.0742,18.63513,,,,,647.5674,96.76389,6.08,,,,,,0.5,,,,,,24,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.276848,-38.4679506,24,31,,18.1468,0.016,,,18.2411,0.0316,,,,,,,,,,,,,,,,1.652,,,,,,,,,,,,9004.449,90.26856,3.5,,,,,,0.5,,,,114.2768695,-38.4679543,24,31,,18.0497,0.0232,,,18.2051,0.0492,,,,,,,,,,,,,,,,0.7782,,,,,,,60.56886,,,,,4779.175,279.1537,3.5,,,,,,0.5,,,,114.276858,-38.467953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,132.3,,1.009,1.231,1.22,89.82,,,,,1.135,1.822,1.605,-7.31,1.071,1.467,1.37,16.75
31078794,,,,31078794,,,,,,,,,,,,,,0,,,,,114.270323,-38.46401,,,,,,,,,,252.05363,-8.381502,,,9,0,1,5,3,1,,1,1,,,,,,52,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.2703569,-38.4640206,52,40,,18.5763,0.0337,,,18.8532,0.2964,,,,,,,,,,,,,,,,0.61,,,,,,538.9211,,,,,,466.1807,15.96402,4.91,,,,,,0.5,,,,114.2703026,-38.4639627,52,40,,18.1231,0.0112,,,18.2229,0.0292,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,9183.911,61.53568,3.86,,,,,,0.5,,,,114.2702939,-38.4639928,52,40,,17.9179,0.0092,,,18.0216,0.0543,,,,,,,,,,,,,,,,0.414,,,,,,,44.92169,,,,,5596.005,302.5898,3.86,,,,,,0.5,,,,114.270323,-38.46401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,142.74,0.504,,,,,1.012,0.939,0.927,89.47,1.142,1.82,1.594,-21.14,1.045,1.56,1.493,-18.29
31078795,,,,31078795,,,,,,,,,,,,,,0,,,,,114.273413,-38.466447,,,,,,,,,,252.05696,-8.380518,,,6,0,0,2,4,1,,1,1,,,,,,35,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,35,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.27341,-38.4664507,35,29,,18.903,0.0136,,,19.0577,0.0601,,,,,,,,,,,,,,,,0.5109,,,,,,,,,,,,4459.301,44.74315,3.64,,,,,,0.5,,,,114.2734234,-38.466447,35,29,,18.3014,0.0296,,,18.412,0.0618,,,,,,,,,,,,,,,,0.5307,,,,,,,49.16009,,,,,3933.87,247.3512,3.64,,,,,,0.5,,,,114.273413,-38.466447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,138.31,,,,,,,,,,1.177,1.604,1.363,-11.56,1.056,1.395,1.321,-8.81
31078796,,,,31078796,,,,,,,,,,,,,,0,,,,,114.276822,-38.465253,,,,,,,,,,252.05717,-8.377601,,,19,3,4,6,6,1,,1,1,,,,114.2768213,-38.4652674,24,35,,18.2356,0.0104,,,18.3234,0.1706,,,,,,,,,,,,,,,,0.06309,,,,,,890.0648,5.350908,,,,,828.1689,81.66727,4.4,,,,,,0.5,,,,114.2768658,-38.4652837,24,35,,17.4943,0.0113,,,17.6295,0.0857,,,,,,,,,,,,,,,,0.396,,,,,,1464.193,,,,,,1360.383,15.09433,3.5,,,,,,0.5,,,,114.2768358,-38.4652441,24,35,,16.9176,0.0093,,,16.9979,0.0112,,,,,,,,,,,,,,,,3.514,,,,,,,,,,,,27766.6,165.6053,3.5,,,,,,0.5,,,,114.27682,-38.4652563,24,35,,16.5925,0.0061,,,16.6973,0.0194,,,,,,,,,,,,,,,,1.515,,,,,,,105.0802,,,,,19110.0,300.9325,3.5,,,,,,0.5,,,,114.276822,-38.465253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,127.79,0.896,1.085,1.471,1.356,-73.76,1.183,1.83,1.547,-72.13,1.097,1.981,1.806,-38.01,1.059,1.821,1.719,-12.7
31078797,,,,31078797,,,,,,,,,,,,,,0,,,,,114.280983,-38.463734,,,,,,,,,,252.05737,-8.374012,,,4,0,0,2,2,1,,1,1,,,,,,25,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,25,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.2809683,-38.4637185,25,49,,19.1643,0.0122,,,19.3368,0.0659,,,,,,,,,,,,,,,,0.2989,,,,,,,,,,,,3457.652,33.89082,3.88,,,,,,0.5,,,,114.2809824,-38.463766,25,49,,18.8702,0.1213,,,18.8448,0.3454,,,,,,,,,,,,,,,,2.12,,,,,,,93.42642,,,,,2048.873,188.6286,3.88,,,,,,0.5,,,,114.280983,-38.463734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,114.85,,,,,,,,,,1.07,1.42,1.327,-9.41,1.033,0.991,0.959,13.26
31078798,,,,31078798,,,,,,,,,,,,,,0,,,,,114.273182,-38.4639,,,,,,,,,,252.05461,-8.379476,,,3,0,0,2,1,1,,1,1,,,,,,53,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,53,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.2730354,-38.463839,53,239,,19.7774,0.1334,,,18.7689,0.1035,,,,,,,,,,,,,,,,31.18,,,,,,,,,,,,2002.506,332.6184,7.15,,,,,,0.5,,,,114.2731852,-38.4639647,53,239,,19.3429,0.1716,,,18.7158,0.1926,,,,,,,,,,,,,,,,14.19,,,,,,,238.6719,,,,,1512.754,377.4882,7.15,,,,,,0.5,,,,114.273182,-38.4639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,135.12,,,,,,,,,,1.287,1.824,1.418,35.74,1.618,1.307,0.808,30.19
