2023mkp 0.015293 204.8455296865456 51.04965756173415
filter ATgr
60104.372351 20.061 0.292
60106.350373 18.242 0.082
60112.326322 19.615 0.214
60112.329503 20.662 0.497
60112.334737 20.032 0.284
60112.349053 21.132 1.062
60114.327834 20.894 0.659
60114.330569 22.19 2.179
60114.336412 21.567 1.254
60114.34729 20.808 0.587
60116.339708 19.546 0.353
60116.344174 21.448 1.747
60116.349415 19.548 0.323
60116.364519 19.489 0.266
60134.29969 17.315 0.099
60134.302879 17.207 0.087
60134.308513 17.122 0.064
60134.309418 17.081 0.074
60134.312269 16.917 0.06
60134.317476 17.221 0.072
60134.318475 17.129 0.064
60134.332015 17.206 0.06
60136.28986 17.055 0.057
60136.293586 18.559 0.94
60136.299836 16.481 0.272
60136.310473 17.61 0.358
60138.274176 17.208 0.041
60138.278582 17.523 0.104
60138.283773 17.515 0.117
60138.295131 17.587 0.083
60140.282569 17.654 0.046
60140.288192 17.635 0.043
60140.290994 17.521 0.04
60140.302243 17.682 0.048
60146.27842 18.27 0.074
60146.287074 18.222 0.082
60146.290451 18.109 0.064
60146.302804 18.115 0.063
60172.247928 19.461 0.28
60172.251769 19.906 0.331
60172.257052 19.259 0.159
60172.271789 19.534 0.223
filter ATri
60124.304685 19.007 0.21
60124.307669 19.241 0.208
60124.314273 18.802 0.154
60124.324576 18.91 0.181
60126.304492 18.099 0.935
60126.307933 17.675 0.254
60126.314064 17.711 0.448
60126.32589 18.072 0.693
60130.299376 17.262 0.213
60130.303334 17.042 0.225
60130.30929 17.086 0.059
60130.321793 17.229 0.043
60132.300959 17.019 0.024
60132.303999 17.058 0.027
60132.310694 16.982 0.024
60132.322363 16.973 0.029
60148.258111 17.86 0.064
60148.261956 17.798 0.059
60148.267572 18.027 0.069
60148.277363 18.05 0.068
60150.271568 18.002 0.07
60150.274748 17.923 0.079
60150.280266 18.225 0.098
60150.290578 18.21 0.097
60152.28147 18.197 0.115
60152.284643 18.883 0.197
60152.291367 18.546 0.161
60152.301895 18.428 0.134
60154.256367 18.515 0.117
60154.259618 18.582 0.139
60154.265262 18.472 0.122
60154.280107 18.463 0.137
60156.262669 18.611 0.203
60156.265831 18.557 0.227
60156.272833 18.598 0.179
60156.288571 19.595 1.22
60156.289929 18.573 0.274
60156.304569 17.659 0.099
60158.250368 18.599 0.192
60158.253342 18.899 0.158
60158.26091 18.938 0.18
60158.270805 18.496 0.113
60160.253596 18.541 0.109
60160.257438 18.582 0.095
60160.263326 18.668 0.102
60160.273095 18.833 0.092
60182.236079 19.808 1.568
60182.240036 18.773 0.328
60182.246254 19.917 0.603
