2023ex 0.023376 194.72337858077046 28.127043299829758
filter ATgr
59993.280862 18.462 0.078
59993.284015 18.411 0.088
59993.30568 18.927 0.123
59993.31109 18.556 0.091
59997.229773 19.514 0.251
59997.24561 18.109 0.091
59997.271654 18.016 0.167
59998.495849 18.485 0.086
59998.510225 19.215 0.156
59998.512935 18.584 0.08
59998.532715 19.365 0.167
60001.266608 18.688 0.118
60001.269762 18.75 0.132
60001.304998 18.684 0.095
60001.328632 18.941 0.144
60001.544537 18.996 0.133
60001.548385 19.367 0.18
60001.553809 19.093 0.167
60001.586902 18.845 0.11
60005.293272 18.979 0.157
60005.298688 18.744 0.101
60005.333714 20.06 0.359
60005.336871 19.232 0.182
60047.453623 18.466 1.114
60047.457578 18.059 0.74
60047.460743 17.894 0.377
60047.46634 17.248 0.168
60047.476886 17.1 0.2
60047.489806 17.936 0.62
60049.361961 19.791 0.257
60049.365124 20.118 0.318
60049.400417 21.0 0.64
60049.404484 19.937 0.291
60050.202083 19.066 0.158
60050.2058 19.45 0.233
60050.241074 19.345 0.239
60050.247986 18.631 0.128
60051.430686 19.849 0.266
60051.433853 20.13 0.347
60051.439404 20.134 0.371
filter ATri
59957.618665 16.513 0.023
59957.620474 16.563 0.021
59957.623637 16.66 0.024
59957.628757 16.636 0.022
59958.553743 16.51 0.022
59958.556008 16.535 0.023
59958.559179 16.514 0.022
59966.547342 17.041 0.025
59966.561337 17.011 0.026
59966.565759 16.962 0.023
59966.568582 17.043 0.025
59969.574257 17.159 0.025
59969.576064 17.118 0.024
59969.579227 17.158 0.027
59969.584276 17.171 0.031
59970.669038 17.147 0.028
59970.671821 17.105 0.032
59985.308687 17.879 0.248
59985.31094 18.161 0.299
59985.314093 17.735 0.187
59985.342942 19.268 0.786
59989.257571 18.035 0.095
59989.260725 18.404 0.112
59989.263877 18.413 0.12
59989.26973 18.294 0.121
60007.985967 18.247 0.217
60007.987787 19.07 0.469
60007.992299 17.986 0.182
60007.997327 19.345 0.628
60009.182593 18.63 0.464
60009.189417 18.88 0.63
60009.192584 19.914 1.236
60009.198006 20.544 2.735
60009.386289 20.715 1.595
60009.391096 18.633 0.225
60009.400203 19.31 0.411
60009.411035 18.501 0.189
60013.276689 19.493 0.643
60013.279577 19.338 0.576
60014.454828 19.151 0.393
60014.46688 18.034 0.986
60015.98405 18.927 0.196
60015.985857 19.708 0.517
60016.009781 18.907 0.262
60016.038144 18.854 0.228
60017.170467 19.991 0.529
60017.198432 21.306 1.481
60017.203487 20.28 0.732
60017.206365 19.553 0.311
60017.501044 18.488 0.228
60017.501496 19.173 0.52
60017.504406 18.881 0.237
60017.506404 18.522 0.205
60017.509568 18.936 0.228
60017.510021 18.41 0.192
60017.545998 19.445 0.346
60018.456545 19.799 0.798
60018.456997 18.641 0.336
60018.458354 18.166 0.458
60020.067164 19.002 0.134
60020.072626 18.579 0.119
60021.206688 19.373 0.226
60021.209319 18.935 0.153
60021.211482 18.959 0.177
60021.234374 18.946 0.166
60021.480709 19.348 0.166
60021.483851 19.95 0.29
60021.516235 18.637 0.104
60021.521351 19.398 0.218
60022.389121 20.504 0.448
60022.390477 19.186 0.186
60022.390929 20.569 0.462
60022.39278 19.162 0.169
60022.393739 19.804 0.304
60022.395556 19.681 0.325
60022.406863 18.871 0.104
60022.421414 20.609 0.61
60025.21597 19.781 0.371
60025.217784 18.875 0.177
60025.220945 19.61 0.343
60025.226378 19.689 0.273
60026.480582 18.968 0.453
60029.20452 19.214 0.208
60029.20687 18.802 0.16
60029.209604 20.018 0.412
60029.22209 18.908 0.163
60029.404563 21.399 1.18
60029.406843 19.968 0.299
60029.410008 19.335 0.21
60029.415034 20.107 0.379
60030.414476 19.152 0.131
60030.416286 19.587 0.199
60030.420966 19.748 0.245
60030.456139 19.918 0.277
60033.19343 19.252 0.222
60033.195248 18.757 0.13
60033.198435 19.668 0.334
60033.203481 20.007 0.386
60033.407829 18.295 0.261
60033.410091 19.76 0.478
60033.413255 18.795 0.159
60033.421494 19.701 0.292
60034.421976 19.983 0.431
60034.423785 19.668 0.371
60034.427118 18.963 0.183
60034.43255 20.231 0.45
60035.398948 18.898 0.845
60041.469305 19.55 0.445
60041.47247 18.966 0.249
60041.477735 19.987 0.614
60043.460906 19.512 0.411
60043.495396 20.034 0.465
60044.197044 19.219 0.275
60044.200496 19.682 0.446
60044.231374 20.495 0.908
60044.236502 19.204 0.378
