2024fbo 0.0115 196.555371 -30.161336
filter ATgr
60701.318585 21.436 1.0
60701.321771 20.079 0.379
60701.337616 22.28 2.92
60702.300173 20.828 0.564
60705.322344 21.164 0.835
60706.29518 19.937 0.263
60706.2979 20.344 0.388
60706.301107 20.777 0.522
60706.306131 20.474 0.444
60709.292036 20.42 0.466
60709.293841 20.865 0.747
60709.301551 19.691 0.297
60709.302452 20.598 0.505
60710.285158 20.895 1.149
60710.289708 20.663 0.551
60710.303352 21.386 1.159
60710.307883 20.763 0.574
60714.276891 21.271 0.954
60714.282532 20.957 0.769
60714.28805 20.391 0.467
filter ATri
60695.044389 21.932 4.091
60695.065589 19.764 0.522
60697.312094 19.521 0.381
60697.32715 20.325 0.726
60698.30453 19.596 0.284
60698.319719 21.264 1.432
60698.324901 21.367 1.506
60699.069373 21.797 1.698
60700.05743 20.671 0.744
60700.060598 19.827 0.359
60707.049574 22.088 3.0
60708.033895 21.334 1.517
60708.050221 20.5 0.672
60708.057462 19.408 0.256
60711.012925 21.11 1.343
60715.038933 20.387 0.5
60715.04399 21.863 1.83
60717.287152 19.472 0.578
60717.290885 19.67 0.573
60717.29224 16.318 0.028
60717.294965 19.882 0.688
60717.30044 21.258 2.433
60717.386382 18.853 0.258
60718.283366 20.04 0.777
60718.285685 21.25 3.324
60718.290921 18.988 0.34
60718.298228 21.047 2.603
60719.007139 21.881 4.362
60719.017287 20.581 1.222
60720.002749 19.083 0.482
60720.013757 19.895 0.719
60721.285376 20.8 2.246
60721.290823 19.677 0.681
