2024aob 0.09 141.931474874 -4.53282926916
filter ATgr
60703.26879 20.344 0.372
60703.300832 20.602 0.468
60703.313289 20.586 0.466
60704.474734 20.962 0.885
60704.477899 20.662 0.563
60707.187291 20.293 0.346
60707.190453 -21.298 0.8
60707.213169 20.884 0.656
60708.465528 21.003 0.653
60708.468698 -21.146 0.8
60708.492894 21.205 0.854
60711.235089 20.52 0.453
60711.238289 20.954 0.66
60711.255945 21.099 0.908
60712.539861 -20.574 0.444
filter ATri
60696.524883 -18.538 0.621
60698.486248 -20.703 0.528
60698.493613 -21.143 0.857
60699.278471 20.477 0.653
60701.011064 -21.14 0.737
60701.055862 20.916 0.787
60704.980891 -20.658 0.452
60704.98451 -21.393 0.987
60705.013374 -20.85 0.59
60708.965218 20.817 0.639
60708.999872 -20.458 0.5
60714.403483 -20.181 0.683
60714.406901 -19.664 0.441
60714.440843 20.313 0.793
60715.164468 -20.001 0.905
60716.399823 -19.545 0.624
60716.408458 19.955 0.697
60721.065866 -19.3 0.527
60723.221373 20.246 0.992
60723.247811 19.445 0.519
