2024achm 0.09 166.06935 -6.9645225
filter ATgr
60700.52794 21.042 0.701
60703.185714 20.774 0.747
60703.195266 20.851 0.869
60704.580009 -18.943 0.424
60707.167532 20.846 0.679
60708.577415 21.111 0.841
60708.581485 21.005 0.832
60708.623639 20.804 0.6
60711.322365 20.434 0.554
filter ATri
60696.57433 19.942 0.515
60696.577975 19.776 0.655
60696.60257 20.068 0.344
60696.631333 19.718 0.63
60698.588149 20.316 0.541
60698.616484 18.258 0.576
60699.325103 20.686 0.91
60699.328259 19.916 0.372
60700.935323 20.484 0.711
60700.937136 20.453 0.624
60700.95265 19.907 0.342
60701.121753 19.044 0.392
60704.929937 20.95 0.927
60704.931743 20.473 0.594
60704.942616 20.123 0.363
60708.990457 20.848 0.591
60709.020231 -20.872 0.72
60712.494146 20.331 0.577
60714.487554 19.38 0.272
60715.197453 19.811 0.659
60716.92611 -19.354 0.623
60723.280721 -20.168 0.941
60723.314404 -19.119 0.39
60724.641065 -20.413 0.848
60724.657959 -20.382 0.939
