2024hpw 0.054 128.354787 63.3391273
filter ATgr
60699.470667 20.926 0.688
60699.508136 21.82 1.822
60703.629423 20.879 0.764
60703.634698 20.757 0.806
filter ATri
60683.430757 20.553 0.809
60683.433945 22.006 3.075
60683.458458 21.121 1.941
60683.459819 21.401 1.512
60683.462126 21.932 2.915
60683.464862 22.045 2.875
60685.442583 20.794 1.154
60685.447199 20.009 0.537
60685.463792 20.231 0.685
60687.503352 19.882 1.4
60687.508034 18.813 0.542
60687.541111 20.792 4.012
60691.520716 20.501 1.272
60691.52349 21.15 1.962
60693.38759 21.431 1.829
60693.390352 20.505 0.753
60693.393137 20.288 0.519
60695.436947 21.005 1.133
60695.472443 21.716 1.792
60697.317175 21.919 2.36
60697.320231 21.577 1.431
60697.325808 22.405 3.687
60709.421562 21.036 0.949
60710.306643 22.47 4.333
60710.311475 20.551 0.645
60711.311455 21.233 1.438
