2024svr 0.05397 69.0073031934 -29.2775012477
filter ATgr
60697.104539 20.566 0.454
60698.109488 22.834 2.957
60698.119627 22.459 2.387
60701.082056 22.337 3.588
60701.094963 21.056 0.747
60701.107119 20.602 0.541
60701.117821 20.899 0.756
60702.091491 22.293 2.0
60702.09706 20.561 0.329
60702.111942 21.419 1.099
60705.088086 20.995 0.682
60705.090933 21.536 1.075
60705.096182 21.383 1.038
60705.106296 21.823 1.346
60706.096945 20.603 0.589
60706.101118 21.194 0.795
60706.108481 21.224 0.885
60706.113064 22.011 2.129
60706.118619 21.305 0.859
60709.108019 22.911 4.933
60709.112592 20.788 1.338
60709.115322 20.186 0.405
60709.123181 20.262 0.703
60709.132383 21.856 1.868
filter ATri
60682.122444 19.518 0.444
60682.131104 19.693 0.434
60682.141611 19.618 0.404
60682.874046 21.642 2.297
60682.892973 21.576 1.729
60683.874582 19.874 0.371
60683.882967 21.253 1.413
60683.888066 20.744 0.799
60683.892373 22.188 3.529
60683.895707 21.682 2.17
60685.125115 21.232 2.188
60685.130864 22.105 4.243
60685.134374 21.008 1.967
60685.147911 20.631 1.149
60686.125586 20.051 1.02
60686.135555 20.002 0.641
60686.910228 20.439 1.037
60687.87529 21.454 2.569
60687.878633 20.158 0.825
60689.144313 19.448 0.457
60689.14809 20.256 0.941
60689.153224 19.951 0.687
60690.114919 20.4 1.2
60690.124883 20.176 0.765
60690.864027 21.118 1.657
60690.874593 21.631 2.537
60691.861492 21.723 2.564
60691.867007 19.69 0.304
60691.877164 21.894 2.614
60693.117835 22.56 4.679
60693.123402 21.092 1.132
60693.134446 22.524 4.467
60694.126463 21.876 1.883
60694.12964 21.958 1.982
60694.169582 20.983 0.789
60694.857568 22.7 3.947
60694.876903 20.258 0.451
60695.844375 20.902 0.718
60695.853745 19.875 0.338
60698.84391 20.599 0.528
60698.847624 20.614 0.603
60698.8531 22.579 3.95
60699.833783 19.971 0.349
60699.845334 19.834 0.293
60699.85172 21.25 1.176
60699.853101 21.75 1.733
60703.83249 19.878 0.292
60703.850868 21.088 1.0
60706.804979 22.206 3.179
60706.81509 20.89 0.788
60706.825217 21.165 1.1
60706.825667 20.98 0.962
60706.831097 20.964 0.822
60706.841238 22.618 4.263
60707.803439 20.728 0.856
60707.811804 20.376 0.5
60707.822278 20.792 0.962
60710.115823 22.565 4.6
60710.81626 21.483 1.661
60710.828319 20.703 0.731
