2024mzw 0.098 200.85071 -14.527785
filter ATgr
60703.3222 20.851 0.667
60703.348586 21.386 0.851
60704.51286 20.325 0.793
60704.515146 19.703 0.604
60704.549157 -20.812 0.713
60707.309443 20.797 0.563
60707.312606 -21.127 0.818
60708.604383 21.02 0.839
60711.37045 -20.96 0.778
filter ATri
60698.614947 17.612 0.304
60700.585864 -21.125 0.657
60701.068693 20.79 0.718
60701.088909 21.063 0.879
60705.063883 20.309 0.475
60705.072462 -20.728 0.621
60714.583731 20.526 0.61
60714.598123 -21.193 0.817
60715.286385 -20.503 0.685
60715.305417 -19.686 0.329
60716.508045 -19.824 0.444
60717.026663 -20.197 0.887
60717.029829 -20.051 0.808
60718.504475 -19.453 0.428
60719.234581 -19.606 0.472
60719.240031 -19.849 0.983
60719.245482 19.707 0.713
60720.492213 -19.363 0.428
