2025dr 0.015948 16.692011145455 75.603363690909
filter ATgr
60695.254336 16.221 0.017
60695.258033 16.254 0.017
60695.267391 16.215 0.016
60695.285846 16.24 0.016
60699.250108 16.215 0.015
60699.253809 16.242 0.015
60699.27417 16.233 0.016
60699.280618 16.257 0.015
filter ATri
60697.254497 16.265 0.017
60697.260562 16.257 0.016
60697.264226 16.289 0.017
60697.376871 16.243 0.031
60697.383312 16.26 0.019
60697.389175 16.24 0.021
60697.394822 16.224 0.021
60705.25541 17.022 0.558
60705.295034 0.0 0.0
60709.228488 17.056 0.041
60709.232198 16.876 0.034
60709.248113 16.904 0.035
60709.254596 16.916 0.033
60713.256891 16.975 0.048
60713.2606 16.982 0.043
60715.240766 17.489 0.479
60715.256044 17.215 0.271
60715.26155 16.706 0.069
60717.255145 16.97 0.047
60717.260275 16.924 0.049
60717.264023 17.04 0.057
60717.278392 16.794 0.048
60719.252699 16.862 0.04
60719.255912 16.879 0.045
60719.26567 16.913 0.056
60719.277288 16.861 0.046
60723.222823 16.85 0.04
60723.228293 16.877 0.033
60723.230567 17.0 0.036
60723.231494 16.909 0.033
60723.234694 16.933 0.037
60723.256708 16.812 0.035
60723.259917 16.967 0.04
