2025gr 0.03156 239.431514212 27.4644645043
filter ATgr
60709.610182 17.886 0.051
60709.613026 18.091 0.049
60709.61824 18.091 0.048
60709.628587 18.193 0.06
60709.674385 17.998 0.125
60710.583613 17.989 0.065
60710.586808 18.28 0.081
60710.59422 18.053 0.063
60710.594672 18.757 0.127
60710.598867 19.29 0.26
60710.604361 18.086 0.062
60710.604812 17.878 0.05
60714.587009 18.511 0.104
60714.590174 18.299 0.076
60714.595622 18.139 0.07
60714.60619 18.326 0.083
filter ATri
60695.606393 17.345 0.041
60695.610591 17.347 0.04
60695.617089 17.302 0.036
60695.626981 17.355 0.035
60696.621998 17.359 0.09
60696.624801 17.321 0.039
60696.631848 17.389 0.041
60696.65065 17.213 0.03
60697.585428 17.436 0.043
60697.590207 17.354 0.045
60697.594506 17.442 0.043
60697.599457 17.363 0.04
60699.61928 17.423 0.039
60699.624789 17.545 0.043
60699.628497 17.588 0.047
60699.64921 17.506 0.039
60704.621374 17.801 0.074
60704.625575 18.484 0.164
60704.6321 18.16 0.133
60704.651506 18.388 0.25
60708.605441 18.005 0.061
60708.608242 17.881 0.049
60708.613426 17.993 0.059
60708.624267 17.837 0.054
60710.560648 17.927 0.058
60710.570282 18.01 0.067
60711.563789 17.812 0.048
60711.568175 18.074 0.059
60711.570269 18.042 0.066
60711.572213 17.861 0.055
60711.611192 18.151 0.058
60712.591187 18.011 0.058
60712.594466 17.925 0.049
60712.600105 17.906 0.047
60712.609905 18.13 0.053
60715.598636 -17.625 0.811
60715.605626 -17.679 0.351
60715.615485 -17.372 0.323
60716.521202 17.998 0.124
60716.526412 17.731 0.084
60716.529631 18.304 0.144
60716.539649 17.934 0.082
60717.562603 18.198 0.141
60717.565372 18.022 0.114
60717.570498 17.708 0.085
60717.581111 18.193 0.128
60718.570997 18.011 0.191
60718.574201 18.391 0.223
60718.596343 17.729 0.112
60718.612647 17.665 0.12
60719.552105 17.884 0.094
60719.554885 18.146 0.096
60719.575063 18.355 0.13
60719.589616 18.135 0.101
60720.577058 18.05 0.096
60720.579874 18.116 0.1
60720.591062 17.795 0.067
60720.598047 18.169 0.088
60721.576373 17.952 0.085
60721.579144 17.95 0.068
60721.584341 17.974 0.075
60721.600189 17.813 0.056
60722.614774 18.155 0.084
60722.61568 18.333 0.09
60722.617939 18.126 0.079
60722.618852 17.873 0.058
60722.623401 18.968 0.165
60722.625235 18.04 0.079
60722.630856 18.035 0.09
60722.637837 17.933 0.066
60722.667844 18.488 0.137
60722.668296 17.821 0.072
60724.584629 18.077 0.079
60724.587843 18.138 0.074
60724.593471 18.197 0.071
60724.60328 18.107 0.067
