MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60695.268656,-20.943,1.397,-15,21,o,0,1.01,141.93147,-4.53283,7531.51,7530.38,2.19,1.81,-18.8,-0.422,19.02,19.9,04a60695o0517o
60695.271838,22.286,3.556,4,16,o,0,1.63,141.93147,-4.53283,7551.84,7569.27,2.16,1.79,-20.1,-0.419,19.03,19.89,04a60695o0524o
60695.279566,20.918,1.167,16,18,o,0,1.58,141.93147,-4.53283,7493.97,7492.02,2.14,1.8,-20.8,-0.434,19.06,19.86,04a60695o0541o
60695.292256,-22.347,4.188,-4,18,o,0,1.12,141.93147,-4.53283,7473.19,7608.98,2.22,1.81,-24.3,-0.427,19.04,19.89,04a60695o0569o
60696.521714,19.485,1.029,58,60,o,0,1.46,141.93147,-4.53283,3129.67,4940.77,2.59,1.89,35.8,-0.436,17.73,18.32,02a60696o0686o
60696.524883,-18.538,0.621,-140,87,o,0,1.81,141.93147,-4.53283,3110.83,4903.25,2.61,1.88,36.7,-0.43,17.12,17.61,02a60696o0693o
60696.530322,-22.705,5.895,-3,18,o,0,1.38,141.93147,-4.53283,3167.8,4981.24,2.55,1.88,36.7,-0.44,18.92,19.82,02a60696o0705o
60696.565802,21.532,1.529,9,14,o,0,1.47,141.93147,-4.53283,3178.95,4863.11,2.41,1.87,32.3,-0.439,19.25,20.2,02a60696o0781o
60698.483028,-25.012,29.0,0,10,o,0,1.45,141.93147,-4.53283,7638.86,9517.18,3.04,2.88,87.9,-0.402,19.55,21.2,01a60698o0468o
60698.486248,-20.703,0.528,-19,10,o,0,1.45,141.93147,-4.53283,7656.87,9556.07,2.99,2.9,-87.3,-0.411,19.56,21.21,01a60698o0475o
60698.493613,-21.143,0.857,-13,11,o,0,1.34,141.93147,-4.53283,7598.99,9476.07,3.01,2.92,83.5,-0.406,19.51,21.21,01a60698o0491o
60698.504055,-22.316,2.708,-4,12,o,0,1.09,141.93147,-4.53283,7582.59,9590.78,3.01,2.94,74.6,-0.397,19.54,21.13,01a60698o0513o
60699.269855,-21.811,2.083,-7,14,o,0,1.35,141.93147,-4.53283,7632.99,9474.93,2.03,1.76,-15.6,-0.413,19.34,20.65,04a60699o0519o
60699.273026,-21.52,1.387,-9,12,o,0,2.12,141.93147,-4.53283,7650.08,9514.85,2.11,1.78,-20.6,-0.407,19.33,20.69,04a60699o0526o
