MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60417.599293,20.78,1.157,18,20,o,0,1.09,330.71099,22.61879,4689.85,4244.15,2.43,2.19,26.2,-0.424,18.85,19.71,02a60417o0783o
60417.616275,19.987,0.525,37,19,o,0,1.21,330.71099,22.61879,4709.23,4280.93,2.37,2.09,26.5,-0.438,18.89,19.66,02a60417o0820o
60417.619488,-21.169,1.535,-12,19,o,0,0.93,330.71099,22.61879,4653.15,4203.09,2.42,2.09,26.0,-0.435,18.88,19.68,02a60417o0827o
60417.630521,22.238,5.135,5,24,o,0,1.49,330.71099,22.61879,4633.48,4318.71,2.29,1.92,29.3,-0.439,18.54,18.88,02a60417o0851o
60421.601211,22.618,6.964,3,23,o,0,0.88,330.71099,22.61879,458.85,1956.87,2.04,1.94,-45.7,-0.462,18.73,19.29,02a60421o0799o
60421.623008,22.988,5.143,2,12,o,0,2.07,330.71099,22.61879,478.69,1992.74,1.96,1.94,-59.4,-0.46,19.09,19.83,02a60421o0846o
60421.625845,-20.485,0.636,-23,15,o,0,1.21,330.71099,22.61879,419.39,1913.73,1.92,1.9,31.9,-0.465,18.9,19.47,02a60421o0852o
60421.632612,21.542,5.41,9,47,o,0,0.89,330.71099,22.61879,401.05,2029.35,1.93,1.9,21.8,-0.464,17.83,17.84,02a60421o0866o
60425.603391,-20.053,0.862,-35,30,o,0,1.44,330.71099,22.61879,6613.42,4144.56,3.29,2.59,5.2,-0.366,18.29,18.95,02a60425o0491o
60425.60748,-19.943,0.762,-38,29,o,0,1.34,330.71099,22.61879,6632.75,4183.14,3.15,2.62,8.0,-0.376,18.26,18.99,02a60425o0500o
60425.615244,19.649,0.673,50,34,o,0,1.06,330.71099,22.61879,6577.61,4105.72,3.49,2.73,10.5,-0.368,18.24,19.03,02a60425o0517o
60425.625474,20.448,1.826,24,44,o,0,0.83,330.71099,22.61879,6557.34,4222.38,3.3,2.93,13.1,-0.393,18.06,18.71,02a60425o0537o
60426.605014,-20.175,1.052,-31,32,o,0,0.76,330.71099,22.61879,8687.1,9957.69,2.81,2.21,-49.7,-0.416,18.6,19.06,02a60426o0689o
60426.620169,21.286,2.98,11,33,o,0,1.09,330.71099,22.61879,8710.69,9996.17,3.16,2.55,-51.9,-0.394,18.57,19.11,02a60426o0716o
60426.622883,19.483,0.644,58,38,o,0,1.13,330.71099,22.61879,8650.7,9919.22,3.13,2.72,-50.7,-0.402,18.42,18.97,02a60426o0722o
60426.630685,21.751,17.517,7,127,o,0,0.95,330.71099,22.61879,8631.45,10036.3,3.07,2.7,-46.2,-0.415,17.22,17.18,02a60426o0738o
60429.594083,17.093,1.086,528,574,o,0,1.54,330.71099,22.61879,9547.72,5951.08,2.29,2.24,-30.3,-0.524,15.69,15.56,02a60429o0764o
60429.612557,-17.779,0.592,-281,166,o,0,0.82,330.71099,22.61879,9566.84,5989.88,2.16,2.09,-76.9,-0.471,16.79,16.67,02a60429o0804o
60429.616648,17.361,0.606,413,250,o,0,0.87,330.71099,22.61879,9511.08,5913.13,2.14,2.1,85.1,-0.467,16.59,16.44,02a60429o0813o
60429.625044,-19.559,4.682,-54,255,o,0,1.29,330.71099,22.61879,9491.49,6030.52,2.14,2.11,76.2,-0.475,16.34,16.11,02a60429o0831o
60430.599328,17.31,2.417,432,1045,o,0,2.8,330.71099,22.61879,9627.78,7894.64,2.26,2.08,-39.6,-0.528,15.16,15.03,02a60430o0787o
60430.602152,-15.344,3.486,-2645,9222,o,0,1.13,330.71099,22.61879,9650.59,7933.34,2.43,2.19,-47.4,-0.55,13.72,13.52,02a60430o0793o
60430.612318,17.209,1.498,475,711,o,0,2.13,330.71099,22.61879,9593.55,7855.93,2.33,2.13,-48.3,-0.469,15.43,15.28,02a60430o0813o
60430.622629,-16.234,4.938,-1165,5753,o,0,1.07,330.71099,22.61879,9568.72,7974.08,2.3,2.15,-56.4,-0.571,14.62,14.34,02a60430o0832o
60431.596467,20.806,1.225,17,21,o,0,1.22,330.71099,22.61879,1007.72,2629.84,2.66,2.48,28.5,-0.417,18.83,19.64,01a60431o0735o
60431.604247,18.817,0.224,108,24,o,0,1.03,330.71099,22.61879,983.78,2590.7,2.46,2.3,51.7,-0.408,18.71,19.3,01a60431o0751o
60431.616017,21.026,1.356,14,19,o,0,1.3,330.71099,22.61879,1039.85,2670.88,2.61,2.4,43.8,-0.4,18.88,19.65,01a60431o0776o
60431.625209,20.085,1.515,34,51,o,0,0.93,330.71099,22.61879,1055.04,2553.01,2.71,2.42,47.3,-0.39,18.04,18.01,01a60431o0793o
60433.60117,22.887,7.0,2,18,o,0,0.98,330.71099,22.61879,7657.74,8017.08,2.5,2.39,27.9,-0.419,19.13,20.12,02a60433o0783o
60433.605279,-21.927,2.675,-6,16,o,0,0.97,330.71099,22.61879,7680.14,8055.29,2.48,2.33,25.5,-0.421,19.13,20.13,02a60433o0792o
60433.612769,20.695,0.879,19,17,o,0,1.04,330.71099,22.61879,7622.14,7978.49,2.37,2.16,33.1,-0.424,19.16,20.1,02a60433o0808o
60433.624896,21.148,2.467,13,31,o,0,1.52,330.71099,22.61879,7606.68,8095.58,2.41,2.21,32.2,-0.421,18.7,19.16,02a60433o0834o
60437.591256,-21.539,1.256,-9,11,o,0,1.64,330.71099,22.61879,2386.47,9766.86,2.0,1.93,-36.0,-0.463,19.41,20.5,02a60437o0779o
60437.612853,-22.329,2.537,-4,11,o,0,1.32,330.71099,22.61879,2410.71,9805.77,1.97,1.91,-19.3,-0.463,19.41,20.49,02a60437o0825o
60437.618679,22.773,4.464,3,13,o,0,1.68,330.71099,22.61879,2351.91,9729.4,1.94,1.85,-19.3,-0.473,19.25,20.07,02a60437o0837o
