# Combination of '2019moq' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 6.61546, 38.12325, 58714.436029, 19.503, 0.444, 57.0, 26.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58714.43741, 19.555, 0.537, 55.0, 29.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58714.443247, 19.258, 0.399, 72.0, 29.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58714.446041, 20.009, 0.881, 36.0, 32.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58714.454452, 19.929, 0.797, 39.0, 31.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58714.458181, 18.915, 0.389, 99.0, 38.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58714.636462, 18.704, 0.597, 120.0, 72.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58714.636923, 19.062, 0.827, 86.0, 71.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58716.501106, 19.852, 0.343, 42.0, 14.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58716.510372, 19.469, 0.215, 59.0, 13.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58716.521855, 20.035, 0.37, 35.0, 13.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58722.559408, 20.277, 0.344, 28.0, 10.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58722.569339, 20.959, 0.55, 15.0, 8.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58722.579265, 20.301, 0.354, 28.0, 10.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58722.640576, 19.378, 0.799, 64.0, 52.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58724.514989, 19.978, 0.21, 37.0, 8.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58724.518192, 21.437, 0.831, 10.0, 8.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58724.524077, 20.932, 0.478, 15.0, 7.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58724.535251, 20.507, 0.301, 23.0, 7.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58726.520895, 19.9, 0.231, 40.0, 9.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58726.524117, 20.295, 0.357, 28.0, 10.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58726.541884, 20.238, 0.347, 29.0, 10.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58728.46023, 20.324, 0.331, 27.0, 9.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58728.463889, 20.921, 0.5, 16.0, 8.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58728.470304, 20.628, 0.415, 20.0, 8.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58730.508229, 20.712, 0.58, 19.0, 11.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58730.524888, 20.506, 0.519, 23.0, 12.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58732.485874, 21.256, 0.934, 11.0, 11.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58734.492465, 21.279, 0.92, 11.0, 10.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58734.498273, 19.869, 0.219, 41.0, 9.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58734.510963, 21.414, 0.92, 10.0, 9.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58736.44582, 19.761, 0.37, 45.0, 17.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58736.458937, 20.344, 0.575, 26.0, 15.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58739.581829, 20.143, 0.973, 32.0, 31.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58744.463541, 20.823, 0.959, 17.0, 16.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58744.484663, 20.186, 0.538, 31.0, 16.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58745.506478, 20.105, 0.546, 33.0, 18.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58746.460301, 18.239, 0.33, 184.0, 61.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58752.457487, 20.54, 0.407, 22.0, 9.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58752.466664, 21.162, 0.66, 12.0, 8.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58754.466217, 19.884, 0.354, 40.0, 14.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58757.486422, 20.57, 0.436, 22.0, 9.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58762.426777, 21.537, 0.978, 9.0, 9.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58762.430004, 21.408, 0.862, 10.0, 9.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58768.215572, 19.068, 0.981, 86.0, 84.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58769.41887, 19.431, 0.393, 61.0, 24.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58769.444714, 19.967, 0.72, 37.0, 27.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58770.394009, 20.166, 0.781, 31.0, 24.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58771.469429, 19.577, 0.415, 54.0, 22.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58771.491111, 19.564, 0.466, 54.0, 25.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58772.374482, 19.757, 0.661, 45.0, 30.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58773.459558, 20.328, 0.502, 27.0, 14.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58774.381984, 21.083, 0.86, 13.0, 12.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58778.402516, 21.08, 0.697, 13.0, 9.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58780.370788, 20.651, 0.455, 20.0, 9.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58780.379549, 21.063, 0.574, 14.0, 8.0, ATLAS
o, 23.9, 6.61546, 38.12325, 58782.41133, 20.354, 0.861, 26.0, 23.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58784.39556, 20.769, 0.446, 18.0, 8.0, ATLAS
c, 23.9, 6.61546, 38.12325, 58784.457878, 20.898, 0.591, 16.0, 9.0, ATLAS
ZTF_r, 26.1129, 6.61545160003238, 38.1232395512729, 58685.42039350001, 19.657952461279425, 0.08809060382097873, 381.925816264294, 30.9873389337503, ZTF
ZTF_r, 26.0551, 6.61545160003238, 38.1232395512729, 58686.41699070018, 19.788076666045484, 0.13379228405954588, 321.224996888699, 39.5836722054043, ZTF
ZTF_r, 26.0747, 6.61545160003238, 38.1232395512729, 58686.43479169998, 19.749690351949997, 0.10930254095182676, 338.847167183573, 34.1122053452016, ZTF
ZTF_g, 26.2055, 6.61545160003238, 38.1232395512729, 58686.47340280004, 19.83638503869182, 0.12912184510090025, 352.895389570961, 41.9683009825355, ZTF
ZTF_r, 26.0662, 6.61545160003238, 38.1232395512729, 58688.40393520007, 19.178490901686512, 0.05843308585234179, 568.962494881957, 30.6209134082887, ZTF
ZTF_r, 26.067, 6.61545160003238, 38.1232395512729, 58688.405798600055, 19.129905426462127, 0.05812370475917561, 595.439757915356, 31.8762186792854, ZTF
ZTF_g, 26.1776, 6.61545160003238, 38.1232395512729, 58688.445486099925, 19.338741035103837, 0.06091364714841697, 543.930718073805, 30.5164400787913, ZTF
ZTF_g, 26.2155, 6.61545160003238, 38.1232395512729, 58688.44733799994, 19.27969784462369, 0.06820546266583233, 594.731391269662, 37.3607599392967, ZTF
ZTF_r, 26.0634, 6.61545160003238, 38.1232395512729, 58690.411319400184, 18.928492124671003, 0.039323097285725486, 714.43570366444, 25.8753687649226, ZTF
ZTF_g, 26.168, 6.61545160003238, 38.1232395512729, 58690.44932870008, 19.039867449428616, 0.04144471767243666, 709.991288848421, 27.1017843811487, ZTF
ZTF_r, 26.0637, 6.61545160003238, 38.1232395512729, 58691.39965280006, 18.88356055462374, 0.04205881465539187, 744.827628908594, 28.8528346546261, ZTF
ZTF_r, 26.0599, 6.61545160003238, 38.1232395512729, 58691.403252299875, 18.863082800628714, 0.036026224764504705, 756.357085597124, 25.0969712978955, ZTF
ZTF_g, 26.1556, 6.61545160003238, 38.1232395512729, 58691.449513900094, 18.97544650849481, 0.03521294488071725, 744.837264778278, 24.1568011039471, ZTF
ZTF_g, 26.1864, 6.61545160003238, 38.1232395512729, 58691.45135420002, 18.962938527851556, 0.03508176658106797, 775.147925098279, 25.0461930392273, ZTF
ZTF_r, 26.0927, 6.61545160003238, 38.1232395512729, 58693.381226900034, 18.764981622932225, 0.030305735732236737, 853.27171761441, 23.8170442032281, ZTF
ZTF_g, 26.2048, 6.61545160003238, 38.1232395512729, 58693.4105440001, 18.816850760037926, 0.029170716853820878, 901.944253640427, 24.2327374969425, ZTF
ZTF_r, 26.1146, 6.61545160003238, 38.1232395512729, 58694.405277799815, 18.74171620326037, 0.028776760594809728, 889.515496998759, 23.5760531796623, ZTF
ZTF_r, 26.1101, 6.61545160003238, 38.1232395512729, 58694.40621529985, 18.712212173364133, 0.02922785689764303, 910.238353103537, 24.5034808737333, ZTF
ZTF_g, 26.2049, 6.61545160003238, 38.1232395512729, 58694.44741899986, 18.771637245479198, 0.02606900092721769, 940.3837196362, 22.5790242156984, ZTF
ZTF_g, 26.2094, 6.61545160003238, 38.1232395512729, 58694.44834489981, 18.848839178127783, 0.028082186969682846, 879.476680920708, 22.747356568579, ZTF
ZTF_g, 26.2024, 6.61545160003238, 38.1232395512729, 58695.4228356001, 18.898588756770202, 0.03176320061009972, 834.688629313769, 24.4188065790096, ZTF
ZTF_r, 26.1082, 6.61545160003238, 38.1232395512729, 58695.47260419978, 18.72129711881555, 0.02984663132215488, 901.075439775632, 24.7703505939334, ZTF
ZTF_g, 26.2026, 6.61545160003238, 38.1232395512729, 58696.427210600115, 18.84136182235456, 0.02778723133177968, 880.025529221134, 22.5224809222834, ZTF
ZTF_r, 26.1142, 6.61545160003238, 38.1232395512729, 58696.47460650001, 18.621149224380762, 0.026512795333438213, 993.619967204801, 24.2633917099059, ZTF
ZTF_r, 26.1008, 6.61545160003238, 38.1232395512729, 58697.40715279989, 18.669808411253, 0.027814050651679568, 938.418661232279, 24.0401158785762, ZTF
ZTF_r, 26.099, 6.61545160003238, 38.1232395512729, 58697.40807869984, 18.683411223152177, 0.03041766300478251, 925.199758504527, 25.9201216123374, ZTF
ZTF_i, 25.3949, 6.61545160003238, 38.1232395512729, 58697.44975689985, 19.230030991817603, 0.06832233400941871, 292.379960621457, 18.398650832184, ZTF
ZTF_g, 26.1779, 6.61545160003238, 38.1232395512729, 58697.472997699864, 18.853680130725188, 0.029555375053582262, 850.526692243175, 23.152617801749, ZTF
ZTF_g, 26.1839, 6.61545160003238, 38.1232395512729, 58697.47391200019, 18.86507825072785, 0.02873896925063717, 846.308494005191, 22.4014209705244, ZTF
ZTF_r, 26.0426, 6.61545160003238, 38.1232395512729, 58698.422106499784, 18.787866856693768, 0.03322312351396844, 797.79857696493, 24.4123393376507, ZTF
ZTF_g, 26.2071, 6.61545160003238, 38.1232395512729, 58698.44581020018, 18.928403699375075, 0.03275163109974298, 815.60244729274, 24.602947162183, ZTF
ZTF_r, 26.0831, 6.61545160003238, 38.1232395512729, 58699.38081019977, 18.715021497718475, 0.030817342428638924, 885.587343051772, 25.1363529019719, ZTF
ZTF_g, 26.1742, 6.61545160003238, 38.1232395512729, 58699.45171299996, 19.021974232491335, 0.033911406983411156, 725.922582596883, 22.6731465976428, ZTF
ZTF_r, 26.0956, 6.61545160003238, 38.1232395512729, 58700.44842590019, 18.75722749785487, 0.02963178684434619, 861.685928437564, 23.5170326330589, ZTF
ZTF_r, 26.0912, 6.61545160003238, 38.1232395512729, 58700.449548599776, 18.744701175275857, 0.030427077933911896, 868.159515855666, 24.3296273369153, ZTF
ZTF_g, 26.1621, 6.61545160003238, 38.1232395512729, 58700.47255790001, 19.017769591185143, 0.03212300929299994, 720.662897570697, 21.3218098966323, ZTF
ZTF_g, 26.1912, 6.61545160003238, 38.1232395512729, 58700.47346059978, 19.035186502002137, 0.034103322561140396, 728.459479528396, 22.8811459857036, ZTF
ZTF_r, 25.2677, 6.61545160003238, 38.1232395512729, 58701.39204860013, 18.879476769512333, 0.0734368596042053, 359.161099334076, 24.2928835857683, ZTF
ZTF_i, 25.361, 6.61545160003238, 38.1232395512729, 58701.40862269979, 19.43214266496139, 0.09985078759924143, 235.257205534097, 21.6356580521037, ZTF
ZTF_g, 26.0757, 6.61545160003238, 38.1232395512729, 58701.444282399956, 19.09097219793603, 0.03955391558876266, 622.14429182469, 22.6650292170223, ZTF
ZTF_r, 26.0897, 6.61545160003238, 38.1232395512729, 58703.43107639998, 18.987230432168673, 0.03607213468242696, 693.406370213233, 23.0375001462842, ZTF
ZTF_r, 26.0883, 6.61545160003238, 38.1232395512729, 58703.43201390002, 19.049463706912746, 0.03911487896717773, 653.93490194679, 23.5587469865353, ZTF
ZTF_g, 26.1826, 6.61545160003238, 38.1232395512729, 58703.46665510023, 19.280408839858357, 0.04133398058631313, 576.60242433748, 21.9512560317124, ZTF
ZTF_g, 26.1724, 6.61545160003238, 38.1232395512729, 58703.4675925998, 19.35856883437479, 0.04536572322854094, 531.535733668051, 22.2093570002987, ZTF
ZTF_g, 26.1978, 6.61545160003238, 38.1232395512729, 58704.42884259997, 19.38891393812078, 0.04598978309168682, 529.120301152822, 22.4125600424325, ZTF
ZTF_r, 26.1131, 6.61545160003238, 38.1232395512729, 58704.46930560004, 19.09441337119823, 0.041633971992296445, 641.910753990025, 24.6149057533567, ZTF
ZTF_g, 26.2089, 6.61545160003238, 38.1232395512729, 58705.40276619978, 19.51065392417982, 0.05222540124388578, 477.857526026449, 22.9856026949552, ZTF
ZTF_i, 25.419, 6.61545160003238, 38.1232395512729, 58705.432106500026, 19.791543329754067, 0.12822364805864478, 178.230763737775, 21.0487580892521, ZTF
ZTF_r, 26.1149, 6.61545160003238, 38.1232395512729, 58705.45694439998, 19.223148940808283, 0.04975322400245452, 571.084566652219, 26.1696149068486, ZTF
ZTF_r, 26.1173, 6.61545160003238, 38.1232395512729, 58706.40859950008, 19.127057686705133, 0.0368400980891952, 625.312233632901, 21.217459565606, ZTF
ZTF_r, 26.1155, 6.61545160003238, 38.1232395512729, 58706.409537000116, 19.102655100687358, 0.037406775148408705, 638.466271733809, 21.9970229986654, ZTF
ZTF_g, 26.2048, 6.61545160003238, 38.1232395512729, 58706.44806709979, 19.625454534821856, 0.05093540678856792, 428.290248272328, 20.0924846419301, ZTF
ZTF_g, 26.2259, 6.61545160003238, 38.1232395512729, 58706.44896990014, 19.646742896511306, 0.055569135059187154, 428.215951701145, 21.9165483754309, ZTF
ZTF_g, 26.2487, 6.61545160003238, 38.1232395512729, 58707.456469899975, 19.75612990221463, 0.06295830887038058, 395.39214672831, 22.9275037430905, ZTF
ZTF_r, 26.1205, 6.61545160003238, 38.1232395512729, 58707.47481480008, 19.26666808265861, 0.051976723548847706, 551.483809526373, 26.400815763304, ZTF
ZTF_g, 26.1991, 6.61545160003238, 38.1232395512729, 58708.41604170017, 19.99009972208665, 0.1367786686916286, 304.508984641863, 38.3613748361282, ZTF
ZTF_g, 26.1991, 6.61545160003238, 38.1232395512729, 58708.46643520007, 19.882799875229903, 0.08394469605712296, 336.139887131065, 25.9889653989481, ZTF
ZTF_r, 26.1298, 6.61545160003238, 38.1232395512729, 58708.48921300005, 19.249442407926814, 0.04199807564172621, 565.123069974651, 21.8598968475278, ZTF
ZTF_g, 26.2261, 6.61545160003238, 38.1232395512729, 58709.47629630007, 19.846306266505852, 0.12056222209253781, 356.383421816428, 39.5734959032967, ZTF
ZTF_r, 26.2003, 6.61545160003238, 38.1232395512729, 58710.40152780013, 19.506804015507125, 0.11098403205681631, 475.771467935838, 48.6333932843122, ZTF
ZTF_r, 26.2102, 6.61545160003238, 38.1232395512729, 58710.401979200076, 19.569299397452774, 0.10296368170084652, 453.273407774773, 42.9853022096617, ZTF
ZTF_r, 26.1276, 6.61545160003238, 38.1232395512729, 58710.43265049998, 19.252182209014947, 0.08253706645431332, 562.557755612028, 42.7653297880059, ZTF
ZTF_r, 26.2089, 6.61545160003238, 38.1232395512729, 58711.36921299994, 19.376781548827154, 0.08693083055149657, 540.564324741711, 43.280960430617, ZTF
ZTF_r, 26.2004, 6.61545160003238, 38.1232395512729, 58711.369664399885, 19.477206435747146, 0.10096936104209574, 488.964608375224, 45.4718594290205, ZTF
ZTF_r, 26.1245, 6.61545160003238, 38.1232395512729, 58711.43793979986, 19.2633851227928, 0.08767711228559778, 555.195517243462, 44.8340393296323, ZTF
ZTF_r, 26.1154, 6.61545160003238, 38.1232395512729, 58712.42850690009, 19.43107210849194, 0.11298422299314557, 471.770908243891, 49.0935728817195, ZTF
ZTF_r, 26.1224, 6.61545160003238, 38.1232395512729, 58712.42944440013, 19.33717802422554, 0.09290992882493104, 517.712666059062, 44.3023330569927, ZTF
ZTF_r, 26.1725, 6.61545160003238, 38.1232395512729, 58713.364143500105, 19.601691362471456, 0.12336463734760615, 424.935931044076, 48.2825080340833, ZTF
ZTF_r, 26.1697, 6.61545160003238, 38.1232395512729, 58713.36459490005, 19.542698122779967, 0.12626012445296872, 447.507945780861, 52.0406418062421, ZTF
ZTF_r, 26.0802, 6.61545160003238, 38.1232395512729, 58713.407199100126, 19.476639230914756, 0.1120432899509437, 437.949775078264, 45.194526458562, ZTF
ZTF_r, 26.1746, 6.61545160003238, 38.1232395512729, 58714.38199070003, 19.741839853371054, 0.12471758310905988, 374.200237367713, 42.9840591100615, ZTF
ZTF_r, 26.183, 6.61545160003238, 38.1232395512729, 58714.3824306, 19.609936100104292, 0.10253748451886004, 425.819514017838, 40.2146134899168, ZTF
ZTF_r, 26.1172, 6.61545160003238, 38.1232395512729, 58714.398831000086, 19.29714928441148, 0.08183438888889376, 534.589329900085, 40.2932046726461, ZTF
ZTF_r, 26.1256, 6.61545160003238, 38.1232395512729, 58715.372546299826, 19.41528614430657, 0.07587412143051682, 483.198460890534, 33.7671881400983, ZTF
ZTF_r, 26.1236, 6.61545160003238, 38.1232395512729, 58715.37348379986, 19.376767573199473, 0.0816493936949106, 499.727179423005, 37.5804187369578, ZTF
ZTF_r, 26.115, 6.61545160003238, 38.1232395512729, 58716.38302080007, 19.457400553912642, 0.07896477515969125, 460.298731898846, 33.4771795499975, ZTF
ZTF_r, 26.1891, 6.61545160003238, 38.1232395512729, 58716.4313194002, 19.89330064471573, 0.1185305927008353, 329.852471217339, 36.0102285857446, ZTF
ZTF_r, 26.192, 6.61545160003238, 38.1232395512729, 58716.43177080015, 19.86018046871743, 0.11363671939603243, 340.979141129347, 35.6879975177588, ZTF
ZTF_r, 26.171, 6.61545160003238, 38.1232395512729, 58717.49714120012, 19.90965530493243, 0.11497236893511725, 319.549305518804, 33.8381832400897, ZTF
ZTF_r, 26.1775, 6.61545160003238, 38.1232395512729, 58717.49759260006, 19.890192391425664, 0.11373878536551862, 327.282695557051, 34.2852491246161, ZTF
ZTF_r, 26.1051, 6.61545160003238, 38.1232395512729, 58718.47405089997, 19.578777881240647, 0.07478716675937852, 407.876653601838, 28.0951663732359, ZTF
ZTF_r, 26.1652, 6.61545160003238, 38.1232395512729, 58719.404999999795, 19.843707262713494, 0.09046265122318999, 337.751351035836, 28.1411659065656, ZTF
ZTF_r, 26.1637, 6.61545160003238, 38.1232395512729, 58719.405451400205, 19.831172146831296, 0.09110644837981612, 341.2016646004, 28.6309618365311, ZTF
ZTF_i, 25.3632, 6.61545160003238, 38.1232395512729, 58722.38600690011, 19.98677624389213, 0.13377238368119354, 141.439105944162, 17.4265592921531, ZTF
ZTF_r, 26.0858, 6.61545160003238, 38.1232395512729, 58724.405520800035, 19.929122972080133, 0.09606146053829392, 290.182228201919, 25.6741264969557, ZTF
ZTF_r, 26.0583, 6.61545160003238, 38.1232395512729, 58727.33065970009, 20.02373231447628, 0.10405135550850489, 259.314662687485, 24.8513792186085, ZTF
