# Combination of '2020nta' data from 'ATLAS', 'ZTF'
filter, zp, z, ra, dec, mjd, mag, dmag, flux, dflux, source
c, nan, nan, 241.84729, 13.89271, 58931.531299, 21.94, 1.824, 6.0, 11.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58931.542154, 23.157, 6.182, 2.0, 12.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58931.549389, 20.824, 0.737, 17.0, 12.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58931.55788, 22.04, 1.962, 6.0, 11.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58931.648426, 20.81, 0.901, 17.0, 16.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58933.451483, 20.723, 0.764, 19.0, 14.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58933.457302, 20.925, 1.114, 16.0, 17.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58933.4609, 20.818, 0.969, 17.0, 17.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58933.47066, -20.756, 0.772, -18.0, 14.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58937.528803, 20.896, 0.768, 16.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58937.532723, 22.921, 4.759, 2.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58937.538727, -25.002, 38.75, 0.0, 14.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58937.5528, 23.132, 3.909, 2.0, 8.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58943.422154, 21.221, 2.055, 12.0, 24.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58943.423529, 21.218, 1.915, 12.0, 23.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58943.425358, 21.722, 2.486, 7.0, 18.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58943.432111, 20.118, 0.807, 33.0, 26.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58943.433501, -20.304, 0.683, -27.0, 19.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58943.436909, 20.367, 0.828, 26.0, 21.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58943.449017, -20.343, 0.792, -26.0, 21.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58943.449474, 19.603, 0.491, 52.0, 26.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58945.472482, 21.611, 4.202, 8.0, 35.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58945.475821, 21.458, 2.796, 10.0, 26.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58945.476282, -20.776, 1.571, -18.0, 28.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58945.491115, 19.846, 3.626, 42.0, 152.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58945.491576, -21.011, 1.776, -14.0, 25.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58945.501407, 20.289, 0.859, 28.0, 24.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58945.50289, 19.784, 0.791, 44.0, 35.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58945.507021, 23.034, 26.176, 2.0, 58.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58947.554683, 19.811, 0.949, 43.0, 41.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58947.560746, -20.512, 1.909, -23.0, 43.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58947.566279, 19.081, 0.398, 85.0, 34.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58947.57632, 21.118, 2.675, 13.0, 35.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58948.496152, -20.417, 1.474, -25.0, 36.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58948.498935, -17.876, 0.144, -257.0, 37.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58948.509063, -21.225, 3.296, -12.0, 39.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58948.520691, 20.745, 2.114, 18.0, 39.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58951.477367, 19.406, 0.523, 63.0, 33.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58951.482714, -21.287, 3.321, -11.0, 37.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58951.492895, 19.551, 0.429, 55.0, 24.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58951.498545, 19.791, 1.116, 44.0, 49.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58953.539692, 19.254, 2.274, 72.0, 164.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58953.54483, 18.091, 2.088, 211.0, 440.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58953.54787, -19.111, 1.914, -82.0, 158.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58953.565537, -21.048, 15.059, -14.0, 208.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58957.448769, 21.546, 1.877, 9.0, 16.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58957.452011, 20.255, 0.502, 29.0, 14.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58957.465164, 20.612, 0.709, 21.0, 15.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58957.475503, -22.893, 4.885, -2.0, 12.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58959.442046, -21.092, 0.74, -13.0, 10.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58959.445419, -26.098, 97.0, 0.0, 13.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58959.452714, -21.857, 1.412, -7.0, 9.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58959.464082, 22.867, 4.05, 3.0, 10.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58961.54682, 21.821, 1.795, 7.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58961.551096, 21.796, 1.738, 7.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58961.570198, 22.869, 5.588, 3.0, 14.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58965.475719, 23.218, 6.143, 2.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58965.477561, 21.003, 0.846, 14.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58965.480344, 20.522, 0.577, 22.0, 13.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58965.504448, -21.007, 0.793, -14.0, 11.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58967.452065, -23.008, 5.316, -2.0, 12.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58967.453894, -24.101, 16.0, -1.0, 13.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58967.456639, -22.67, 4.48, -3.0, 14.0, ATLAS
c, nan, nan, 241.84729, 13.89271, 58967.482188, 21.368, 1.209, 10.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58969.439511, 20.872, 0.946, 16.0, 15.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58969.441836, 21.418, 1.257, 10.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58969.459218, -22.08, 2.535, -5.0, 14.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58969.478966, 21.928, 1.947, 6.0, 12.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58971.489036, 21.242, 1.33, 12.0, 15.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58971.493019, -21.707, 2.0, -8.0, 15.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58971.500247, -20.334, 0.59, -27.0, 16.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58971.511338, 23.692, 12.444, 1.0, 15.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58973.405299, -21.032, 1.061, -14.0, 15.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58973.407142, -22.881, 6.343, -3.0, 16.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58973.409907, -20.318, 0.672, -27.0, 18.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58973.418842, 21.196, 1.095, 12.0, 13.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58974.378227, -21.375, 2.691, -10.0, 28.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58974.381445, -20.329, 0.857, -27.0, 23.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58974.385591, -20.606, 1.242, -21.0, 26.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58974.393407, -20.034, 0.735, -35.0, 26.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58975.441539, 19.826, 0.623, 43.0, 27.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58975.44345, -21.479, 2.087, -9.0, 19.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58975.449411, -19.889, 0.702, -40.0, 28.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58975.473186, -19.928, 0.697, -39.0, 27.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58977.483107, 20.852, 1.58, 17.0, 26.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58977.487294, 20.498, 1.183, 23.0, 27.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58977.49473, 20.715, 1.375, 19.0, 26.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58977.508005, 20.196, 1.141, 30.0, 35.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58977.620624, -21.924, 5.096, -6.0, 32.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58979.50246, 19.73, 0.454, 47.0, 21.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58979.505813, -20.459, 1.059, -24.0, 25.0, ATLAS
o, nan, nan, 241.84729, 13.89271, 58979.511491, -21.195, 2.277, -12.0, 28.0, ATLAS
