ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57597.601846,17.203,0.054,478.0,26.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57597.613944,17.228,0.06,467.0,28.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57597.626085,17.208,0.124,475.0,59.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57598.595012,17.541,0.077,350.0,27.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57598.606857,17.394,0.075,400.0,30.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57598.619321,17.932,0.143,244.0,35.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57598.629665,17.219,0.253,470.0,119.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57605.598859,18.868,0.182,103.0,19.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57605.611295,18.884,0.176,102.0,18.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57605.623719,19.035,0.252,88.0,22.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57609.600851,18.81,0.15,109.0,16.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57609.613347,19.099,0.178,83.0,15.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57609.625952,18.698,0.168,120.0,20.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57617.585988,18.722,0.297,118.0,35.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57617.598913,19.488,0.611,58.0,36.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57617.611944,19.055,0.444,87.0,38.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57617.625097,18.823,0.312,107.0,34.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57621.619046,18.63,0.46,128.0,59.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57621.634872,18.732,0.796,117.0,93.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57636.574861,14.395,0.317,6338.0,2012.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57652.56683,19.737,0.56,46.0,26.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57660.571214,20.211,0.482,30.0,14.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57660.585428,20.363,0.579,26.0,15.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57664.604143,16.973,0.864,590.0,510.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57668.497486,19.937,0.372,38.0,14.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57668.528005,20.873,0.938,16.0,15.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57677.488777,19.581,0.975,53.0,52.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57678.444873,19.147,0.876,80.0,70.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57686.437026,20.401,0.566,25.0,14.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57686.444969,19.973,0.385,37.0,14.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57694.492545,20.707,0.759,19.0,14.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57698.46948,20.427,0.564,24.0,14.0,23.9,c
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57702.428634,20.217,0.717,30.0,21.0,23.9,o
50.13092,41.51136,0.0149,None,2016-08-05 06:02:29.000,57702.445719,20.217,0.842,30.0,25.0,23.9,o
