ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60505.614203,20.527,0.644,22.0,14.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60506.571448,20.365,0.504,26.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60507.58122,20.415,0.483,25.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60507.584455,21.006,0.88,14.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60509.57231,21.08,0.827,13.0,11.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60509.581775,20.973,0.812,15.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60512.563769,20.323,0.865,27.0,23.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60512.57996,19.808,0.533,43.0,23.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60515.616732,20.495,0.756,23.0,17.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60515.628103,19.124,0.628,81.0,51.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60517.603824,19.718,0.463,47.0,22.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60518.571171,20.57,0.989,22.0,21.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60522.595473,16.754,0.675,722.0,487.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60523.611935,20.753,0.691,18.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60523.61702,21.004,0.701,14.0,10.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60523.62102,20.894,0.893,16.0,14.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60525.567204,20.204,0.41,30.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60525.572474,20.924,0.711,16.0,11.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60526.58062,21.003,0.923,14.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60528.557898,20.825,0.748,17.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60528.57321,20.876,0.826,16.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60532.544097,20.627,0.562,20.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60533.595455,21.229,0.92,12.0,11.0,23.9,c
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60535.51487,20.801,0.566,17.0,10.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60536.569254,20.898,0.794,16.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60538.543759,20.448,0.448,24.0,11.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60538.549247,20.742,0.66,18.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60540.565936,20.259,0.65,29.0,19.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60541.537109,19.874,0.713,41.0,29.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60542.521366,17.13,0.608,510.0,310.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60549.486811,20.686,0.793,19.0,15.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60549.489976,21.022,0.918,14.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60552.506181,20.808,0.833,17.0,14.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60554.533301,20.435,0.48,24.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60555.52948,20.872,0.754,16.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60558.516178,20.879,0.801,16.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60560.475411,20.731,0.639,18.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60560.509358,20.765,0.597,18.0,11.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60561.453339,20.851,0.919,17.0,15.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60562.522879,20.202,0.539,30.0,16.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60563.517537,20.912,0.928,16.0,14.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60563.527237,20.979,0.919,15.0,14.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60566.484896,20.489,0.574,23.0,13.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60566.487617,20.307,0.425,27.0,12.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60566.633705,20.39,0.565,25.0,14.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60568.471171,20.271,0.544,28.0,15.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60575.55369,20.196,0.955,30.0,29.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60575.561321,19.174,0.592,78.0,46.0,23.9,o
31.6314,29.99726,0.016000,None,2024-10-15 03:32:08.000,60575.592349,19.543,0.693,55.0,38.0,23.9,o
