ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59878.448852,20.134,0.398,32.0,13.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59879.260658,20.243,0.38,29.0,11.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59880.60088,20.215,0.43,30.0,13.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59880.607664,19.547,0.222,55.0,12.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59880.966724,17.619,0.117,326.0,38.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59882.536572,19.409,0.227,63.0,14.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59883.226963,19.54,0.192,55.0,11.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59883.235549,20.083,0.336,34.0,11.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59887.216672,20.678,0.921,19.0,18.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59888.89674,19.925,0.811,39.0,32.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59896.57552,19.646,0.445,50.0,22.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59898.492403,19.891,0.396,40.0,16.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59899.177933,19.566,0.245,54.0,13.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59899.19273,19.23,0.218,74.0,16.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59900.968098,20.786,0.606,18.0,11.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59901.014576,20.066,0.32,34.0,11.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59903.203149,18.612,0.113,130.0,15.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59903.211281,19.481,0.287,59.0,17.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59906.416539,20.961,0.602,15.0,9.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59906.442147,19.185,0.128,77.0,10.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59908.477325,19.226,0.201,74.0,15.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59908.986539,20.449,0.433,24.0,10.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59912.98525,19.044,0.121,88.0,11.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59912.993541,19.77,0.242,45.0,11.0,23.9,c
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59915.097348,18.918,0.254,98.0,25.0,23.9,o
70.72916,0.61842,0.015419,None,2023-02-02 03:18:43.200,59916.449253,19.283,0.272,70.0,19.0,23.9,o
