ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60083.297091,18.068,0.146,215.0,31.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60083.335149,18.289,0.158,176.0,28.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60085.133487,18.092,0.058,210.0,12.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60085.141777,18.05,0.044,219.0,10.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60085.149725,18.119,0.053,205.0,11.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60085.155707,18.191,0.057,192.0,11.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60085.183637,18.207,0.092,189.0,17.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60088.043998,17.993,0.049,230.0,11.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60089.26593,17.759,0.056,286.0,16.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60089.267772,17.776,0.054,282.0,15.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60089.270632,17.733,0.048,293.0,14.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60089.305964,17.894,0.058,252.0,15.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60089.306414,17.694,0.06,304.0,18.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60089.308225,17.751,0.053,288.0,15.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60090.976207,18.019,0.054,225.0,12.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60091.005106,17.92,0.053,246.0,13.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60091.021001,17.874,0.047,257.0,12.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60105.951618,18.207,0.065,189.0,12.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60105.954453,18.39,0.077,160.0,12.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60105.959983,18.327,0.075,170.0,13.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60105.987024,18.407,0.086,158.0,14.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60107.191477,18.76,0.115,114.0,13.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60107.226172,18.804,0.133,109.0,15.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60107.247468,18.805,0.095,109.0,10.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60107.248828,19.016,0.137,90.0,12.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60117.917291,18.797,0.101,110.0,11.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60117.920103,18.84,0.125,106.0,13.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60117.925357,19.05,0.13,87.0,11.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60117.93597,18.647,0.083,126.0,10.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60125.238072,18.98,0.177,93.0,16.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60136.051806,19.302,0.169,69.0,12.0,23.9,o
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60142.028201,19.456,0.224,60.0,14.0,23.9,c
307.78865,-44.26244,0.030000,None,2023-05-21 03:12:12.672,60151.26077,19.548,0.205,55.0,11.0,23.9,o
