ra,dec,z,z_err,discdate,mjd,mag,dmag,flux,dflux,zp,filter
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59866.608425,17.413,0.049,393.0,19.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59866.612133,17.514,0.046,358.0,16.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59866.623759,17.395,0.044,400.0,18.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59866.640019,17.511,0.06,360.0,22.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59867.302577,16.918,0.027,620.0,17.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59867.304567,16.956,0.028,599.0,17.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59867.308182,16.889,0.028,637.0,18.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59867.331997,16.941,0.032,607.0,19.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59868.533599,16.381,0.017,1018.0,17.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59868.535408,16.423,0.019,979.0,18.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59868.538573,16.426,0.019,976.0,18.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59868.55855,16.37,0.02,1028.0,20.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59870.548565,15.729,0.01,1855.0,18.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59870.55041,15.709,0.009,1889.0,18.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59870.553183,15.708,0.01,1891.0,18.0,23.9,o
76.34879,-11.88225,0.007735,None,2022-10-13 08:57:47.808,59870.564457,15.715,0.01,1879.0,18.0,23.9,o
