# Created by M.D. Woods -- 2025-05-07 14:21:56.268360 -- NUM TARGETS: 344
objname, origin, subtype, algo, ra, dec, z, z_cmb, MJDs, MJDe, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2008go, CSP, NORM, SALT, 332.686792, -20.788110999999997, 0.0623, 0.06071935029069365, 54764.54, 54776.58, 37.27831750180099, 0.10185698129316538, 10.908950503065558, 0.1000150006443601, 54766.19580998218, 0.08536905344953993, -0.2865160143826073, 0.10725961326286754, 0.08991676557928377, 0.0032584862430932887, 0.0009161306953958167, 2.829289934483123e-06, 18.461103448275864, 0.028586206896551718
2006hx, CSP, NORM, SALT, 18.488792000000007, 0.3716669999999999, 0.0455, 0.043686906535194706, 54012.66, 54080.59, 36.513222404512845, 0.10294875576326613, 10.307434104151445, 0.1000189650649231, 54022.41361864875, 0.04342410370736616, -0.10299785832549646, 0.053888038896548474, 0.1784911623090342, 0.006952411850954627, 0.0014915784625368792, 1.3821844157946251e-05, nan, nan
2004gc, CSP, NORM, SALT, 80.458125, 6.676028, 0.0321, 0.031225952035492954, 53329.83, 53397.66, 35.797953977509096, 0.10047683103035987, 12.062701043577428, 0.10089386602338211, 53325.85677489027, 0.07625315199402394, -0.6231062431549461, 0.01849940895385649, 0.34042837784756336, 0.0025097890507495635, 0.001717487878085365, 8.898513389366435e-06, 17.4727, 0.012599999999999997
2008gl, CSP, NORM, SALT, 20.228417000000007, 4.805306, 0.034, 0.032742544933472346, 54765.7, 54844.55, 35.94992430741414, 0.1001434383006451, 11.359976556285138, 0.10022198065335708, 54768.5065886941, 0.027576255964959273, -1.2225594322570954, 0.01431904550654195, 0.0619796707740336, 0.0015246050360357144, 0.0029466589448881937, 4.905302814938822e-06, 17.297520833333333, 0.03352083333333333
2009al, CSP, NORM, SALT, 162.84195800000003, 8.578528000000002, 0.0221, 0.023294362161299355, 54891.71, 54973.54, 34.9788718840138, 0.10039292312129247, 10.676596531095123, 0.10000149448209737, 54896.99799795559, 0.07213045713069732, -0.4874559651050614, 0.022410175087505535, 0.21158698581411525, 0.0024105467779783505, 0.005301603621402387, 1.9150272732194885e-05, 16.522230769230767, 0.02184615384615385
2008O, CSP, NORM, SALT, 104.39358299999995, -45.81230599999998, 0.0389, 0.03982266988336256, 54489.71, 54571.48, 36.26298057062227, 0.10091335166729185, 11.476554549097061, 0.1609152202248128, 54490.90932122734, 0.07280426233046455, -2.062757243169963, 0.039893436584077735, 0.43677485255746834, 0.0036811967748271077, 0.00070134451397497, 3.2880223010530954e-06, 18.377454545454547, 0.03212121212121211
2005mc, CSP, NORM, SALT, 126.77649999999997, 21.646, 0.0252, 0.025657773714809186, 53736.79, 53773.62, 35.343980138798706, 0.10088326584248343, 13.004227849812548, 0.10000139270149555, 53730.68518790677, 0.07945568033392192, -2.1831003016274186, 0.015927466708968385, 0.2777652484582651, 0.00331899566046242, 0.002487173202549189, 1.9662067529208068e-05, nan, nan
2007A, CSP, NORM, SALT, 6.319417, 12.886806000000002, 0.0177, 0.01599141880672713, 54107.53, 54133.53, 34.6781236273572, 0.1006257062695465, 6.774565304332999, 0.12314789248526455, 54113.68349201693, 0.02810901357952389, 0.5238550616770787, 0.04587694062616998, 0.2746277248063708, 0.0026809964911653347, 0.006783506271672503, 2.2031023894028906e-05, 15.972217391304342, 0.02347826086956522
2006ej, CSP, NORM, SALT, 9.749042000000001, -9.015721999999998, 0.0205, 0.018069132884244235, 53979.74, 54046.74, 34.983385909879004, 0.10062651321198356, 10.279706103453293, 0.10000325657534177, 53976.03701030585, 0.07659775912907207, -1.4058483076582085, 0.01678495839847427, 0.004723381070307614, 0.0030285974788911403, 0.008184222906893603, 4.624973365556987e-05, 16.416666666666664, 0.0295
2008hu, CSP, NORM, SALT, 122.31150000000001, -18.653639, 0.0497, 0.050623552738642955, 54804.74, 54844.84, 37.055289127596566, 0.10069278576086339, 10.107881298730984, 0.10025303477236472, 54806.52587914869, 0.06575811278526089, -1.7416648993482342, 0.028832569192155377, 0.09448831641309158, 0.0032928777163547117, 0.0009050329351652091, 4.022441495756764e-06, 18.38605882352941, 0.019529411764705882
2004gs, CSP, NORM, SALT, 129.596583, 17.627722000000002, 0.0267, 0.02743521091657417, 53352.85, 53461.56, 35.70528722172406, 0.1001615206025843, 10.524491610792518, 0.10000347581464837, 53356.36578071601, 4.506946061155759e-05, -2.032308914174487, 0.010797725424057214, 0.2356948882136261, 0.0016881238245048278, 0.0020443699986528387, 3.9017683729122084e-06, 17.390666666666664, 0.010875000000000001
2007ol, CSP, NORM, SALT, 24.34875, -0.3119999999999999, 0.0559, 0.054025413754148294, 54409.79, 54422.66, 37.02593896968296, 0.10975576257620318, 10.289335360151146, 0.10002847691513002, 54413.55968691815, 0.10652713303716155, -2.604144533011192, 0.21807690924609746, 0.045488574954806696, 0.009948098012878208, 0.00094195116016344, 6.387529389726224e-06, 18.273368421052634, 0.032421052631578955
2006py, CSP, NORM, SALT, 340.42520800000005, -0.13691700000000004, 0.0579, 0.056012583196732316, 54069.54, 54091.54, 37.17938617307643, 0.10322340370842863, 9.823198012980697, 0.10022784130563545, 54071.50702938561, 0.1359576828253921, -0.08259860264677454, 0.11683936627551489, 0.10637831924283216, 0.005714559817401614, 0.000987159978266479, 6.133246669450245e-06, 18.246777777777776, 0.026833333333333334
2006kf, CSP, NORM, SALT, 55.460333, 8.156943999999996, 0.0213, 0.02090716743106265, 54036.81, 54127.64, 35.190429047116716, 0.1002036142622921, 10.847440404300489, 0.10000158183314342, 54041.56963337621, 0.020113201269850833, -2.178588564444184, 0.013911577340777859, 0.24449066990957027, 0.0018475066543965238, 0.003140985145213509, 7.040419951394734e-06, 16.769125, 0.02792857142857143
2005ag, CSP, NORM, SALT, 224.18187500000002, 9.328472000000001, 0.0797, 0.08049898772468446, 53412.82, 53480.84, 37.93975059593704, 0.10041803234471633, 10.925112928401077, 0.10001950532250435, 53415.233951667506, 0.07461939239146886, 0.4001187116880345, 0.03503871805980274, 0.044427992107235664, 0.0023133964926462768, 0.0006217687063419616, 1.5699479080655632e-06, 18.698860465116283, 0.017488372093023254
2006fw, CSP, NORM, SALT, 26.793083000000006, -0.147, 0.0835, 0.08215156304994824, 54001.75, 54039.73, 37.82373869564629, 0.10231700689334364, 9.842210908409118, 0.10051104088386144, 54004.66542633904, 0.11560924811419682, -0.6598805472573088, 0.07555962346532302, 0.21544353667728747, 0.005744955249352662, 0.00037265859008988233, 2.2251512957149156e-06, 19.228333333333335, 0.020916666666666667
2007jd, CSP, NORM, SALT, 44.972374999999985, 1.1607220000000007, 0.0726, 0.0717710864312675, 54362.83, 54409.83, 37.90180343119706, 0.1031039951130023, 10.066482342060203, 0.1001075447532651, 54362.03881062486, 0.23482054331543623, -0.7927233602020672, 0.09090299463638096, 0.1863549187630104, 0.00628195765448917, 0.0003686624413269517, 3.158912417170567e-06, 19.28278571428572, 0.03850000000000001
2005ku, CSP, NORM, SALT, 344.92754199999996, 0.013694, 0.0454, 0.043721915471377965, 53699.56, 53739.53, 36.66325318042421, 0.10337471469781218, 7.895610204112348, 0.12351223859884536, 53699.21569510634, 0.17561648813352804, -0.032224639955027445, 0.11248423496345861, 0.17227527768061313, 0.006037716871134987, 0.001334671690661787, 1.0018290945286658e-05, 17.93123076923077, 0.02876923076923077
2007jg, CSP, NORM, SALT, 52.46175000000002, 0.056833000000000015, 0.0371, 0.035639792744478135, 54363.82, 54425.78, 36.60516090675818, 0.10043988908668054, 8.983217199440995, 0.10114633276657468, 54366.8411449651, 0.04762657695391681, -0.34328154251953735, 0.033859087802729226, 0.135339298355409, 0.0024642584365726873, 0.0014914282438214948, 3.738644261243603e-06, 17.761333333333333, 0.014933333333333335
2007hx, CSP, NORM, SALT, 31.612833, -0.899528, 0.0794, 0.07815815296284123, 54354.78, 54411.73, 38.231460175644976, 0.10292345290802536, 10.947106485783687, 0.10020909294180855, 54354.7747996948, 0.1920666701371374, 0.4554886952657411, 0.09787797926929243, 0.2015440715218808, 0.0059821257151139945, 0.0003112083956123925, 2.0506652128775513e-06, 19.395214285714285, 0.04214285714285715
2008cf, CSP, NORM, SALT, 211.885667, -26.55183299999999, 0.046, 0.04668465270812782, 54595.77, 54654.65, 36.877802768823344, 0.10031662615192279, 8.754352914249603, 0.10048998277034027, 54595.537688011595, 0.07157676591305062, 1.1046425142103822, 0.02562478496015208, -0.011940929058657858, 0.002120122823864176, 0.002131653451891151, 5.600726101665366e-06, 17.799206896551723, 0.03589655172413793
2008bf, CSP, NORM, SALT, 181.01208300000002, 20.245167000000002, 0.0235, 0.024411752508128857, 54546.79, 54646.49, 35.4071893656962, 0.10013981879884748, 9.335821037180079, 0.10474959584291142, 54555.423441344035, 0.014658261228760239, 0.642111099033642, 0.014222233386244065, -0.016513562624829396, 0.0014709998312259368, 0.007836201946059641, 1.449344164099366e-05, 16.273645161290325, 0.014258064516129036
2006lu, CSP, NORM, SALT, 138.82345800000002, -25.600082999999998, 0.0534, 0.055620130925735006, 54040.84, 54137.75, 37.16415433055789, 0.100656163367582, 10.312301203111709, 0.10005269717103293, 54039.181600342075, 6.527065488626249e-05, -0.2076804821813072, 0.026625436988664264, 0.09154391614577453, 0.0033684396349680716, 0.0010244903552434563, 3.5691946095337374e-06, 18.351785714285715, 0.0345
2008bq, CSP, NORM, SALT, 100.260458, -38.038611, 0.034, 0.035317653145700935, 54562.49, 54606.46, 36.010879624830324, 0.10016902865726607, 11.946576632579085, 0.1891837152082599, 54563.973680566254, 0.0386315265459416, 0.450897432173345, 0.020103358024526896, 0.17803217027438092, 0.0014895195503429515, 0.0025646536672157545, 5.105164201167224e-06, 17.28546153846154, 0.01819230769230769
2005hj, CSP, NORM, SALT, 21.701124999999998, -1.2379999999999998, 0.0574, 0.05548572073168324, 53671.67, 53761.57, 37.30922937429491, 0.10076686437642944, 9.52474382794979, 0.10036437533398969, 53674.99081481962, 0.08233689120970666, 1.5375348016162937, 0.04913478099563606, 0.07405719971852111, 0.003104078471065924, 0.0012026221489465105, 3.817956357575495e-06, 18.10496875, 0.05078125
