objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad
18523374,,,,18523374,,,,,,,,,,,,,,0,,,,,75.263035,-38.463374,,,,,,,,,,242.15521,-37.332916,,,17,2,3,5,7,1,,1,1,,,,75.2630499,-38.4633742,40,37,,20.747,0.0107,,,20.8495,0.0814,,,,,,,,,,,,,,,,1.398,,,,,,1842.265,42.27258,,,,,1595.679,155.4765,4.72,,,,,,0.5,,,,75.2630025,-38.463371,40,37,,19.6663,0.0274,,,19.8372,0.0578,,,,,,,,,,,,,,,,2.286,,,,,,4267.101,,,,,,3738.432,73.91926,4.57,,,,,,0.5,,,,75.2630969,-38.4633896,40,37,,17.7379,0.0205,,,17.7514,0.0281,,,,,,,,,,,,,,,,1.275,,,,,,,,,,,,12893.15,77.21507,3.5,,,,,,0.5,,,,75.2630549,-38.4633791,40,37,,16.9348,0.0099,,,16.9988,0.0274,,,,,,,,,,,,,,,,0.5384,,,,,,,44.55247,,,,,10079.94,265.6833,3.5,,,,,,0.5,,,,75.263035,-38.463374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,53.96,0.973,1.148,1.554,1.354,-62.94,1.174,1.658,1.412,-32.03,1.089,2.492,2.288,29.16,1.027,2.163,2.107,-37.88,WISEA J050103.14-382748.0,IrS,,,,,,,,,,,,,,,,,,,0
18523375,,,,18523375,,,,,,,,,,,,,,0,,,,,75.263446,-38.46095,,,,,,,,,,242.15224,-37.33229,,,13,3,4,3,3,1,,1,1,,,,75.2634447,-38.4609521,39,30,,19.4093,0.0118,,,19.4432,0.0256,,,,,,,,,,,,,,,,0.8457,,,,,,6746.713,41.51682,,,,,6370.869,169.2804,3.5,,,,,,0.5,,,,75.2634422,-38.4609638,39,30,,19.0162,0.015,,,19.1331,0.033,,,,,,,,,,,,,,,,1.283,,,,,,8082.471,,,,,,7481.153,62.39857,3.79,,,,,,0.5,,,,75.2635408,-38.4609803,39,30,,18.7378,0.0522,,,18.911,0.0675,,,,,,,,,,,,,,,,1.931,,,,,,,,,,,,5079.592,81.71601,4.58,,,,,,0.5,,,,75.2634099,-38.4609588,39,30,,18.5919,0.0147,,,18.789,0.0807,,,,,,,,,,,,,,,,0.7343,,,,,,,56.47544,,,,,2824.775,307.1084,4.58,,,,,,0.5,,,,75.263446,-38.46095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,45.17,0.98,1.114,2.089,1.875,-29.38,1.081,1.954,1.808,-63.05,1.045,1.947,1.863,41.46,1.02,1.223,1.2,82.21,,,,,,,,,,,,,,,,,,,,,0
18523391,,,,18523391,,,,,,,,,,,,,,0,,,,,75.257511,-38.456294,,,,,,,,,,242.14569,-37.33631,,,16,4,3,3,6,1,,1,1,,,,75.2574882,-38.4562857,45,21,,19.5407,0.0177,,,19.4611,0.0305,,,,,,,,,,,,,,,,4.45,,,,,,5929.184,92.53065,,,,,6383.976,184.932,3.5,,,,,,0.5,,,,75.2575379,-38.4562837,45,21,,18.7115,0.0085,,,18.6357,0.0182,,,,,,,,,,,,,,,,9.354,,,,,,10930.76,,,,,,11773.24,180.7514,3.57,,,,,,0.5,,,,75.2575828,-38.4562972,45,21,,18.0292,0.0228,,,17.9181,0.0317,,,,,,,,,,,,,,,,10.61,,,,,,,,,,,,9961.98,210.7962,3.92,,,,,,0.5,,,,75.2575055,-38.4562804,45,21,,17.7502,0.0112,,,17.6446,0.0617,,,,,,,,,,,,,,,,1.427,,,,,,,83.94377,,,,,6224.348,307.0402,3.92,,,,,,0.5,,,,75.257511,-38.456294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,37.11,0.981,1.281,2.486,1.94,-67.41,1.46,2.693,1.844,-75.29,1.162,2.789,2.401,82.43,1.204,1.944,1.615,89.55,WISEA J050101.81-382722.6,IrS,,,,,,,,,,,,,,,,,,,0
18523392,,,,18523392,,,,,,,,,,,,,,0,,,,,75.264728,-38.457877,,,,,,,,,,242.14856,-37.330906,,,8,1,3,3,1,1,,1,1,,,,75.264703,-38.4578582,40,41,,21.5833,0.0361,,,21.6645,0.1525,,,,,,,,,,,,,,,,0.7855,,,,,,921.7354,29.45091,,,,,855.2501,119.8823,6.64,,,,,,0.5,,,,75.2646899,-38.4578664,40,41,,20.7328,0.0193,,,20.8426,0.1823,,,,,,,,,,,,,,,,2.422,,,,,,1642.05,,,,,,1652.191,67.40755,3.5,,,,,,0.5,,,,75.2648544,-38.4579446,40,41,,19.4231,0.0238,,,19.1188,0.2251,,,,,,,,,,,,,,,,0.1992,,,,,,,,,,,,2682.396,24.44447,5.3,,,,,,0.5,,,,75.2647495,-38.4578898,40,41,,18.9954,0.0293,,,18.8548,0.1981,,,,,,,,,,,,,,,,0.5932,,,,,,,49.71467,,,,,1964.411,274.3552,5.3,,,,,,0.5,,,,75.264728,-38.457877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,33.68,0.64,1.357,0.945,0.696,-21.32,1.083,1.332,1.23,-4.48,1.083,1.356,1.253,10.22,1.366,1.006,0.736,88.66,WISEA J050103.53-382728.7,IrS,,,,,,,,,,,,,,,,,,,0
18523393,,,,18523393,,,,,,,,,,,,,,0,,,,,75.274357,-38.453288,,,,,,,,,,242.14404,-37.322845,,,5,0,1,2,2,1,,1,1,,,,,,46,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.2743628,-38.4532311,46,199,,21.2636,0.0828,,,21.7563,0.3953,,,,,,,,,,,,,,,,3.435,,,,,,1024.915,,,,,,1491.752,77.58848,5.48,,,,,,0.5,,,,75.2742418,-38.4533901,46,199,,19.7926,0.0586,,,19.6548,0.1175,,,,,,,,,,,,,,,,2.692,,,,,,,,,,,,2056.876,77.09193,7.22,,,,,,0.5,,,,75.2741999,-38.4533807,46,199,,19.0612,0.1221,,,19.1336,0.2282,,,,,,,,,,,,,,,,0.3214,,,,,,,36.37997,,,,,1647.483,199.5536,7.22,,,,,,0.5,,,,75.274357,-38.453288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,28.37,0.514,,,,,2.885,1.42,0.492,0.8,1.087,0.752,0.692,-1.59,1.009,0.63,0.624,87.6,WISEA J050105.82-382712.2,IrS,,,,,,,,,,,,,,,,,,,0
18523394,,,,18523394,,,,,,,,,,,,,,0,,,,,75.266652,-38.450159,,,,,,,,,,242.13918,-37.328434,,,0,0,0,0,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.266652,-38.4501585,36,36,,,,,,,,,,,,,,,,,,,,,,,57.81,,,,,,1047.381,,,,,,2023.694,319.9207,7.61,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.266652,-38.450159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5.71,0.0,,,,,1.21,3.099,2.561,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18523395,,,,18523395,,,,,,,,,,,,,,0,,,,,75.263205,-38.447291,,,,,,,,,,242.13516,-37.33075,,,32,7,6,7,7,1,,1,1,,,,75.2631927,-38.4472947,35,26,,17.2143,0.0316,,,16.5371,0.0105,,,,,,,,,,,,,,,,3739.0,,,,,,50165.95,5508.203,,,,,91190.51,483.166,3.72,,,,,,0.5,,,,75.2631812,-38.4472925,35,26,,16.6766,0.0352,,,15.9797,0.0169,,,,,,,,,,,,,,,,5210.0,,,,,,71024.56,,,,,,128541.1,7990.876,3.85,,,,,,0.5,,,,75.2631973,-38.447289,35,26,,16.1546,0.0353,,,15.4624,0.0107,,,,,,,,,,,,,,,,2255.0,,,,,,,,,,,,58010.89,4573.95,3.73,,,,,,0.5,,,,75.263194,-38.4472937,35,26,,15.8429,0.0361,,,15.1738,0.0218,,,,,,,,,,,,,,,,1275.0,,,,,,,3276.079,,,,,40126.31,664.3638,3.73,,,,,,0.5,,,,75.263205,-38.447291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,9.84,0.03,1.09,4.867,4.464,56.04,1.111,4.823,4.343,53.29,1.098,4.904,4.465,78.42,1.091,4.312,3.954,83.1,WISEA J050103.17-382650.2,G,16810.0,0.056072,,SLS,,,,,,,,,,,,,,,1
18523396,,,,18523396,,,,,,,,,,,,,,0,,,,,75.270551,-38.448817,,,,,,,,,,242.13799,-37.325237,,,0,0,0,0,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.270551,-38.4488174,36,36,,,,,,,,,,,,,,,,,,,,,,,9.639,,,,,,747.9322,,,,,,1081.117,96.09272,5.97,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.270551,-38.448817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,12.1,0.249,,,,,5.266,2.603,0.494,-89.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18523400,,,,18523400,,,,,,,,,,,,,,0,,,,,75.266798,-38.437909,,,,,,,,,,242.1239,-37.326767,,,0,0,0,0,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.266798,-38.4379089,36,36,,,,,,,,,,,,,,,,,,,,,,,33.68,,,,,,1045.435,,,,,,1274.646,242.8172,5.95,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.266798,-38.437909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,38.52,0.001,,,,,3.113,2.481,0.797,88.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18523401,,,,18523401,,,,,,,,,,,,,,0,,,,,75.265188,-38.434253,,,,,,,,,,242.11914,-37.327557,,,2,0,2,0,0,1,,1,1,,,,,,79,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.2652079,-38.4342381,79,78,,20.6516,0.0668,,,20.2641,0.1573,,,,,,,,,,,,,,,,13.07,,,,,,1649.214,,,,,,2555.388,139.4808,6.89,,,,,,0.5,,,,,,79,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,79,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,75.265188,-38.434253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,51.74,0.268,,,,,1.006,1.526,1.517,-68.26,,,,,,,,,WISEA J050103.65-382603.1,IrS,,,,,,,,,,,,,,,,,,,0
