2019bgt 0.07158619047047542 138.02611070000003 15.910120000000003
filter r
58540.22398150014 18.501854 0.07876580921852704
58543.26873840019 18.479824 0.1175564120991061
58558.179166700225 19.072971 0.13350377756712162
58574.20473380014 19.094 0.3125327651038291
58582.219224500004 19.922722 0.16556058961603143
filter ATgr
58575.364369 20.362566630072955 0.33407267838769233
58575.374319 19.43667541247308 0.14239163341114755
58575.385341 20.207196863200842 0.36191206825333333
58575.395098 20.137125054200233 0.37322182038625
58579.360304 19.92233848243375 0.2505545087907693
58579.37535 20.07130270739436 0.3512675956576471
58579.375807 19.894850021680092 0.21714724095200003
58579.383737 21.034679910804403 0.6979732744885715
58583.348433 20.647425010840045 0.8143021535700001
filter ATri
58537.417383 19.014393726401686 0.4584219531208889
58537.431826 19.014393726401686 0.27746591899422224
58537.437882 19.14227503252014 0.24429064607100004
58537.452482 18.967180366000754 0.18480616251234044
58541.426507 18.720294981734686 0.10121269705389832
58541.438985 18.657724967479858 0.09554478601888
58541.447943 18.86790693823707 0.1264935384186408
58541.458212 18.702046884880936 0.10857362047600001
58545.403919 18.52695221836155 0.09240308125617022
58545.412213 18.58223800408798 0.10533261687970151
58545.421867 18.75773787165882 0.12381202334982457
58545.433482 18.74825539911597 0.1227353970598261
58557.341122 19.45462187404089 0.28952965460266666
58557.357156 19.06375387189108 0.17674775426325584
58557.367235 18.738855026932704 0.14975671789793105
58557.376271 19.491430016092657 0.28079384605862073
58563.451664 19.569015600442576 0.7238241365066667
58563.460105 19.631074559755156 0.7664020268894118
58565.354017 19.97949568983251 0.5868844350054055
58565.354939 19.36771660839286 0.33407267838769233
58565.373269 19.609991640913 0.41759084798461543
58565.377772 19.287254899964356 0.27918930979542855
58567.374676 19.43667541247308 0.26698431264590167
58567.389547 19.27185412820231 0.275257065995493
58567.393829 19.197966019298022 0.3714360700494737
58567.405905 19.1697634932738 0.36191206825333333
58569.362609 19.287254899964356 0.2016367237411429
58569.374246 20.405149978319905 0.651441722856
58569.374706 19.529529932484497 0.27143405119
58569.38508 19.589310325998028 0.2867982427667925
58571.348598 19.21234684152075 0.17371779276160002
58571.35824 19.318727718234406 0.17563379782882355
58571.368549 19.351140161145327 0.21385713124060607
58571.375362 19.089301784845293 0.16803060311761908
58573.351162 19.76696871556164 0.3377845970364445
58573.364166 19.491430016092657 0.2620742563213794
58573.364626 19.894850021680092 0.40715107678500007
58573.374332 19.631074559755156 0.27675628748784314
58577.345174 19.54909327626439 0.2566285574887273
58577.354462 19.86804035820066 0.3972205627170732
58577.364116 19.894850021680092 0.35286426654700004
58577.374388 20.171595765414317 0.5253562281096775
58581.340935 19.79136830878453 0.32078569686090913
58581.351068 20.647425010840045 0.760015343332
58581.36531 19.894850021680092 0.325720861428
58581.372158 19.631074559755156 0.2554673422964706
58585.360652 nan 0.4441648110381819
58589.33914 18.786692553033355 0.3912562900036036
58591.371304 20.00924374808178 0.8444614925911113
58591.380687 19.241692849698858 0.41644676346958903
58592.384426 19.45462187404089 0.7962065501573333
58592.392397 19.47286997089464 0.9569200448732204
58593.335695 19.743105420796063 0.54286810238
58593.345972 19.97949568983251 0.7042613220064866
58593.356321 19.30287727315686 0.4248532975147827
58593.36666 19.51031286081877 0.5333441005838596
58595.312417 20.00924374808178 0.4222307462955556
58595.319779 20.449471895720983 0.6333461194433334
58595.32911 19.79136830878453 0.32078569686090913
58595.338197 19.65257498915995 0.34743558552320003
58597.319736 20.24400500525261 0.5241485126427587
58597.337215 20.07130270739436 0.3832010134447059
58599.297188 19.609991640913 0.41759084798461543
58599.303254 20.00924374808178 0.33175272923222227
58599.309891 20.823877696554312 0.8941356980376471
58599.317088 19.816328861051034 0.3282458293460465
