2024addt 0.086 121.7669861 15.378484
filter ATgr
60699.17508 19.85 0.319
60699.180514 20.427 0.592
60699.185936 20.583 0.628
60708.422285 20.189 0.32
60708.425479 20.722 0.607
60708.43142 21.255 0.844
60708.442332 20.811 0.617
60711.198883 20.997 0.791
60711.202048 20.755 0.6
60711.208369 20.89 0.559
60711.229189 20.767 0.605
filter ATri
60695.398535 20.34 0.483
60695.432816 20.732 0.627
60695.449047 19.83 0.321
60695.451958 19.72 0.281
60696.42988 20.942 0.843
60696.441915 20.421 0.645
60696.451905 20.11 0.407
60697.56156 19.985 0.35
60697.567082 19.905 0.352
60697.572152 20.072 0.647
60697.578462 20.21 0.593
60698.465611 19.438 0.187
60698.468819 19.955 0.307
60698.47751 19.74 0.249
60698.489931 21.244 0.959
60699.435749 20.06 0.316
60699.44278 19.65 0.235
60699.484431 20.207 0.435
60700.485737 19.791 0.3
60703.577236 20.554 0.613
60703.582381 20.074 0.423
60704.417785 19.914 0.403
60708.441682 20.158 0.376
60708.44487 20.834 0.634
60708.468308 20.094 0.313
60708.475341 20.349 0.44
60708.876814 20.651 0.809
60708.879092 20.12 0.429
60708.882258 20.838 0.833
60708.917566 20.552 0.566
60710.282867 19.908 0.365
60710.358567 20.851 0.747
60710.361456 20.553 0.596
60710.365863 20.431 0.509
60710.400952 20.896 0.75
60711.262743 19.906 0.576
60711.276188 20.846 0.895
60712.325607 20.021 0.44
60712.328445 20.022 0.442
60712.336363 20.028 0.462
60714.329458 20.3 0.918
60714.334902 19.766 0.5
60714.365391 19.623 0.366
60714.389134 20.27 0.668
60714.41658 20.044 0.732
60719.286572 18.276 0.622
60720.424029 20.232 0.513
60720.42722 20.288 0.748
60720.438733 -20.287 0.82
60720.44337 19.49 0.342
60720.944606 19.594 0.587
60720.960126 -19.997 0.764
60722.390514 19.535 0.296
60722.399291 19.882 0.359
60722.409069 21.065 0.902
60724.36248 20.829 0.596
60724.366237 21.106 0.849
60724.385865 20.569 0.594
