2024nvn 0.085 202.119014286 38.1142085714
filter ATgr
60703.666889 -20.439 0.47
60709.521291 -17.196 0.355
60709.524346 -19.413 0.299
60709.524799 20.686 0.469
60709.533832 20.416 0.73
60710.506793 -20.716 0.514
filter ATri
60695.60672 20.347 0.515
60697.455782 20.006 0.602
60697.464378 20.217 0.859
60697.46999 20.239 0.553
60699.600119 20.591 0.552
60699.602892 20.773 0.685
60704.548572 20.768 0.866
60704.571044 20.865 0.531
60704.572873 20.103 0.319
60704.589243 20.416 0.647
60708.536434 20.849 0.612
60708.542955 20.189 0.317
60709.554758 20.562 0.519
60709.562585 21.183 0.713
60710.447964 19.651 0.235
60710.45834 20.925 0.855
60710.662741 20.759 0.811
60711.431031 -20.631 0.791
60711.432582 -20.507 0.747
60711.464604 20.728 0.571
60711.469266 20.682 0.644
60711.53966 21.311 0.958
60711.665661 20.063 0.316
60712.537347 21.223 0.974
60712.568611 21.072 0.753
60716.463103 20.342 0.762
60716.465913 20.6 0.906
60716.47385 20.035 0.604
60717.505426 19.264 0.373
60718.49926 19.129 0.509
60719.482544 -19.875 0.648
60719.48531 20.183 0.889
60720.507011 19.879 0.561
60720.515395 19.961 0.569
60720.52053 19.783 0.536
60721.490856 -20.825 0.956
60722.509831 20.513 0.867
60722.511641 20.392 0.609
