2024kef 0.063 347.081283333 24.26356
filter ATgr
60697.217475 20.718 0.94
60697.225221 21.869 3.121
60697.236143 21.483 2.5
filter ATri
60682.235134 21.556 1.776
60682.23832 21.966 2.815
60682.245669 21.341 1.844
60682.256174 21.73 2.221
60684.225789 20.79 1.174
60684.232282 19.138 0.259
60685.23426 19.945 0.56
60685.239762 19.127 0.726
60685.246615 19.998 0.769
60685.250313 19.595 0.735
60689.223536 21.133 2.609
60689.246857 21.608 4.286
60690.223975 21.281 1.394
60690.229525 20.45 0.88
60693.219974 20.993 1.017
60695.235469 22.176 3.125
60695.238282 21.427 1.754
60696.231181 21.751 2.033
60699.214536 20.966 1.707
60699.231283 22.111 3.464
