2022an 0.007 190.88433000000003 -41.36599000000001
filter ATgr
59586.098972 16.035 0.021
59586.104613 16.082 0.07
59589.629737 16.499 0.023
59589.63294 16.481 0.021
59589.650221 16.547 0.024
59589.655264 16.543 0.029
59608.001792 17.708 0.051
59608.004534 17.827 0.058
59608.027761 17.699 0.057
59608.049697 18.005 0.069
59614.023857 17.959 0.055
59616.044367 17.863 0.053
59616.063919 16.303 0.012
59616.085303 16.498 0.013
59616.104805 18.063 0.069
59617.951309 17.663 0.047
59617.967804 16.491 0.014
59617.976788 18.076 0.065
59617.979536 18.195 0.062
59619.059653 16.138 0.011
59619.063388 18.196 0.085
59619.083584 18.308 0.094
59619.089927 18.322 0.099
59620.05337 18.234 0.071
59620.05476 16.029 0.009
59620.08236 18.219 0.079
59620.085102 16.027 0.009
59622.006338 16.192 0.012
59622.007714 17.446 0.035
59622.010968 17.942 0.063
59622.026476 16.203 0.011
59639.180819 18.809 0.109
59639.18356 18.801 0.111
59639.204878 18.838 0.124
59639.220918 18.702 0.084
59644.179388 19.235 0.155
59644.181198 18.851 0.121
59644.190942 18.857 0.11
59644.20546 19.462 0.195
59645.225207 19.397 0.176
59645.227917 19.114 0.157
59645.251109 19.685 0.202
59645.256533 19.144 0.155
59665.922707 17.823 0.033
59665.924621 19.065 0.12
59665.931931 19.586 0.208
59665.954975 16.933 0.015
filter ATri
59591.595467 15.996 0.015
59591.598692 16.036 0.016
59591.601454 15.999 0.017
59591.606518 16.034 0.017
59593.10297 16.189 0.018
59593.10443 16.171 0.017
59593.10583 16.158 0.018
59593.107227 16.164 0.019
59595.599857 16.381 0.039
59595.603097 16.438 0.038
59595.605861 16.466 0.034
59595.614033 16.362 0.035
59597.050928 16.576 0.035
59597.052326 16.564 0.031
59597.075593 16.598 0.034
59597.093236 16.578 0.031
59599.578062 16.749 0.052
59599.581282 16.645 0.043
59599.584043 16.83 0.051
59599.597284 16.758 0.043
59600.997789 16.777 0.04
59601.000601 16.723 0.058
59601.006322 16.649 0.043
59601.027335 16.705 0.044
59603.573207 17.123 0.05
59603.575051 17.263 0.057
59603.578736 17.137 0.061
59603.584263 17.15 0.059
59605.071982 16.956 0.056
59605.074779 17.026 0.057
59605.080505 16.523 0.265
59605.089858 16.98 0.154
59607.078966 17.263 0.037
