2020urj 0.04182893753784827 121.65362500000005 10.45741100000001
filter g
59124.50834489986 18.705133 0.1611105635349047
59126.485057900194 18.14103 0.08368714734440515
59128.46646990022 17.65502 0.06584329749677048
59130.51438659988 17.381254 0.051041836725193454
59135.47516199993 17.108889 0.04170443140383314
59137.456180599984 17.045555 0.05036939900246066
59139.44410880003 17.080502 0.045942542468176834
59141.463148099836 17.212914 0.0428160011090729
59145.46351849986 17.414618 0.04704275640797875
59149.516018500086 17.812601 0.05836141473362864
59150.50636570016 17.930836 0.05800429568378643
59151.469432900194 17.986288 0.06802002749703483
59153.508842600044 18.258741 0.07927450015037771
59158.48238429986 18.71898 0.10930801599269321
59165.443159699906 19.660477 0.15441430457209263
59168.46439810004 19.740564 0.18446630926511212
59170.462800899986 19.976 0.17832563262473763
59173.44219909981 20.4836 0.31635517744131453
filter r
59124.46290510008 18.564905 0.12392459732339937
59126.50776620023 18.09782 0.06693065766100936
59130.523043999914 17.452066 0.05637645728998785
59135.503842600156 17.14484 0.05500658380466485
59137.503275500145 17.078133 0.04231870779998783
59139.516944400035 17.130747 0.0398538105350188
59141.48435189994 17.16284 0.047798699331797166
59143.49851850001 17.2334 0.04427203318632528
59151.524687500205 17.741657 0.05082610796133279
59153.478993100114 17.768078 0.06573520704500815
59156.511423599906 17.82828 0.0651549343442773
59158.506736100186 17.853832 0.07803811580380479
59168.43733800016 18.241163 0.06990906599793328
59170.506782399956 18.422762 0.07666969721552284
59180.444236100186 18.817593 0.1902935338103822
59182.47486109985 18.95367 0.1475955116347937
59185.393912000116 18.9269 0.11805487263886795
59194.464513900224 19.414034 0.1614377478341711
59196.46362269996 19.639387 0.19254322417779995
filter ATgr
59119.619291 20.32159058960253 0.4825494243377778
59119.630822 20.703115997617928 0.6285841185452632
59139.623811 17.444841592720728 0.358122413088377
59139.629604 16.97103129779686 0.18554882687099833
59139.633262 17.039267542193308 0.08998894670082884
59139.643123 17.50924374808178 0.6816010618771111
59143.571767 16.218456308636906 0.358237834057868
59143.58494 16.710900157489576 0.4033560600905992
59170.549124 18.944321917401076 0.18095603412666666
59170.550953 19.674509799928714 0.288052462487347
59170.554628 19.14227503252014 0.10857362047600001
59170.559664 19.102304769059813 0.10464927274795183
filter ATri
59109.610981 20.28210492164445 0.5816443954071429
59109.631463 20.03982988912431 0.5583786195908571
59109.635147 19.569015600442576 0.46244319832370373
59117.601376 20.761818737241732 0.7238241365066667
59125.578719 18.180495675174434 0.12872130262618559
59125.581959 18.640490697610105 0.21372759936220476
59125.588886 18.474345711512605 0.1613932196264865
59125.605517 18.504093769761873 0.15833652986083335
59127.577152 17.88791570845015 0.11113835166834647
59127.580836 17.990970050269638 0.10810360480294373
59127.587249 18.005162882498865 0.11428802155368421
59127.59736 17.900815696297403 0.09516412950087651
59129.61156 17.74775539310863 0.0525962175316263
59129.622503 17.696393428744237 0.05016602926283829
59129.626658 17.63373741898782 0.054117692449096574
59129.637129 17.613630618349283 0.05976529567486239
59140.550775 17.3264760022432 0.03568147151793428
59140.554946 17.321390577467067 0.030441202002616824
59140.561393 17.34446494258426 0.03368632616200477
59140.577548 17.271804965004637 0.03635277471294643
59145.609409 17.707196863200842 0.03981032750786667
59145.629773 17.503228573667084 0.029992712838674034
59145.631613 17.488334839369777 0.03254250205002725
59145.637447 17.405762035186218 0.030159339021111113
59153.577289 17.931525434153176 0.07564555524967213
59153.595426 18.005162882498865 0.0761920143691228
59153.613745 17.92266223224155 0.0662034271195122
59153.628989 17.905149978319905 0.08685889638080001
59154.580285 18.06386562212267 0.12063735608444445
59154.583521 17.909501632260657 0.09592850001895584
59154.590403 18.00041129415028 0.10430653495510918
59154.600509 17.80959338239811 0.08749522529201467
59155.574278 18.738855026932704 0.5709474869858621
59155.577495 18.2986268792935 0.44303029044804604
59156.547951 18.005162882498865 0.08571601616526316
59156.550277 17.825619299993978 0.06457910511583644
59156.554419 17.909501632260657 0.07412656819646588
59156.565491 17.981610197434954 0.08387661667673821
59157.520468 17.829663014928027 0.07697383541208956
59157.525088 18.014728902131495 0.09608284997876107
59157.532456 18.0488897128997 0.08923859217205479
59157.542175 17.689250401633032 0.06051644419973771
59158.535973 17.710822029188925 0.11983041724775921
59158.543329 17.671595765414317 0.1506021187247742
59158.546144 18.115331949077117 0.11595241021708738
59158.551662 17.95855760735872 0.10948600384134455
59179.604108 18.944321917401076 0.11309752132916669
59179.630316 19.334812993247933 0.16205017981492537
59179.633541 18.97879262861516 0.14009499416258064
59179.639562 18.878499570595203 0.1277336711482353
59180.490584 18.80643375514844 0.11953059134972478
59180.500258 19.569015600442576 0.2412747121688889
59180.503945 18.37621246364342 0.08712697939432099
59181.440918 18.826540555786973 0.21308841401831777
59181.445063 18.702046884880936 0.14476482730133333
59181.455672 18.684100423313126 0.15129111049934427
59181.463968 18.720294981734686 0.15641962271966103
59182.481672 18.729535345634595 0.21343532230324788
59182.483963 18.720294981734686 0.17482193127491524
59182.486719 18.590370897582282 0.1632686022195489
59182.492668 18.738855026932704 0.16847630763517243
59183.461519 18.69303657420887 0.3768671123960331
