2021qqr 0.030955 257.37381872033023 -22.447688507051947
filter g
59370.37925929995 22.72640189252786 1.4132896319916284
59374.363611099776 22.355885499358013 1.1329992620851899
59380.29319440015 19.445152225526805 0.6433615247127291
59394.33523150021 18.638081202937027 0.06889062009729982
59399.27210649988 19.037851747764936 0.05093345557220621
59403.27262730012 19.774068254627366 0.10064478251622472
59406.20976850018 20.139351451864755 0.20186712047283017
59412.2312384001 20.607986232575534 0.3346635011780482
59430.18979169987 21.602282983265276 0.5156829567443995
59435.189351900015 22.152636054119352 0.8058880042172235
59439.17246530019 21.77568022821215 1.2269725354030134
59455.189317100216 22.519895579091898 1.461467196268726
filter r
59380.33575229999 20.808822501893214 0.46044350281838003
59394.3141319002 18.175633821778 0.04814588989001632
59408.24732640013 18.899260534510937 0.05811280476492605
59410.22971059987 19.129050337793284 0.06231468560363678
filter ATgr
59371.386401 22.524 2.969
59371.389164 21.464 1.267
59371.405322 22.286 2.576
59371.465821 20.475 0.394
59371.469573 23.016 4.92
59372.386256 21.645 1.384
59373.380972 22.288 1.935
59374.387111 23.031 4.938
59374.400498 23.197 6.615
59375.412707 23.109 5.333
59375.418692 22.753 3.963
59375.511072 21.353 1.202
59375.516182 21.876 1.837
59375.519475 20.83 0.885
59376.383384 22.185 2.579
59376.390343 21.165 0.967
59379.390335 20.695 0.534
59379.392177 21.366 1.105
59405.369328 19.783 0.304
59405.373002 19.449 0.178
59405.378967 19.289 0.264
59409.361395 19.904 0.379
59409.364601 19.813 0.31
59409.370548 19.414 0.159
59409.405683 19.744 0.438
59427.363683 20.663 0.487
59427.367371 20.622 0.467
59427.372898 20.336 0.328
59431.320134 21.886 1.556
59431.323363 20.349 0.362
59431.32889 21.336 0.921
59431.341339 21.035 0.713
59435.326079 21.639 1.326
59435.3293 20.274 0.356
59435.335294 20.956 0.592
59435.34635 21.196 1.024
59453.283587 20.976 0.881
59453.294175 21.514 1.492
59453.308425 20.659 0.667
59457.270977 21.69 1.695
59457.277843 22.226 2.543
59457.288843 21.771 2.164
59461.255137 21.033 1.086
59461.263428 20.267 0.516
59465.248228 21.708 1.741
filter ATri
59357.420844 19.81 0.76
59357.45322 20.237 0.918
59357.461034 20.076 0.773
59365.459596 21.753 2.181
59365.468325 21.479 1.918
59367.508757 22.893 6.214
59371.386457 21.308 1.711
59371.389212 21.049 1.275
59372.387289 21.022 1.105
59373.399735 20.665 0.694
59373.401566 22.316 3.095
59373.40431 22.824 5.815
59374.38095 21.074 1.299
59374.383718 21.011 1.049
59374.386917 21.277 1.356
