2024abrm 0.086 32.182653442 6.50603523209
filter ATgr
60695.038398 20.634 0.723
60695.044751 20.317 0.46
60696.283871 21.188 0.854
60704.288023 19.48 0.609
60704.288475 -19.093 0.46
60708.221477 -20.422 0.779
filter ATri
60698.314242 20.067 0.393
60698.317488 21.121 0.928
60698.334249 -20.64 0.635
60700.783633 -20.338 0.865
60700.789052 20.418 0.776
60704.778076 19.462 0.819
60704.787564 20.213 0.774
60712.229765 -20.545 0.909
60716.266514 -19.838 0.606
60718.298045 -19.575 0.601
60719.022535 -18.461 0.437
60719.043545 -19.429 0.756
60719.291503 -19.32 0.404
60720.240188 19.635 0.344
60720.767902 -19.332 0.961
60720.771061 18.705 0.394
60724.268849 -20.548 0.766
