2024arb 0.046 220.1665511 35.8816163
filter ATgr
60709.540663 20.266 0.357
60709.546157 21.036 0.625
60710.560862 20.996 0.609
filter ATri
60682.59479 22.583 3.821
60687.639556 20.931 1.47
60692.585437 20.568 0.75
60693.580991 22.059 3.302
60693.660022 20.85 0.917
60693.671989 20.463 1.172
60695.597569 22.349 3.452
60695.624654 21.552 1.385
60697.531279 21.387 1.635
60697.535172 22.14 2.511
60697.539211 20.934 0.896
60699.611335 21.059 0.892
60699.634974 21.64 1.51
60708.564439 21.56 1.145
60711.513965 21.604 1.513
60711.576678 21.832 2.031
