2018gro 0.0217 332.95500000000004 38.700419644444445
filter g
58338.39035880007 22.1750810815615 0.7500246196324996
58374.289791699965 19.677154147480582 0.07107213998234914
58379.20708330022 18.678696591385048 0.03370365342501745
58443.30398150021 21.104799314551222 0.9946550094070667
58781.19047449995 21.554948837808347 0.7132237528364238
58798.14386569988 21.270943271147765 0.7569990721080454
59878.2083796002 22.43062516817279 0.935602136577155
filter r
58360.31215280015 21.133798985604727 0.6638417080374683
58372.32690969994 19.759428162835214 0.08511142601228872
58378.26908560004 18.20189792886627 0.025861164730077726
58379.271006899886 18.053694613596434 0.0206102529334176
58443.07101849979 20.9623297454253 0.33319536304774955
58686.39202550007 21.161201393283548 0.6535594734300235
58706.34921299992 22.27786567610238 0.8639169073087938
58774.24951389991 21.239461068947264 0.6256159816326321
58790.182118100114 22.076275005494544 0.9726598169909627
filter ATgr
58284.608225 19.916 0.235
58312.551664 19.489 0.951
58396.389092 19.79 0.518
58396.396684 19.073 0.2
58396.409113 19.404 0.234
58396.413958 19.438 0.264
58400.418608 19.186 0.364
58424.35954 21.046 0.658
58424.363965 21.072 0.723
58428.327593 21.27 0.871
58428.339481 20.919 0.622
58432.318299 21.092 0.802
58432.32595 20.813 0.894
58436.307266 19.812 0.407
58436.319211 20.157 0.908
58436.338742 16.344 0.476
58456.279869 20.625 0.525
58456.290844 20.848 0.586
58460.27114 21.01 0.67
filter ATri
58286.625189 18.31 0.889
58290.602016 19.722 0.36
58292.5811 20.408 0.477
58292.603385 20.054 0.37
58297.563782 20.218 0.774
58297.598484 19.663 0.653
58298.535636 18.296 0.215
58318.549155 20.836 0.789
58320.520091 19.649 0.568
58320.525213 19.204 0.404
58324.527504 19.222 0.383
58328.473698 20.013 0.674
58328.503492 20.63 0.994
58334.506535 20.228 0.88
58334.53128 19.92 0.62
58338.49201 20.013 0.496
58338.51029 20.481 0.679
58342.483565 20.715 0.659
58348.486214 21.004 0.712
58360.451506 20.014 0.397
58360.462267 19.969 0.453
58362.455629 19.84 0.462
58362.47108 19.829 0.521
58366.454631 20.811 0.833
58368.438552 20.204 0.373
58368.444673 19.999 0.329
58372.424384 19.501 0.179
58372.435067 19.817 0.293
58372.44128 19.492 0.159
58372.454836 19.075 0.114
58374.425224 18.692 0.141
58374.435851 19.417 0.239
58374.440551 18.367 0.093
58374.455509 18.52 0.102
58378.404712 18.281 0.091
58378.411812 18.32 0.091
58378.425848 18.17 0.077
58378.430553 18.149 0.078
58380.409234 17.797 0.058
58380.416793 18.093 0.102
58380.429692 18.196 0.165
58380.434452 18.018 0.114
58382.394063 17.814 0.082
58382.404694 17.916 0.086
58382.410825 18.044 0.098
58382.424269 17.907 0.092
58384.402584 18.012 0.085
58384.413629 18.12 0.111
58384.418367 18.043 0.242
58384.432863 18.22 0.136
58386.408728 17.849 0.214
58386.416561 18.211 0.28
58386.436751 18.147 0.215
58386.444486 18.094 0.231
58388.409466 17.482 0.187
58390.376784 17.86 0.34
58390.384859 17.851 0.077
58391.454663 17.796 0.098
58392.383845 18.213 0.06
58392.391398 18.326 0.072
58392.392313 18.302 0.083
58392.403829 18.514 0.104
58392.40431 18.134 0.076
58392.408621 18.262 0.083
58392.40909 17.983 0.071
58392.423494 17.602 0.059
58394.374332 18.727 0.129
58394.381889 18.232 0.093
58394.394839 18.194 0.09
58394.399143 18.269 0.088
58402.362535 19.213 0.205
58402.378964 18.828 0.174
58402.387567 19.509 0.332
58402.403882 19.103 0.223
58408.352834 19.233 0.186
58408.360916 19.455 0.245
58408.373275 19.272 0.207
58408.37855 19.369 0.236
58412.345599 19.762 0.344
58412.357037 19.649 0.333
58412.363278 19.763 0.327
58412.376596 19.212 0.265
58414.33217 19.809 0.818
58414.340636 18.841 0.376
58414.352608 19.764 0.82
58415.416413 19.765 0.679
58415.42586 19.687 0.862
58416.318983 19.34 0.286
58416.320859 20.306 0.682
58416.327046 19.351 0.314
58420.355975 18.133 0.376
58426.35128 20.08 0.519
58434.32793 20.315 0.562
58442.288712 19.839 0.767
58446.189591 19.423 0.632
58450.250245 20.423 0.606
58452.242407 20.029 0.314
58452.250919 19.571 0.241
58452.258394 19.545 0.185
58452.266292 21.252 0.984
58462.223215 20.333 0.458
58462.233042 19.609 0.287
58462.240481 20.214 0.457
58466.22308 19.842 0.324
58472.203112 20.66 0.902
58472.228929 19.209 0.277
58473.299751 19.759 0.779
58474.272188 19.848 0.812
58478.221869 20.436 0.626
58478.232193 20.928 0.855
58478.239247 19.279 0.247
58478.242049 19.76 0.368
58478.251378 20.308 0.529
58480.204858 20.227 0.552
58480.233256 19.84 0.33
