2024fyc 0.059 207.474623333 26.4791333333
filter ATgr
60709.538819 22.209 2.2
60709.544769 22.388 2.31
60710.528132 21.428 1.222
60710.55104 21.035 0.64
filter ATri
60682.595704 20.162 0.458
60682.605905 20.355 0.534
60684.586961 21.957 1.442
60684.602036 21.25 0.853
60684.607603 21.54 0.907
60691.569225 21.406 1.784
60691.585631 20.922 1.241
60692.542801 21.188 1.495
60692.548855 20.359 0.76
60692.569566 20.824 1.036
60692.572374 20.535 0.821
60692.577507 20.728 0.849
60693.561402 21.083 1.278
60693.571263 21.626 2.355
60693.571715 22.077 4.81
60694.591304 20.027 0.486
60694.604548 21.622 1.738
60695.472524 21.147 2.085
60695.488794 21.209 1.756
60699.477012 20.568 0.759
60699.576218 21.372 0.953
60699.581154 21.38 1.129
60699.594249 20.905 0.495
60700.5829 21.051 0.731
60700.591329 20.313 0.371
60704.564711 21.197 0.893
60704.567487 21.407 0.985
60704.58083 21.662 1.68
60708.554921 21.306 0.882
60708.557976 21.585 1.25
60708.560727 21.982 1.55
60711.48409 21.31 1.543
60711.489528 20.554 0.635
60711.539201 22.407 3.312
