2024fbo 0.0115 196.555371 -30.161336
filter ATgr
60701.321771 20.079 0.379
60702.290784 -21.293 0.973
60702.300173 20.828 0.564
60702.310645 -20.428 0.451
60705.306431 -20.764 0.652
60705.308251 -21.067 0.7
60705.311859 -21.142 0.806
60705.322344 21.164 0.835
60706.29518 19.937 0.263
60706.2979 20.344 0.388
60706.301107 20.777 0.522
60706.306131 20.474 0.444
60709.280974 -18.889 0.257
60709.288815 -19.144 0.19
60709.292036 20.42 0.466
60709.293841 20.865 0.747
60709.301551 19.691 0.297
60709.302452 20.598 0.505
60710.286535 -21.183 0.873
60710.289708 20.663 0.551
60710.299915 -20.494 0.524
60710.307883 20.763 0.574
60714.275054 -20.81 0.66
60714.276891 21.271 0.954
60714.282532 20.957 0.769
60714.28805 20.391 0.467
filter ATri
60695.054668 -20.074 0.62
60695.065589 19.764 0.522
60697.312094 19.521 0.381
60697.314926 -19.315 0.392
60697.32715 20.325 0.726
60698.30453 19.596 0.284
60700.05743 20.671 0.744
60700.060598 19.827 0.359
60700.066492 -21.044 0.948
60700.073703 -20.721 0.824
60707.039179 -20.373 0.511
60708.037115 -20.9 0.758
60708.039832 -19.214 0.224
60708.041634 -20.581 0.762
60708.04706 -20.254 0.525
60708.050221 20.5 0.672
60708.057462 19.408 0.256
60711.029399 -19.81 0.355
60711.031202 -20.442 0.586
60711.03802 -19.665 0.234
60715.033965 -20.856 0.791
60715.035771 -20.021 0.309
60715.038933 20.387 0.5
60717.287152 19.472 0.578
60717.288057 -18.435 0.157
60717.290885 19.67 0.573
60717.29224 16.318 0.028
60717.294965 19.882 0.688
60717.386382 18.853 0.258
60717.391503 -20.24 0.709
60718.283366 20.04 0.777
60718.290921 18.988 0.34
60719.008952 -19.603 0.513
60720.002749 19.083 0.482
60720.008657 -18.783 0.313
60720.013757 19.895 0.719
60721.279005 -19.685 0.689
60721.290823 19.677 0.681
