2024xup 0.066 110.187 18.619731
filter ATgr
60709.375626 21.67 1.286
60709.37839 20.638 0.57
60709.413279 21.181 0.739
60709.420566 20.624 0.444
filter ATri
60682.406558 20.028 0.334
60682.412571 20.686 0.591
60682.442681 20.927 0.836
60684.388354 20.437 0.719
60684.405046 20.78 0.844
60684.406883 20.342 0.665
60684.426502 20.44 0.575
60691.471307 21.123 1.538
60691.474582 21.279 1.759
60691.499999 20.852 1.49
60692.462272 20.647 0.882
60692.470975 20.357 0.649
60693.44068 21.603 1.564
60694.43062 22.626 4.474
60694.433424 22.299 3.207
60694.44906 20.339 0.621
60695.354581 21.412 1.29
60695.356409 20.47 0.449
60695.359157 20.299 0.463
60695.387288 20.571 0.553
60696.402596 21.29 1.0
60697.356457 21.539 1.132
60697.36644 21.241 0.926
60697.373409 21.647 1.127
60699.415763 20.303 0.412
60699.432136 21.37 0.947
60700.452065 20.344 0.482
60700.454937 21.612 1.226
60700.460536 22.496 3.375
60704.410712 21.753 3.194
60708.407118 20.664 0.568
60710.393629 21.68 1.444
60710.396547 20.715 0.642
60710.410932 20.426 0.526
60711.255002 22.129 2.943
60711.260857 20.105 0.37
