2024dci 0.04 218.773208 -5.359019
filter ATgr
60700.577843 21.01 0.789
60700.580409 21.413 1.278
60703.35767 22.151 2.114
60703.374285 21.209 1.268
60707.347406 20.43 0.52
60707.350574 21.02 0.87
60707.366794 20.593 0.539
60707.377159 21.321 1.197
60708.635036 21.555 1.05
60708.638673 20.465 0.494
60708.657921 20.711 0.602
60708.664318 21.256 1.167
filter ATri
60684.637097 20.621 1.178
60684.641236 21.216 2.581
60687.344874 21.544 3.031
60690.612182 21.563 2.319
60693.110354 20.811 1.817
60696.547992 20.92 2.8
60698.599499 20.22 1.711
60701.094799 21.134 0.961
60701.098874 21.8 1.681
60705.089712 21.792 1.765
60705.102287 21.746 1.604
60709.105093 22.488 3.038
