2020npb 0.038463275817298914 269.992583 44.86266899999999
filter r
59023.307430599816 20.5681 0.26056898516151367
59024.2629976999 20.039425 0.21586728393820173
59027.27854169998 18.980082 0.0851793344927385
59028.257696799934 18.677288 0.06418542326220288
59031.364340300206 17.90151 0.05328808090882512
59032.241215299815 17.733492 0.05421394815792194
59032.35140050016 17.720257 0.056502862496868866
59033.32259259978 17.57657 0.05693378087496627
59037.33067130018 17.250158 0.050000778315731687
59038.22357639996 17.202793 0.031518907040047124
59038.34626160003 17.20338 0.04169646162603572
59040.36747690011 17.160257 0.043231305800302225
59041.27406249987 17.1484 0.04271596720063309
59044.2426967998 17.130884 0.03789952338846087
59047.32667820016 17.213362 0.041364569116687164
59050.30387730012 17.356968 0.046388073732742494
59053.32966439985 17.5649 0.048770757915479905
59056.36564810015 17.737913 0.05176591847353243
59062.30741900019 17.877565 0.0537875315421257
59065.346319399774 17.883602 0.0766010342542097
59068.25879629981 18.022436 0.0642476692505604
59071.20631940011 18.073574 0.05049225415005405
59074.288657399826 18.226725 0.054692314981078086
59077.25629629986 18.345875 0.07834384956386509
59080.30685190018 18.485275 0.07435579541923823
59086.1791087999 18.827513 0.0767857727087263
59115.15962960012 19.712978 0.16399609936156057
59116.19439810002 19.720026 0.2064637930654955
filter ATgr
59020.502859 20.647425010840045 0.54286810238
59028.447186 18.606821760860587 0.07459256368580154
59028.450387 18.684100423313126 0.08899477088196721
59028.455978 18.720294981734686 0.08281038849864408
59028.466509 18.786692553033355 0.0978140725009009
59048.456566 17.27909997254767 0.02683842303901124
59048.459781 17.33158535851817 0.025606985961320758
59048.465317 17.269384147491692 0.026599327956258353
59048.500666 17.30627567621872 0.03002035589198157
59072.316176 18.640490697610105 0.07694193577039371
59072.317549 18.75773787165882 0.08571601616526316
59072.319379 18.504093769761873 0.07539834755277779
59072.320751 18.598565171985374 0.07402746850636364
59072.32719 18.550302283996906 0.07080888291913044
59072.328581 18.598565171985374 0.0822527427848485
59072.338679 18.675237221401503 0.0882712361593496
59072.339136 18.615141619232908 0.08351816959692308
59076.349113 18.99053043163611 0.10621332437869567
59076.352775 18.85741665175305 0.08351816959692308
59076.359248 18.75773787165882 0.10476401975754386
59076.371666 18.85741665175305 0.11483748319576924
59080.315074 18.92193481076876 0.09971046778408164
59080.318275 19.102304769059813 0.1177304318414458
59080.324327 19.026524983387716 0.10979354879595506
59080.335336 19.076452685714266 0.11496030403341177
filter ATri
59006.375564 nan 0.804249040562963
59010.431053 20.823877696554312 0.8302688624635294
59011.480958 nan 0.7428721400989474
59014.423173 nan 0.8530784465971429
59014.426396 nan 0.9870329134181819
59018.46954 nan 0.6591969814614286
59018.472787 nan 0.50893884598125
59018.480155 nan 0.7057285330940001
59018.514694 nan 0.5253562281096775
59026.449509 19.155932271773896 0.13743496262784813
59026.452732 19.128787452803373 0.14744565743654323
59026.460553 19.719755355160704 0.23100770314042557
59026.495122 19.183773187068795 0.15510517210857144
59030.435586 18.099634284722363 0.07272874098870814
59030.438813 18.110074136357703 0.06818633169990339
59030.44434 18.0944517631652 0.062042068843428576
59030.47975 18.249821530037313 0.08948375313956045
59032.371987 17.774377229201598 0.06160205417078014
59032.373817 17.75151878060192 0.05654876066458334
59032.377474 17.755295258165017 0.0756610595651568
59032.382505 17.825619299993978 0.06457910511583644
59034.412276 17.47949568983251 0.05281959915048649
59034.41551 17.503228573667084 0.05998542567734807
59034.421059 17.57450075449229 0.06085247165321534
59034.431661 17.524429117362263 0.06422664873228169
59036.414595 17.43353173832061 0.04781739761896373
59036.417829 17.349659862565606 0.04426262705256596
59036.424343 17.414018624061434 0.052491063334452935
59036.434885 17.321390577467067 0.05327210350457944
59038.415946 17.411259445436063 0.041335134698984775
59038.41963 17.386737384647226 0.040412017546898264
59038.42846 17.349659862565606 0.036451575219760196
59038.458376 17.360124870858996 0.04206241955486684
59042.389578 17.33158535851817 0.04609257473037736
59042.392797 17.318856769538186 0.04049365798638695
59042.39879 17.321390577467067 0.04058826933682243
59042.434256 17.26696871556164 0.041016701068711116
59046.381126 17.269384147491692 0.06045301808240536
59046.384349 17.365395445309826 0.08189251179454989
59046.390362 17.41955810651033 0.06942047345012789
59046.401439 17.453401975079817 0.08594217979630608
59050.377519 17.488334839369777 0.029584092772752046
59050.38076 17.56176469989307 0.034819528432536447
59050.386305 17.60701025512506 0.03300110044863222
59050.397363 17.518329459719517 0.03345405672929973
59054.371047 17.83779590842233 0.04489886561037594
59054.374276 17.75908491717739 0.03796280436223777
59054.380264 17.84188531515798 0.04097117753811321
59054.391396 17.8135777399145 0.04790012668058824
59058.374895 18.06386562212267 0.06534523454574075
59058.378119 17.95855760735872 0.054743001920672274
59058.385486 18.019543704721592 0.057905930920533345
59058.39747 17.96312913497474 0.05497398505113924
59060.344644 17.95855760735872 0.07299066922756303
59060.347914 18.089293861755767 0.0668936998193365
59060.354402 18.058850665378674 0.08005428237861752
59060.365569 18.019543704721592 0.08685889638080001
59062.380314 18.029237842379597 0.07790035549847535
59062.384001 17.981610197434954 0.0698971805639485
59062.391844 18.104841662593095 0.09917782639634616
59062.402036 18.079050991403154 0.09175235533183099
59064.338895 18.0341175638734 0.09292336887585587
59064.342121 17.98628003777275 0.07955825638327586
59064.348072 18.014728902131495 0.09608284997876107
59064.358145 17.892198697060454 0.06437171174466404
59068.374573 17.981610197434954 0.06523736852635194
59068.378343 18.053858765988487 0.06474573698110092
59068.383883 18.014728902131495 0.06245385248619469
59068.385269 17.927084789088667 0.07090522153534695
59068.388505 18.12592458143525 0.09047801706333333
59068.3954 18.0488897128997 0.08428089260694065
59068.397694 18.06386562212267 0.060318678042222226
59068.405579 18.043943297944484 0.07402746850636364
59070.316439 18.169359821608808 0.0553947043244898
59070.319665 18.053858765988487 0.05478485436862386
59070.326131 18.191746928241123 0.05089388459812501
59070.329354 18.208845489566887 0.05170172403619048
59070.332576 18.120615347360612 0.052962741695609765
59070.339023 18.249821530037313 0.05965583542637363
59070.339947 18.203115997617928 0.06857281293221054
59070.351932 18.152867308975733 0.08183941241909548
59074.361466 18.22039598365875 0.05806075961283423
59074.364688 18.232070678992464 0.058688443500540546
59074.370335 18.261818737241732 0.060318678042222226
59074.382323 18.186106727480563 0.056255761904663214
59078.314566 18.542462999364762 0.10154367382647483
59078.317789 18.356290139465234 0.07896263307345455
59078.32383 18.684100423313126 0.10679372505836067
59078.333967 18.519279139042357 0.07646029610985916
59082.346351 18.640490697610105 0.0854910397448819
