2020jjh 0.047369437159089575 248.07225 50.19053900000001
filter g
58979.24255790003 19.541895 0.18343397659489968
58979.264675899874 19.702873 0.2231904508371201
58980.40997690009 19.057007 0.1413508654295239
58980.41612270009 19.139868 0.14062658293607908
58981.30153940013 18.726562 0.11465004491309251
58981.30201390013 18.780193 0.08677415322836643
58985.3067361 18.01858 0.09291966669766817
58985.42626160011 17.93065 0.058706006917699116
58986.38546299981 17.872807 0.0611369383555604
58986.391597200185 17.883514 0.07046583701159052
58987.413946799934 17.730701 0.05546964398135947
58991.32348380005 17.606106 0.056239603783170396
58991.32910879981 17.632622 0.05473251768439395
58992.35180559987 17.57264 0.05430578633734281
58993.258206000086 17.602312 0.05081175311113818
58994.26590280002 17.654245 0.060613360929555146
58994.4093865999 17.599733 0.061695226922238874
58995.326249999925 17.640642 0.061764159242419715
58996.32045139978 17.699825 0.04786174553211234
58996.32332180021 17.671848 0.05981034804029382
58997.38687499985 17.70268 0.05561755866658808
58997.39493060019 17.700678 0.06613938354510074
58998.34885419998 17.774607 0.05617316780605324
58998.37266199989 17.693785 0.04475634342809377
58999.26501160022 17.83112 0.06814017682149393
58999.26548610022 17.748867 0.05666383822515117
59000.281122699846 17.815584 0.06653782026596021
59000.284872699995 17.778488 0.0718238785112759
59000.41109950002 17.839106 0.0715702516251909
59000.411574100144 17.78528 0.0676166899784118
59001.38752309978 17.902924 0.077858134985356
59001.3879976999 17.872154 0.05491404516690027
59002.40685189981 17.959478 0.14166229460427673
59005.22105319984 18.130604 0.0980999408228297
59005.221516199876 18.105616 0.06961676756839957
59011.28207179997 18.646894 0.09064526783454752
59011.286342599895 18.67038 0.1266216092715367
59012.308032399975 18.755636 0.09114780991170396
59013.24789350014 18.838661 0.0917982133757685
59014.34197920002 19.002943 0.10745801266161428
59014.342951400205 18.994873 0.10633987082008589
59017.30539349979 19.164623 0.1120556734711894
59017.306330999825 19.099625 0.10266709216390187
59018.341307899915 19.26389 0.12218634813486223
59019.2911111 19.365196 0.12489052885746353
59020.22812499991 19.442396 0.12484456825811445
59022.34440970002 19.517006 0.12105867808254969
59023.24063660018 19.707094 0.14714687404060528
59023.24442130001 19.6753 0.16850631608732464
59024.2818287001 19.817621 0.21244017819219488
59025.244328700006 19.770422 0.15539309414297586
59027.246157399844 19.918852 0.231738919765987
59028.34049770003 19.993765 0.20743382808445915
59028.36340280017 19.8557 0.18497810309664103
59029.26649310021 19.9972 0.3283201568873019
59029.267419000156 19.7927 0.3298904129150274
59030.33282409981 20.2414 0.31817073221005193
59031.19696759991 20.3723 0.38642822437663416
59032.36500000022 20.2735 0.39009374676180025
59033.22325230017 20.1989 0.373420449361896
59033.22465279978 20.015 0.45448933308741984
59034.218032400124 19.9349 0.3764178062933044
59038.24342590012 20.7071 0.3700376655918286
59038.24435190018 20.4882 0.3914359756064694
59041.215752299875 20.3276 0.24024057840743399
59041.21951390011 20.3624 0.2522139064101565
59044.319085599855 20.376 0.2200302879437571
59047.26120370021 20.2749 0.289292992293691
59047.26400459977 20.412743 0.2127658224222768
59048.26156250015 20.4587 0.30363252468887014
59049.30517360009 20.371 0.33223274195281405
59050.24831019994 20.2271 0.26689162924244414
59050.24971059989 20.6357 0.2765674444631953
59051.30123839993 20.4475 0.386064884390624
59052.279942099936 20.6435 0.35580254133376454
59053.24819440022 20.4554 0.27834278569743276
59054.24622689979 20.3669 0.3430640532657351
59056.26015050011 20.6544 0.3454294978698557
59070.21549770003 20.9776 0.336266164441212
filter r
58978.31017359998 19.842903 0.2300292018405557
58979.34743059985 19.389282 0.15974936449217564
58980.27829860011 19.048874 0.10300579177614187
58980.31575229997 18.920977 0.10864022414797227
58981.28569439985 18.651756 0.08510187824168672
58981.4054744998 18.598242 0.0811410260629524
58985.38660879992 17.892103 0.05432934582291905
58985.38754629996 17.886362 0.05448383280249874
58986.29753470002 17.816462 0.04986881600958982
58986.3056481001 17.791388 0.04864234770790148
58987.32579859998 17.714436 0.06327873407471746
58987.344155100174 17.706957 0.046861496848296685
58991.282569400035 17.524174 0.050950370359642116
58991.283044000156 17.542982 0.050917683674038025
58992.27427079994 17.533485 0.0439651291980785
58992.305914400145 17.495651 0.04434115948268071
58994.30700229993 17.513119 0.04788397843855931
58995.26116900006 17.541986 0.044323923308411096
58995.27744209999 17.531218 0.042610711622296765
58996.28153940011 17.545193 0.051028759629661954
58996.29888889985 17.535835 0.0503066255920192
58997.30619210005 17.57281 0.05988758620453496
58997.30998839997 17.5648 0.04394599364638514
58998.303101900034 17.612679 0.04398131314804124
58998.31797449989 17.59576 0.059556234170012275
58999.3020601999 17.631405 0.051712659952772154
58999.34025460016 17.590315 0.07372627647947093
59001.264027799945 17.71258 0.05266313703346809
59001.28309029993 17.732737 0.05742220065190241
59004.28075229982 17.959923 0.054700508974060966
59004.28168979986 17.950916 0.05036464316108895
59008.32731480012 18.205359 0.08333469953129312
59008.3292129999 18.188364 0.0721207056244533
59009.22594910022 18.167707 0.07903906807568967
59011.26265050005 18.352625 0.0721894814555237
59011.26406250009 18.300882 0.05797007466593722
59012.28004630003 18.292688 0.06651866425626167
59013.32171300007 18.316334 0.06726199703401173
59014.24092590017 18.325397 0.06397279130214395
59014.266307900194 18.438395 0.08395007134576783
59015.324803200085 18.311577 0.06952831602824654
59016.267696800176 18.287737 0.09778108811582532
59017.2628008998 18.348742 0.07161411500835427
59017.28246530006 18.311844 0.06217920718419807
59019.247303199954 18.403116 0.08370858248428331
59020.26218750002 18.393965 0.0620645340976644
59020.28318289993 18.409426 0.06449087502625601
59022.24881940009 18.446941 0.06965756769118454
59023.20170139987 18.483315 0.08511638903611757
59023.30266200006 18.510386 0.06993529176694453
59024.23947919998 18.603474 0.0880677272313185
59025.19820600003 18.54704 0.06311260853127998
59027.26848379988 18.643875 0.0849059418946842
59028.24916670006 18.817833 0.09077385230853077
59028.260555599816 18.786924 0.10083605771105694
59031.24226849992 18.970036 0.12765087986728524
59032.229560200125 19.085516 0.1301869701204902
59032.23930560006 19.050907 0.08973737422790083
59033.32989579998 18.965977 0.13331211433092877
59034.32866899995 19.19911 0.13378483107690564
59035.2925809999 19.133472 0.14713122657399214
59035.32748840004 19.232695 0.20094064763319483
59035.32796300016 19.09731 0.16090002431530517
59038.217395800166 19.335995 0.11800564591992671
59038.22071760008 19.327158 0.11220201179811672
59041.26343750022 19.4138 0.11953039049022318
59041.26391200023 19.353197 0.11371495298324436
59044.23519679997 19.543297 0.1135452069439572
59044.23612269992 19.406677 0.11906355421231694
59047.22895829985 19.4954 0.1498763715101528
59049.35000000009 19.66805 0.1678833212980723
59050.26688659983 19.6514 0.17744926084375995
59050.28223379981 19.596167 0.15434964513656443
59051.24565970013 19.6361 0.14521920125758117
59052.17244210001 19.719585 0.16715666011907454
59052.174571800046 19.86607 0.16942080531969678
