2025ahu 0.029314 41.0308892 -9.455808
filter ATgr
60699.037381 19.457 0.246
60699.044176 20.23 0.434
60699.063713 20.667 0.623
60699.077828 23.313 7.091
60700.288387 19.489 1.367
60704.277916 18.752 0.168
60704.283424 18.573 0.156
60704.286643 18.675 0.176
60704.308331 18.073 0.569
60707.03114 18.127 0.091
60707.034314 18.033 0.061
60707.041572 18.136 0.069
60707.054761 18.029 0.06
60708.238496 17.952 0.088
60708.240313 17.989 0.078
60708.2435 18.131 0.1
60708.255097 18.011 0.095
60708.260602 18.029 0.098
filter ATri
60698.27454 20.942 0.67
60698.278207 21.284 1.036
60698.284614 20.313 0.377
60698.300856 21.925 2.19
60700.788597 19.63 0.365
60700.79221 19.567 0.293
60700.798577 19.961 0.303
60700.81853 20.37 0.466
60704.785296 18.676 0.137
60704.789374 18.612 0.146
60704.797082 18.601 0.147
60704.812491 18.501 0.123
60712.233913 17.625 0.073
60712.237135 17.494 0.069
60712.242577 17.531 0.065
60712.25541 17.552 0.072
60714.221321 17.762 0.096
60714.224986 17.627 0.076
60714.232775 17.718 0.078
60714.24933 17.625 0.079
60715.073387 17.403 0.107
60715.089906 17.48 0.276
60715.105147 17.188 0.104
60716.278914 17.688 0.078
60716.284104 17.603 0.083
60716.288248 17.627 0.081
60716.298935 17.798 0.131
60716.807894 17.694 0.084
60716.811086 17.588 0.09
60716.831006 17.744 0.096
60716.846086 17.464 0.098
60718.310078 18.012 0.154
60718.314283 17.725 0.119
60718.319821 18.062 0.158
60718.330502 17.38 0.106
60719.073345 17.418 0.1
60719.091574 17.723 0.165
60719.09796 17.838 0.202
60719.110309 17.789 0.185
60720.26165 17.825 0.118
60720.264819 17.709 0.106
60720.270288 17.677 0.114
60720.282166 17.762 0.128
60720.785555 17.799 0.083
60720.788722 17.736 0.084
60720.805043 17.69 0.092
60720.821862 17.932 0.143
60723.061916 17.705 0.091
60723.067431 17.744 0.084
60723.071576 18.072 0.134
60723.086198 17.709 0.116
60724.233531 18.179 0.093
60724.236738 18.066 0.072
60724.242726 18.053 0.077
60724.256024 18.02 0.07
60725.01863 18.23 0.241
60725.022749 17.834 0.104
60725.030089 18.06 0.103
60725.048931 18.08 0.096
60726.056028 17.92 0.072
60726.059222 17.957 0.1
60726.064691 18.402 0.122
