2020var 0.03653727673162479 331.028542 -19.685789000000003
filter g
59128.279895800166 18.414211 0.08961643748664114
59130.23218750022 17.926207 0.06830310509159106
59134.21130790003 17.233913 0.038286798403789395
59136.2118286998 17.11073 0.04548963900533637
59138.210486100055 17.007385 0.040734927775278845
59140.15119209979 17.010374 0.03324059956267742
59143.19133100007 17.078337 0.04135246288077493
59145.18952549994 17.192225 0.04484617114618686
59150.169976899866 17.534775 0.06181522915349533
59151.1651504999 17.584341 0.046704376401133056
59152.2355324002 17.7212 0.08418852183926281
59153.14749999996 17.810112 0.06275019837350607
59157.169155099895 18.119501 0.07859094372515847
59158.20868059993 18.212399 0.12344709929452974
59165.14865740016 18.920965 0.12999534679886587
59168.194629599806 19.234398 0.15054104111734828
59170.19402780011 19.408243 0.1540606206470643
59172.10596060008 19.405302 0.1324289036919589
filter r
59128.26351850014 18.410357 0.08812249230681843
59130.26965280017 17.880499 0.04757402253055338
59134.192835600115 17.281843 0.04077055982824684
59136.189942100085 17.190224 0.052211866265698174
59143.22804399999 17.057018 0.03609680258462086
59145.148958299775 17.155445 0.0501489853692855
59150.18988429988 17.53581 0.07952265474389458
59151.21128469985 17.57661 0.05816050489030794
59152.2047917 17.587 0.05707139542289927
59153.10611109994 17.809866 0.07606135506536973
59154.19443289982 17.771605 0.06430226038918982
59164.14730319986 17.966757 0.0683540822934357
59165.08444439992 17.917553 0.0514426781647936
59167.19212959986 18.039583 0.08070693162996677
59168.17759260023 18.030907 0.05135959983961315
59170.108356500044 18.153368 0.06978239366372632
59179.11972220009 18.672052 0.09743761654822955
filter ATgr
59109.405359 19.841876774005247 0.2585086201809524
59109.408581 nan 0.23265775816285716
59109.415022 21.034679910804403 0.6979732744885715
59109.426118 20.171595765414317 0.3152137368658065
59113.392944 nan 0.9749467961110205
59113.396242 nan 0.34665071597759034
59113.427073 nan 0.9806649591380646
59133.349551 17.392139068449545 0.02978328741236908
59133.353211 17.503228573667084 0.03899052669027624
59133.36056 17.35749914719775 0.03147061463072464
59133.374389 17.316328861051034 0.032824582934604656
59137.302121 17.109991640913 0.027143405119000003
59137.305323 17.107905691751185 0.027091306452744723
59137.31127 17.045152305677 0.02360296097304348
59137.322243 17.15257498915995 0.030400613733280003
59141.344996 17.26696871556164 0.20749625246524447
59141.348687 nan 0.00418395454628131
