2022xnq 0.0286 1.1623609624145785 -8.099930213869909
filter g
59839.31480319984 21.473559136289957 0.4867912045903808
59841.3447106001 22.795400388279234 1.568581264330127
59847.31315970002 24.692276761954766 7.792166871205094
59873.21059030015 20.201643792033444 0.153416827866834
59881.31504630018 20.827084784113193 0.3162256039601527
59904.18666670006 21.921484557064964 1.1193535908721517
59932.110324100126 22.60207766649829 1.3343872031626447
filter i
59862.33584489999 19.143946213384726 0.20055526867142737
59869.24704860011 18.439772349298853 0.06261004735751573
59905.148263900075 20.666747994502067 0.5266375768242246
59933.21634260006 21.856655221187605 3.4972719353210118
filter r
59845.295844899956 24.00267356111006 4.481512437235189
59901.17015049979 20.28169967760555 0.5261344434049067
59936.16539350012 20.61298665664667 0.9486201405189606
filter ATgr
59842.444182 22.742 4.222
59842.487213 21.337 1.062
59846.544995 17.654 0.576
59850.463591 21.811 1.537
59850.50053 22.623 3.053
59850.509699 23.416 7.0
59854.408619 23.223 5.818
59854.448956 22.265 2.346
59871.137405 18.839 0.114
59871.171338 19.007 0.133
59871.179693 18.847 0.112
59871.18285 18.947 0.125
59872.354665 19.043 0.174
59872.357831 18.96 0.141
59872.364554 18.943 0.126
59872.374561 19.219 0.165
59875.118838 19.172 0.156
59875.122893 19.184 0.136
59875.129244 20.394 0.495
59875.160579 19.359 0.156
59876.364261 19.312 0.193
59876.367422 19.469 0.194
59876.371038 19.323 0.18
59876.372846 19.485 0.259
59876.374203 19.679 0.262
59876.379988 19.792 0.263
59876.38316 19.316 0.173
59876.392225 19.504 0.235
59879.117551 20.061 0.319
59879.120995 19.802 0.253
59879.127772 19.386 0.208
59879.162022 20.629 0.574
59880.389247 20.361 0.709
59880.392421 19.375 0.182
59880.396043 19.829 0.326
59880.397852 19.383 0.224
59880.399209 19.773 0.349
59880.420536 19.481 0.236
59880.42238 19.576 0.22
59880.428704 20.717 0.669
59896.831712 21.044 1.011
59896.834873 21.163 0.828
59896.839847 20.255 0.414
59896.850702 21.14 0.838
59898.340582 22.462 2.792
59898.343819 21.028 0.778
59898.351758 20.447 0.427
59900.820825 20.361 0.493
59900.824443 20.739 0.826
59900.829938 20.618 0.739
59900.847598 19.977 0.81
59902.405321 20.969 0.815
59902.418867 20.279 0.462
59904.81856 22.168 4.118
59906.292301 21.614 1.26
59906.295562 21.767 1.558
59906.301163 20.983 0.726
59906.316529 20.427 0.486
59927.040486 21.571 1.537
59927.045892 20.945 0.865
59928.276902 20.78 0.598
59928.290167 20.63 0.7
filter ATri
59836.557687 21.334 2.205
59837.002535 20.478 0.882
59837.006149 21.219 2.274
59837.011609 21.883 3.529
59839.269503 18.911 1.553
59840.455179 20.625 0.822
59840.466971 20.709 0.695
59840.477385 19.981 0.391
59843.160964 21.976 2.462
59843.166443 20.282 0.53
59843.172178 21.352 1.58
59844.401119 22.365 3.605
59848.391864 21.634 2.0
59851.147819 21.624 2.086
59855.218568 21.476 1.782
59855.847887 21.327 3.548
59855.849689 21.356 5.086
59858.40249 20.095 0.518
59858.43497 21.941 3.13
59863.21484 19.928 0.838
59863.217998 18.9 0.352
59864.39964 19.683 0.431
59864.402811 19.637 0.459
59864.40825 18.908 0.225
59864.418665 19.02 0.229
59866.411513 19.162 0.345
59866.414741 18.588 0.167
59866.422676 18.454 0.103
59866.434224 18.546 0.139
59868.3767 18.338 0.113
59868.380318 18.411 0.119
59868.386193 18.93 0.199
59868.398721 18.533 0.125
59870.376528 18.276 0.086
59870.38164 18.545 0.109
59870.384886 18.472 0.117
59870.395128 18.638 0.116
59872.873813 18.429 0.085
59872.879779 18.586 0.116
59872.882485 18.493 0.099
59872.893531 18.95 0.163
59874.413554 18.821 0.111
59874.420938 18.69 0.111
59874.423711 19.01 0.135
59874.43434 18.636 0.139
59876.87982 18.578 0.106
59876.882524 18.678 0.115
59876.887531 18.95 0.173
59876.897033 19.231 0.23
59878.340009 19.139 0.206
59878.343701 18.896 0.125
59878.351087 19.197 0.171
59878.361247 19.065 0.184
59880.791989 19.415 0.244
59880.793794 20.337 0.627
59880.796952 19.332 0.246
59880.812852 19.404 0.186
59882.340635 19.561 0.239
59882.350507 19.226 0.166
59882.356046 20.097 0.431
59882.358822 19.4 0.22
59883.099731 19.909 0.427
59883.102888 19.819 0.347
59883.108291 20.203 0.628
59883.119605 19.261 0.188
59884.361291 22.605 8.344
59884.364456 19.855 0.463
59884.370383 20.083 0.649
