2024les 0.06 9.8249115 44.3536717
filter ATgr
60695.223485 20.172 0.354
60695.2428 20.794 0.701
60699.238211 21.246 1.0
60699.270454 20.282 0.383
filter ATri
60683.225024 21.3 1.455
60683.246818 20.94 0.944
60685.291063 19.781 1.681
60685.295071 19.951 0.702
60685.305713 21.192 1.871
60687.295598 19.425 0.517
60691.252196 20.572 0.528
60693.325621 22.432 4.964
60693.328887 20.918 1.303
60697.238284 22.209 3.083
60697.274466 20.758 0.64
60697.279384 21.369 1.284
60697.284879 21.78 1.63
60709.268097 21.294 1.411
