2024stt 0.044 335.92813000000007 -63.15772999999999
filter ATgr
60554.022634 18.795 0.094
60554.048007 18.882 0.107
60554.055768 18.863 0.126
60554.058616 18.805 0.095
filter ATri
60484.324418 10.694 0.253
60547.178965 18.563 0.104
60547.211929 18.681 0.111
60547.236051 18.826 0.181
60547.251868 18.667 0.136
60548.056235 18.791 0.141
60548.058086 18.455 0.089
60548.069604 18.631 0.137
60548.073259 18.612 0.098
60550.220562 18.755 0.17
60550.228104 18.608 0.135
60551.165716 18.486 0.174
60551.965381 18.378 0.094
60551.969192 18.531 0.098
60552.000342 18.653 0.12
60552.028752 18.514 0.099
60552.951902 18.535 0.082
60552.974743 18.621 0.097
60552.978411 18.727 0.101
60553.006562 18.39 0.091
60556.172735 18.769 0.148
60556.177011 18.616 0.163
60556.182772 18.48 0.103
60556.218273 18.736 0.128
60556.224589 18.47 0.107
60556.227747 18.853 0.15
60556.233164 18.743 0.134
60556.268771 18.535 0.114
60560.191713 19.007 0.138
60560.196953 18.981 0.136
60560.201066 18.997 0.125
60560.211089 18.816 0.133
60593.868357 14.01 0.637
