2024xjv 0.070186 51.3204994841 -5.96218655081
filter ATgr
60695.099721 21.045 0.684
60695.10521 21.857 2.189
60695.12122 21.292 1.017
60695.125872 19.729 0.266
60696.324086 21.361 0.893
60696.341613 22.364 2.207
60699.06234 21.71 1.5
60703.037737 20.448 0.589
60703.041796 21.855 1.6
60707.042928 21.436 1.25
60707.046586 20.891 0.933
60707.057049 21.542 1.368
60707.062971 20.922 1.333
60708.283567 20.612 0.984
filter ATri
60682.280216 21.62 1.648
60682.290775 21.512 1.294
60682.300958 19.969 0.364
60683.050829 20.813 1.339
60683.053995 20.674 1.268
60683.060387 21.222 2.027
60684.311645 19.501 0.315
60684.314838 19.911 0.604
60684.330711 20.032 0.604
60684.807245 20.386 1.341
60684.830357 19.801 0.659
60687.09215 21.415 3.116
60687.095335 19.795 0.703
60688.868735 21.297 2.461
60690.335808 20.108 0.642
60690.345588 21.479 1.908
60690.36177 19.668 0.393
60691.130772 21.033 1.847
60691.157672 20.685 1.102
60692.226288 20.319 0.579
60692.228106 20.777 1.085
60692.855997 21.2 1.564
60692.888621 22.297 4.0
60694.421132 19.871 0.54
60694.434974 21.964 4.481
60696.887765 22.193 3.529
60696.890942 20.229 0.677
60698.282323 21.127 0.682
60698.295607 21.285 1.025
60700.81218 20.998 0.72
60704.814304 21.333 1.578
60704.82702 20.981 1.148
60711.02811 19.752 0.669
60711.057599 19.463 0.351
60711.081225 19.019 0.272
