2024zvx 0.064 150.271763333 -85.7626266667
filter ATgr
60700.215737 -21.3 0.901
60700.217564 21.058 0.967
60704.266643 -21.041 0.937
60704.268495 20.912 0.865
60704.290705 20.494 0.521
60708.317501 20.223 0.429
filter ATri
60685.979859 20.054 0.511
60686.058179 -18.186 0.098
60686.077234 20.518 0.633
60688.287568 -18.542 0.543
60688.328551 -18.692 0.428
60692.239607 19.63 0.465
60692.2506 19.585 0.478
60692.303636 -19.431 0.441
60693.963856 20.378 0.793
60694.061198 20.465 0.824
60694.080332 19.829 0.494
60696.268604 -20.53 0.674
60697.978897 20.278 0.698
60697.983912 -19.39 0.928
60700.291543 20.521 0.796
60706.00597 20.625 0.603
60706.011526 20.849 0.809
60706.054612 -20.654 0.77
60706.056886 20.073 0.429
60709.923052 20.547 0.7
60709.985805 20.172 0.456
