2024N 0.08 211.201542 -29.731119
filter ATgr
60683.086963 21.434 1.262
60684.096668 21.008 0.929
60684.100331 20.19 0.537
60702.319025 21.44 1.072
60705.196527 20.288 0.704
60705.375705 20.832 0.793
60706.193988 20.603 0.853
60706.197866 20.842 0.84
60706.217603 20.148 0.458
60709.304716 21.393 1.06
60709.307903 21.462 1.094
60709.317684 20.935 0.607
60709.327842 20.767 0.581
60710.323366 21.69 1.604
60710.334292 21.858 1.511
filter ATri
60682.33072 21.146 1.198
60682.356482 21.287 1.205
60685.344976 20.264 0.578
60685.350677 21.565 1.897
60685.366533 20.819 1.64
60686.351734 20.228 0.558
60686.990242 21.352 3.594
60687.023456 21.204 2.712
60689.336202 19.769 0.644
60689.354275 21.06 2.354
60689.364567 20.559 1.399
60690.329763 20.053 0.921
60690.335308 21.098 2.473
60690.353014 20.618 1.66
60691.067221 19.713 0.637
60691.073111 20.702 1.359
60692.073882 20.993 1.615
60692.103797 19.942 0.685
60693.374478 21.962 4.61
60694.342426 20.846 1.691
60694.367614 21.704 2.674
60695.067458 19.805 0.535
60695.078584 20.292 0.929
60697.338341 18.547 0.309
60698.308192 20.726 1.257
60698.321646 20.493 1.138
60698.966296 20.701 0.931
60699.03307 20.385 0.619
60700.078738 21.53 1.652
60707.068399 20.264 0.549
60707.073839 22.55 3.826
60708.052478 21.725 1.709
60708.073132 20.978 0.88
60711.046621 20.543 0.576
60711.061388 20.783 0.811
