2019ekb 0.067288 213.04840190300007 40.09864282709999
filter g
58606.384455999825 19.219683 0.15629248557183845
58612.286840300076 18.316118 0.07401887648546814
58616.259398099966 18.15105 0.08592293310701711
58619.2583217998 18.22396 0.10291814504225495
58635.2295022998 19.548883 0.12881125492287834
58638.19515050016 19.921371 0.1580807714391432
58641.20747689996 20.0459 0.24919080403102606
58644.20141200023 20.2949 0.2667869847234239
filter r
58606.27871529991 19.33806 0.09274130818666196
58612.24325230019 18.448008 0.08133932696972739
58616.171701400075 18.330805 0.0815199913832763
58619.32207180001 18.279121 0.10869036599653158
58628.29857640015 18.668621 0.06419643495395479
58632.2685647998 18.821272 0.09794956229374864
58638.21848380007 19.0157 0.08752529585562117
58641.281076400075 18.992233 0.07930670176093858
58644.2646643999 19.221247 0.11650804339155732
58647.24016200006 19.290403 0.1451519035888032
58657.26751160016 19.959059 0.23133204355857095
58660.224120399915 20.054071 0.1633222630878591
58663.19945599977 20.169462 0.21929109269531535
filter ATgr
58604.481912 19.950541008457975 0.22857604310736843
58604.490396 20.10371515030528 0.2632087769115152
58604.498484 20.10371515030528 0.2961098740254546
58604.513411 20.5944517631652 0.5170172403619048
58612.403231 18.459771852360795 0.07238241365066667
58612.405135 18.292404878284263 0.055837861959085716
58612.410706 18.459771852360795 0.07238241365066667
58612.433912 18.459771852360795 0.0651441722856
58636.407253 19.21234684152075 0.11581186184106669
58636.410647 19.128787452803373 0.12063735608444445
58636.416478 19.241692849698858 0.14873098695342465
58636.426839 19.76696871556164 0.21714724095200003
58664.306409 20.171595765414317 0.2801899883251613
58664.309642 20.24400500525261 0.2995134357958621
58664.314702 20.647425010840045 0.325720861428
58664.324813 20.889700043360186 0.54286810238
filter ATri
58588.510202 nan 0.7817300674272001
58588.527419 20.24400500525261 0.7113444100151725
58593.550404 19.841876774005247 0.9047801706333335
58594.476604 nan 0.49837071693901647
58594.495746 19.14227503252014 0.35286426654700004
58596.483149 20.362566630072955 0.6263862719769231
58596.490486 nan 0.9500191791650001
58596.508796 20.823877696554312 0.8302688624635294
58598.42197 20.543943297944484 0.6415713937218183
58598.440585 21.115141619232908 0.8351816959692309
58598.471869 20.5944517631652 0.7755258605428572
58598.572801 20.00924374808178 0.6031867804222223
58600.507598 20.28210492164445 0.6204206884342858
58600.511983 19.841876774005247 0.36191206825333333
58606.49294 19.569015600442576 0.30159339021111115
58606.512526 20.171595765414317 0.45530873102838715
58606.518283 19.14227503252014 0.17643213327350002
58606.532586 19.287254899964356 0.2481682753737143
58610.461203 18.675237221401503 0.14123397785495936
58610.472727 18.675237221401503 0.14123397785495936
58610.477982 18.574165578762482 0.12867984649007408
58610.492762 18.598565171985374 0.12337911417727274
58614.395333 18.369530988990103 0.08659245804834356
58614.398555 18.519279139042357 0.11469044416478874
58614.404091 18.44539103013807 0.09285901751236843
58614.419359 18.496579994412564 0.08985403073875863
58618.39874 18.403357282613943 0.15117845889063292
58618.401503 18.273949994227763 0.14639139839460674
58618.407066 18.534679910804403 0.18612620653028572
58618.417211 18.542462999364762 0.15622103665611511
58620.369466 18.389700043360186 0.14250287687475002
58620.372701 18.410250868976917 0.15214137901095542
58620.378441 18.44539103013807 0.12857402424789474
58622.377126 18.33672679568534 0.15510517210857144
58622.379901 18.623525724251877 0.18516431399007754
58622.385428 18.152867308975733 0.12548709904261307
58622.395864 19.155932271773896 0.3573309028324051
58626.381522 18.85741665175305 0.135717025595
58626.384293 18.816440611282623 0.1306904690914815
58626.390766 18.511659906337343 0.0987032913418182
58626.401394 18.558198582108982 0.11095114501197081
58630.365971 19.051201868453454 0.14975671789793105
58630.369208 19.155932271773896 0.13743496262784813
58630.374733 19.076452685714266 0.15328040537788237
58630.384425 18.66644578709441 0.0963153084867742
58634.36178 19.128787452803373 0.16084980811259258
58634.364545 18.9 0.1302883445712
58634.369643 19.014393726401686 0.15682856290977779
58634.379789 19.183773187068795 0.15510517210857144
58642.303822 19.128787452803373 0.14744565743654323
58642.306583 18.99053043163611 0.12981628535173914
58642.312128 19.226920700672558 0.17606533050162165
58642.323877 19.47286997089464 0.22082770266305088
58644.352496 19.318727718234406 0.19160050672235296
58644.355339 19.14227503252014 0.162860430714
58644.360523 18.944321917401076 0.12440727346208334
58644.371145 19.491430016092657 0.18719589737241382
58646.337006 18.816440611282623 0.17090292111962965
58646.339792 19.21234684152075 0.27505317187253336
58646.344865 20.405149978319905 0.8685889638080001
58646.354558 19.45462187404089 0.36191206825333333
58648.326547 19.491430016092657 0.2995134357958621
58648.329329 19.743105420796063 0.37764737556869565
58648.334366 19.287254899964356 0.27918930979542855
58648.344609 19.241692849698858 0.23796957912547947
58650.357718 19.401648626366043 0.4480816083136508
58650.36094 19.743105420796063 0.5664710633530435
58650.366523 19.241692849698858 0.41644676346958903
58650.377194 19.026524983387716 0.2927827967892135
58654.32192 20.00924374808178 0.45239008531666675
58654.325142 19.334812993247933 0.22687025174089553
58654.33067 19.816328861051034 0.3534955085265117
58654.341783 19.419020776254364 0.2801899883251613
58656.341809 20.959771852360795 0.8685889638080001
58656.345041 19.69689690656103 0.27143405119
58656.350261 20.00924374808178 0.33175272923222227
58656.362854 19.950541008457975 0.3142920592726316
58658.32379 19.92233848243375 0.5846271871784615
58658.327028 20.171595765414317 0.630427473731613
58660.312827 nan 0.5726960200931869
58660.316028 18.44539103013807 0.6142981158510527
58660.332988 19.54909327626439 0.5724790897825455
