2021agej 0.04 22.491959999999988 19.439089999999993
filter ATgr
59614.236721 19.489 0.241
filter ATri
59457.496181 19.339 0.217
59461.499562 19.758 0.302
59557.278927 18.966 0.155
59557.282292 18.6 0.122
59557.294991 18.722 0.115
59557.301599 19.066 0.178
59565.293247 18.107 0.124
59565.298688 17.748 0.101
59565.30192 18.139 0.156
59565.312036 17.915 0.123
59569.386293 17.895 0.116
59569.392769 18.046 0.145
59569.405244 17.649 0.12
59569.408471 17.785 0.174
59573.243335 18.111 0.06
59573.247946 18.06 0.063
59573.258451 18.009 0.06
59573.264088 17.945 0.062
59584.802176 18.651 0.138
59587.29546 18.793 0.115
59587.298663 18.525 0.081
59587.307391 18.651 0.106
59587.321131 18.503 0.114
59591.235602 18.494 0.139
59591.238839 18.466 0.131
59591.244929 18.549 0.191
59591.255139 18.268 0.127
59593.284822 18.709 0.213
59597.219714 18.695 0.187
59597.222546 18.707 0.169
59597.245253 18.807 0.212
59597.78449 17.881 0.154
59601.307001 18.922 0.168
59603.322843 19.31 0.184
59603.32834 19.152 0.145
59606.217944 19.13 0.189
59606.256895 19.239 0.202
59627.29854 17.618 0.716
