2024aezl 0.11 135.727129993 17.115244102
filter ATgr
60708.45325 20.986 0.763
60708.463708 20.502 0.543
60709.386459 20.797 0.789
filter ATri
60695.496564 20.447 0.435
60695.499372 20.036 0.355
60695.532812 20.695 0.588
60695.538092 19.461 0.291
60696.494483 19.62 0.859
60696.520482 19.524 0.226
60697.313525 19.986 0.356
60697.319862 19.956 0.305
60697.324288 20.462 0.58
60697.587245 20.21 0.416
60697.593242 20.243 0.639
60697.608091 20.268 0.516
60699.489286 20.35 0.346
60699.492515 19.983 0.3
60699.497674 20.314 0.376
60699.528073 19.899 0.271
60700.507082 20.396 0.891
60700.50989 20.386 0.504
60700.5262 20.333 0.467
60703.583752 20.482 0.452
60703.587037 20.472 0.526
60703.594071 20.563 0.603
60703.61069 20.095 0.462
60704.491284 19.302 0.638
60704.496703 19.621 0.885
60708.376034 19.941 0.344
60708.379356 20.825 0.592
60708.380269 20.699 0.654
60708.382559 20.323 0.421
60708.383015 20.681 0.568
60708.387618 20.759 0.686
60708.390942 20.083 0.376
60708.963416 19.71 0.292
60708.998054 19.787 0.268
60710.303801 19.528 0.275
60710.30929 20.106 0.422
60710.314035 20.356 0.477
60710.31913 20.243 0.487
60710.380033 20.209 0.527
60710.402679 21.208 0.99
60711.290933 19.998 0.411
60711.304603 19.771 0.352
60711.315773 20.999 0.98
60711.323832 20.403 0.523
60711.483935 20.06 0.365
60712.368951 20.196 0.465
60712.369865 20.853 0.852
60712.371698 20.771 0.788
60712.40708 20.3 0.545
60713.039956 -19.715 0.532
60714.353935 19.281 0.396
60714.355746 19.874 0.729
60720.435978 19.594 0.631
60720.461779 20.202 0.629
60720.474372 19.457 0.36
60720.988342 19.55 0.538
60720.991515 19.864 0.822
60723.214106 20.44 0.954
60724.434057 21.103 0.939
60724.454519 21.082 0.808
