2024luo 0.017 10.074000000000003 2.756630125955916
filter g
60494.44081019983 18.3073168432365 0.0307900387601072
60507.41958330013 19.441156603543607 0.06176552515756154
60509.4469792 19.741539025936902 0.08113780982300374
60513.404675900005 19.77242074367218 0.2465622590357402
60519.4749305998 20.079839367908086 0.12610013693481867
60522.43649310013 20.167372437337356 0.13248876758311182
60526.435705999844 20.04715686803862 0.09992061169528292
60528.41809030017 20.0545250184415 0.10034119524466287
60530.415034700185 20.298898357054377 0.1327228945066051
60532.4265509001 20.185113713905597 0.07839163455683917
60533.42518519983 20.3231279733717 0.08227512956936915
60534.40182870021 20.17647043393156 0.10174471694788778
60535.432175899856 20.1173780916534 0.10901247486303106
60543.3545022998 20.357324111837986 0.43098501768104214
60547.35983800003 20.6826666130223 0.2751163330857375
60549.46418979997 20.362594433993472 0.1327140618970516
60551.352291699965 20.9005141863761 0.22090549331785359
60553.35825229995 20.850627276069204 0.20081453728097914
60556.401759299915 20.822164575727104 0.22855955287309038
60558.39965280006 21.014862577757626 0.24667969821867441
60562.315798600204 21.03910295332707 0.31777973561850564
60564.41699070018 20.70417199355078 0.18317850522587134
60566.40337960003 21.397751057321173 0.4984277319760628
60569.30959489988 20.728382598785796 0.5930250513158998
60575.29898149986 21.79503999013226 0.7949287221417471
60576.35392360017 21.3344759002553 0.6068950532446259
60577.3682407001 20.90585963992411 0.35126971453971867
60578.31663190015 21.89296590806578 0.5380157753773999
filter i
60575.255312500056 20.776837545792226 0.3498997658302363
60576.333784699906 20.597674186855212 0.29644634180556634
60577.33216439979 20.236066104175663 0.23376353158986973
filter r
60494.484548599925 17.089865385357303 0.01484031900065712
60507.39405089989 18.270285242106738 0.02877231602727908
60513.47310189996 18.608801665216067 0.06122549966839758
60519.3895370001 19.024529522677533 0.06607599007090156
60522.41343750013 19.233082311214382 0.05969514165206491
60526.39976850012 19.389451716584567 0.062468585538243825
60528.43787040003 19.3693045081054 0.063175305293205
60532.39583329996 19.65869780186643 0.05870114061621369
60533.37877310021 19.685046459773215 0.054417511027378795
60535.401759299915 19.97162437923311 0.09690730385714005
60538.40850690007 20.183253460613756 0.11099974476859692
60543.423194400035 20.40924603047429 0.4039910496739723
60547.40053239977 20.20079272876039 0.14414613758382155
60549.36590280011 20.407254890575782 0.1561143464242089
60553.43371530017 20.842039799282453 0.22072162010438817
60556.33600689983 20.801881849943484 0.2633326520800057
60562.37972219987 21.14702565618593 0.27996414358739363
60564.35945599992 21.150073469724646 0.3324451246340519
60566.37901620008 21.55669620880571 0.637439170386729
60569.33078699978 21.8286677349219 1.100664086040443
60575.339861100074 22.375930127259377 1.265048639338874
60576.40337960003 21.189858683305783 0.3857268946766135
60577.40193289984 21.341462557223956 0.40887147177317684
60578.357789400034 21.489294123775146 0.38509878470563197
60580.45591440005 21.252348795517033 0.4202904601791087
filter ATgr
60497.115841 18.342 0.107
60497.117651 18.307 0.11
60497.123062 17.955 0.118
60497.132983 17.867 0.059
60519.207551 19.973 0.36
60519.21076 19.438 0.229
60519.213019 19.902 0.336
60519.215297 19.736 0.293
60532.58762 19.731 0.18
60532.590883 19.794 0.25
60532.601713 21.144 0.833
60532.627121 19.337 0.222
60536.530053 20.35 0.409
60536.532315 22.496 3.6
60536.535479 19.599 0.219
60536.55773 19.674 0.226
60557.07511 19.748 0.308
60557.093439 19.588 0.333
60560.951563 20.681 0.556
60580.413291 20.632 0.619
60580.415098 19.787 0.245
60580.418263 20.132 0.382
60580.440869 20.649 0.517
filter ATri
60452.59884 21.06 2.638
60452.618109 19.76 1.18
60456.595579 21.914 3.906
60456.603231 20.727 1.638
60479.385774 18.603 0.15
60479.400978 19.087 0.256
60479.404164 19.001 0.254
60479.410545 18.56 0.154
60480.576014 18.216 0.072
60480.580331 18.242 0.078
60480.599578 18.033 0.06
60480.610448 17.96 0.069
60484.571536 17.308 0.063
60484.574935 17.357 0.064
60484.582243 17.268 0.058
60484.602135 17.265 0.052
60485.104652 17.422 0.128
60485.107848 17.218 0.087
60485.113807 17.163 0.085
60485.128053 17.355 0.101
60486.557527 17.195 0.047
60486.582032 17.103 0.044
60486.595654 17.124 0.042
60486.605217 17.03 0.037
60488.49894 17.142 0.073
60488.501846 16.969 0.057
60488.504732 16.947 0.058
60488.539262 17.007 0.05
60488.61836 17.021 0.066
60491.387422 17.047 0.041
60491.390596 17.055 0.043
60491.396066 17.028 0.034
60491.406061 16.958 0.03
60493.141268 17.058 0.035
60493.143149 17.081 0.035
60493.143599 17.024 0.03
60493.1464 17.036 0.032
60493.148261 17.025 0.032
60493.150552 17.043 0.033
60493.174904 17.01 0.029
60493.176903 16.972 0.029
