2024acnq 0.13 155.748972861 20.6619678612
filter ATgr
60709.426301 20.532 0.445
60709.451951 20.977 0.62
60710.448705 21.256 0.864
filter ATri
60695.471082 20.599 0.465
60695.474417 20.708 0.712
60695.482789 20.976 0.943
60695.584544 21.015 0.938
60695.585447 20.934 0.902
60695.5859 20.311 0.521
60695.589173 20.461 0.522
60696.459682 20.081 0.352
60696.468089 19.746 0.399
60696.475591 20.218 0.442
60697.363867 20.698 0.781
60697.401471 20.401 0.51
60699.505537 20.414 0.526
60700.543761 20.984 0.61
60700.553836 20.868 0.648
60703.615829 20.369 0.417
60703.625636 20.636 0.602
60704.453683 19.765 0.558
60704.456429 20.259 0.94
60704.473872 -20.292 0.83
60708.420287 20.235 0.367
60711.372274 20.545 0.737
60712.425789 20.573 0.742
60712.447902 19.826 0.286
60714.408205 -20.462 0.725
60714.414078 20.502 0.67
60715.537696 18.982 0.528
60715.546975 19.194 0.672
60716.388253 19.938 0.815
60721.476906 20.389 0.805
60721.480469 19.789 0.539
60722.488254 -20.505 0.681
60722.491836 20.069 0.518
60722.546146 20.814 0.987
60724.464035 20.883 0.824
60724.467269 -20.738 0.736
60724.474849 -20.515 0.634
