2024xra 0.080567 28.2315017 -0.1692141
filter ATgr
60695.037945 19.803 0.596
60695.047924 20.328 0.554
60696.274341 -20.69 0.518
60704.276543 20.191 0.636
60704.285247 -20.257 0.979
60708.214641 18.959 0.504
60708.215545 19.86 0.938
filter ATri
60712.220666 20.009 0.671
60712.223857 20.209 0.743
60712.229313 20.18 0.677
60714.242892 19.797 0.529
60716.244983 19.855 0.476
60716.261955 -19.23 0.331
60719.036665 19.232 0.623
60719.042192 18.907 0.547
60720.235161 20.145 0.502
60720.246113 20.406 0.75
60720.772888 -19.88 0.87
60720.776044 20.105 0.884
60720.782401 20.114 0.903
60724.228971 -19.909 0.45
