2021wrt 0.07915024958589248 38.41949360310001 40.6674738652
filter r
59443.47206019983 19.413183 0.12227367994519338
59452.44449070003 18.796171 0.07234043147763594
59454.43032409996 18.821835 0.08454782900391056
59458.36880790023 18.994705 0.08254066934454854
59460.368773099966 19.270227 0.1119946632601687
59462.405729200225 19.307802 0.10952079568209266
59464.40259259986 19.424313 0.12257677291331888
59466.387002300005 19.426428 0.10644700738734056
59468.39037040016 19.557795 0.11518462036003917
59470.439675900154 19.623468 0.12430710820450158
59472.38278939994 19.63677 0.11712748699208991
filter ATgr
59434.607767 nan 0.2961098740254546
59438.574102 20.889700043360186 0.40715107678500007
59438.577326 20.889700043360186 0.47500958958250006
59438.583375 20.647425010840045 0.380007671666
59438.600674 21.95462187404089 0.9047801706333335
59442.598372 19.401648626366043 0.12063735608444445
59442.605286 19.43667541247308 0.12459267923475412
59442.616351 19.54909327626439 0.11844394961018183
59442.620504 19.197966019298022 0.10000201885947368
59464.548044 19.47286997089464 0.18402308555254238
59464.550335 19.65257498915995 0.2605766891424
59464.553081 19.47286997089464 0.18402308555254238
59464.567409 19.43667541247308 0.16019058758754098
59468.528705 19.894850021680092 0.24429064607100004
59468.530994 20.543943297944484 0.4441648110381819
59468.533744 19.79136830878453 0.17273075984818184
59468.540177 19.226920700672558 0.11737688700108109
59472.521259 20.449471895720983 0.3166730597216667
59472.523545 19.97949568983251 0.20540955225189192
59472.526293 21.115141619232908 0.5846271871784615
59472.531333 20.03982988912431 0.21714724095200003
filter ATri
59430.616603 21.202046884880936 0.6333461194433334
59432.59302 20.171595765414317 0.3502374854064516
59432.601168 20.449471895720983 0.49762909384833337
59432.619183 20.405149978319905 0.39086503371360004
59432.623311 20.24400500525261 0.5241485126427587
59432.629928 19.719755355160704 0.48511617659489364
59436.582314 nan 0.7238241365066667
59436.588746 20.5944517631652 0.5687189643980953
59436.607597 nan 0.651441722856
59440.53327 19.950541008457975 0.2857200538842105
59440.536023 20.543943297944484 0.5922197480509092
59440.536481 19.92233848243375 0.3062332885220513
59440.541231 19.97949568983251 0.2934422175027028
59440.54216 20.5944517631652 0.5170172403619048
59440.544994 20.449471895720983 0.49762909384833337
59440.548226 20.10371515030528 0.36191206825333333
59440.556556 20.24400500525261 0.41183097421931036
59444.567152 19.351140161145327 0.18095603412666666
59444.571301 19.401648626366043 0.15510517210857144
59444.576801 19.197966019298022 0.14286002694210526
59444.586876 19.014393726401686 0.12063735608444445
59446.579468 19.115465369040706 0.15888822508682926
59446.583166 18.99053043163611 0.12981628535173914
59446.586398 19.1697634932738 0.15311664426102564
59446.591949 18.97879262861516 0.11674582846881722
59448.517223 18.52695221836155 0.16170539219829788
59448.521404 18.767303891291448 0.20177398495539825
59448.525695 18.574165578762482 0.14476482730133333
59448.533161 18.836735336838075 0.20485588769056606
59452.530958 18.675237221401503 0.18536959593463417
59452.535091 19.36771660839286 0.33407267838769233
59452.541524 19.241692849698858 0.20822338173479452
59452.55186 18.720294981734686 0.15641962271966103
59454.49223 18.75773787165882 0.12381202334982457
59454.502905 19.115465369040706 0.1986102813585366
59454.516328 19.076452685714266 0.19160050672235296
59454.528726 18.796518287104437 0.1480549370127273
59456.537935 18.816440611282623 0.18095603412666666
59456.540222 19.351140161145327 0.2632087769115152
59456.543423 18.847026752325153 0.13442448249409525
59456.548469 19.419020776254364 0.210142491243871
59458.563529 19.36771660839286 0.15033270527446155
59458.565372 19.256668758921826 0.16587636461611113
59458.568142 19.115465369040706 0.14564753966292684
59458.573671 18.511659906337343 0.41759084798461543
59462.505521 19.401648626366043 0.15510517210857144
59462.507836 19.30287727315686 0.14161776583826088
59462.51107 19.674509799928714 0.17726305383836735
59462.52085 19.569015600442576 0.18095603412666666
59466.571543 19.491430016092657 0.24335466658413796
59466.603375 19.841876774005247 0.33606120623523816
59466.606233 19.529529932484497 0.23265775816285716
59466.630964 19.86804035820066 0.37073919186926835
59470.43645 19.43667541247308 0.21358745011672134
59470.442469 20.03982988912431 0.27918930979542855
59470.463413 19.589310325998028 0.24582706522867928
59470.469419 19.45462187404089 0.19905163753933333
59476.613931 20.889700043360186 0.9500191791650001
59476.617677 19.841876774005247 0.33606120623523816
59476.625564 19.1697634932738 0.20879542399230772
59478.446929 20.00924374808178 0.9650988486755556
59478.449752 19.816328861051034 0.656491658692093
59478.458102 19.491430016092657 0.5615876921172415
59479.462177 19.674509799928714 0.5096312797853062
59479.490318 19.86804035820066 0.5561087878039025
59479.500405 19.27185412820231 0.30584118443943664
59484.497274 20.207196863200842 0.4704856887293334
59484.499104 19.841876774005247 0.36191206825333333
59484.502305 20.171595765414317 0.5603799766503226
59484.508775 20.543943297944484 0.7402746850636364
59486.479775 20.24400500525261 0.5615876921172415
59486.483003 19.65257498915995 0.2605766891424
59486.486236 19.14227503252014 0.17643213327350002
59486.509348 20.171595765414317 0.4903324795690323
59488.603022 20.28210492164445 0.42653922329857147
59488.642123 20.543943297944484 0.6909230393927274
59490.470872 20.171595765414317 0.4903324795690323
59490.472729 19.894850021680092 0.43429448190400005
59492.471039 20.959771852360795 0.7962065501573333
59492.477008 19.894850021680092 0.27143405119
59492.482517 19.86804035820066 0.3177764501736585
59494.448203 20.823877696554312 0.9580025336117648
59494.458844 20.5944517631652 0.6721224124704763
59498.444953 20.5944517631652 0.6721224124704763
59498.446802 20.761818737241732 0.6031867804222223
59498.449567 19.719755355160704 0.30031001408255326
59498.455121 20.00924374808178 0.30159339021111115
59500.488172 20.32159058960253 0.4021245202814815
59500.521523 20.405149978319905 0.5645828264752001
59500.524807 20.362566630072955 0.5011090175815386
59500.531253 20.362566630072955 0.45934993278307695
59502.433246 20.207196863200842 0.6876329296813334
59502.435091 20.543943297944484 0.8389779764054546
59502.446611 20.823877696554312 0.9580025336117648
59504.41912 19.631074559755156 0.4896457394015687
59506.483059 nan 0.6721224124704763
