2023cvq 0.0286 129.54410033811982 25.101550717262633
filter g
59993.20179399988 21.41580550156184 1.6502782383892234
60013.30152780004 19.26971687600615 0.3304112891710009
60017.20636569988 20.12841698521589 0.08349910193527285
60045.176840300206 21.208485463881733 0.21229524263979757
60049.18635419989 21.505199517657655 0.3328849885414582
60051.194918999914 22.204937642768073 0.540816817719889
60055.17826389987 21.66582863174666 0.4062069065479589
60057.21091439994 21.954635459413996 0.55467148980773
filter r
60043.19093749998 20.549475291639123 0.2289407687086058
filter ATgr
59993.1904 22.6 3.944
59993.196289 21.503 1.491
59997.191918 21.822 2.571
59997.198679 20.627 0.705
59997.21452 22.807 6.615
59998.333077 19.913 0.259
59998.334434 21.366 0.873
59998.33722 20.008 0.341
59998.342197 20.309 0.39
60001.214465 20.299 0.503
60001.218533 19.755 0.324
60001.234521 17.705 0.06
60001.238428 20.037 0.466
60019.892091 19.419 0.229
60019.895271 19.549 0.387
60019.916363 19.749 0.332
60045.315146 22.93 7.727
60045.31831 19.998 1.687
60045.323409 19.952 2.14
60047.341031 21.985 2.375
60047.344222 20.849 0.84
60047.349655 21.898 2.025
60047.360437 19.861 0.284
60049.280532 21.201 0.877
60049.284162 22.315 2.667
60049.291216 20.7 0.662
60049.301668 20.16 0.389
60050.034386 20.883 0.966
60050.037594 20.088 0.464
60050.05514 19.952 0.414
60051.292584 20.732 0.68
60051.297909 20.382 0.491
60051.308647 20.73 0.637
60055.269426 22.076 2.0
60055.272628 20.738 0.586
60055.287892 22.623 4.25
60055.994287 21.344 1.744
60056.004358 22.627 5.357
60056.024663 20.56 0.912
60057.249931 23.134 6.667
60057.253103 20.512 0.744
60077.249113 20.333 0.625
60077.252766 21.714 2.071
60079.250291 21.391 1.491
60079.259401 20.22 0.476
60079.270592 20.746 0.728
filter ATri
59985.1769 20.667 1.278
59985.199658 19.911 0.685
59987.916696 20.136 0.517
59987.921873 23.137 8.083
59987.934331 21.314 1.689
60001.358207 19.363 0.231
60001.36137 18.835 0.188
60001.367387 18.88 0.436
60001.410926 19.089 0.208
60001.42631 19.501 0.325
60013.139451 18.456 0.212
60013.142338 18.568 0.223
60013.147889 18.763 0.276
60013.157881 18.343 0.176
60014.36154 19.289 1.893
60014.365155 18.016 0.292
60014.371879 18.435 0.177
60014.383372 18.548 0.187
60015.863272 18.477 0.158
60015.866443 18.261 0.101
60015.872914 18.484 0.125
60015.883289 18.446 0.141
60017.090932 18.759 0.15
60017.093589 18.698 0.144
60017.10098 18.375 0.114
60017.112335 18.547 0.132
60017.419257 18.476 0.094
60017.42243 18.838 0.122
60017.428778 18.438 0.088
60017.438759 18.653 0.111
60018.348285 18.747 0.125
60018.351996 19.103 0.203
60018.357465 18.624 0.112
60018.367619 18.743 0.112
60021.085654 19.162 0.238
60021.088809 19.248 0.265
60021.094672 19.056 0.198
60021.129405 19.104 0.201
60021.340187 19.197 0.31
60021.343641 18.764 0.189
60021.349157 18.429 0.163
60021.361705 18.799 0.117
60022.237495 18.902 0.126
60022.239756 16.218 0.011
60022.24292 18.396 0.089
60022.251055 19.161 0.178
60025.077262 19.679 0.357
60025.081078 19.044 0.247
60025.085878 19.278 0.354
60025.095465 18.851 0.167
60029.06426 19.192 0.286
60029.06746 19.148 0.282
60029.072915 19.412 0.379
60029.083034 20.272 0.771
60029.312648 20.395 0.659
60029.316265 18.909 0.513
60029.322177 20.162 0.51
60029.332201 19.712 0.342
60030.308834 19.64 0.289
60030.311998 19.88 0.37
60030.317827 18.966 0.153
60030.328029 21.136 1.021
60038.099067 18.26 0.864
60039.080929 20.009 1.141
60039.083653 19.034 0.473
60039.090518 19.973 1.279
60039.101208 19.788 1.276
60039.313033 19.629 1.464
60039.323223 19.016 1.126
60039.329587 18.222 1.134
60041.293029 19.925 0.493
60041.296194 20.001 0.588
60041.312446 19.855 0.428
60043.296082 20.776 1.667
60043.299246 22.354 4.125
60043.306284 22.387 3.703
60043.318183 20.118 0.623
60044.054309 21.948 3.946
60044.057539 20.79 1.121
60044.067425 19.668 0.476
60044.078958 20.079 0.804
60059.244717 20.578 0.812
60059.248787 19.475 0.278
60059.254713 20.51 0.793
60067.274484 21.583 3.213
60067.281077 21.452 2.646
60067.301767 19.617 0.61
60071.255743 20.125 0.408
60071.258946 20.469 0.534
60071.275182 20.511 0.791
60073.987701 20.898 1.273
60073.990495 22.607 6.611
60073.999277 22.399 6.952
60079.976564 20.413 0.969
60079.987279 21.358 2.612
60080.002673 20.425 1.186
60093.27317 17.477 0.734
60097.951872 19.621 1.838
60097.972337 19.609 1.045
