2024dix 0.0425500013 156.0363151 47.521177
filter ATgr
60699.488024 21.76 1.377
60699.511632 21.97 1.944
60699.514397 22.243 2.576
60699.515304 22.736 4.412
60699.52168 21.057 1.095
60699.534138 21.57 1.625
60703.615583 21.289 1.114
filter ATri
60683.498944 21.725 2.159
60683.502124 21.094 1.226
60683.542665 21.688 1.386
60687.438402 20.467 1.39
60687.675135 20.644 2.292
60691.503901 22.226 4.341
60693.480656 20.748 0.831
60693.483877 21.584 1.918
60695.445784 20.972 0.948
60697.360007 21.991 2.574
60710.356487 21.438 1.978
60711.357428 21.549 2.0
