2024B 0.075 43.3213949018 -14.5783806141
filter ATgr
60695.053866 20.788 0.579
60695.05707 -21.351 0.94
60696.303457 -20.004 0.31
60696.319095 20.841 0.781
60699.038283 -20.267 0.454
60699.063262 21.152 0.8
60699.077378 -20.578 0.465
60701.053298 20.97 0.61
60701.056943 -20.618 0.451
60701.062442 -21.374 0.878
60701.085387 -21.147 0.789
60703.032759 20.019 0.617
60703.03321 -20.737 0.972
60705.040472 -20.655 0.667
60705.069951 20.923 0.733
filter ATri
60698.278663 20.667 0.565
60698.301313 21.1 0.84
60699.82334 20.854 0.626
60703.795961 20.568 0.656
60703.817908 20.6 0.641
60703.841194 -21.051 0.987
60707.784643 20.663 0.868
60707.795587 20.714 0.89
60709.08119 -20.297 0.976
60709.0844 -20.385 0.744
60709.09043 19.91 0.457
60709.094545 20.36 0.73
60710.831528 20.622 0.933
60712.265874 19.923 0.588
60714.224062 -19.243 0.282
60715.058228 19.909 0.893
60715.07243 19.368 0.656
60716.278462 -19.449 0.353
60716.846537 -19.878 0.828
60718.309152 19.733 0.694
60719.784151 20.139 0.672
60721.12261 19.838 0.973
60722.045873 -20.135 0.39
60722.049092 -20.717 0.772
60722.800704 -20.155 0.458
60724.227151 -20.599 0.866
60724.235834 -20.853 0.697
