2024afro 0.1095 166.2262638 78.927456575
filter ATgr
60699.527595 20.745 0.722
60699.528511 19.878 0.82
60699.531693 20.003 0.4
60699.537932 19.325 0.227
60703.650302 20.478 0.755
60703.654497 19.877 0.377
60703.662129 19.456 0.251
filter ATri
60695.596547 19.224 0.246
60695.604197 19.165 0.178
60695.629235 19.15 0.202
60697.618647 19.824 0.264
60697.622416 20.085 0.326
60697.627083 19.867 0.311
60709.482167 19.38 0.236
60709.48402 19.763 0.327
60709.486767 19.77 0.374
60709.507681 19.318 0.229
60710.611262 19.779 0.342
60715.469399 19.293 0.918
60717.463323 20.229 0.952
60717.473728 19.69 0.535
60719.467944 17.786 0.379
60719.47392 19.756 0.688
60719.491992 17.871 0.338
60719.520439 19.555 0.673
60719.548667 -14.873 0.233
60719.573703 19.633 0.579
60723.46216 -20.646 0.784
