2022aecb 0.015 74.75937033783784 -0.44191007507507507
filter g
59935.23965279991 19.995963286903077 0.11889604541334987
filter i
59936.3999073999 18.63120278659151 0.06698505214657596
59940.29594910005 17.614685741903653 0.02846192403049884
59956.327094899956 17.603289564101942 0.03645533134136418
filter r
59937.242013900075 18.25866890251134 0.03871195644665654
filter ATgr
59935.179998 19.547 0.172
59935.219106 19.488 0.162
59939.140854 17.991 0.049
59939.144054 17.905 0.043
59939.17576 17.907 0.048
59939.181175 17.972 0.051
59960.876141 18.903 0.147
59964.836053 19.219 0.135
59964.839211 19.044 0.109
59964.845528 19.045 0.099
59964.855485 19.341 0.148
59968.846834 19.294 0.125
59968.850009 19.258 0.123
59968.880251 19.387 0.143
59968.885668 19.235 0.128
filter ATri
59940.987242 17.371 0.034
59940.991935 17.425 0.032
59940.997156 17.358 0.031
59943.131942 17.18 0.04
59943.135099 17.095 0.034
59943.140517 17.131 0.036
59943.150476 16.824 0.033
59944.829624 17.053 0.041
59944.831431 17.122 0.039
59944.855321 17.082 0.032
59944.856222 17.052 0.033
59944.85938 17.009 0.037
59952.904361 17.322 0.048
59952.907976 17.427 0.059
59952.91567 17.476 0.06
59952.929642 17.394 0.054
59955.150116 17.586 0.057
59955.152818 17.714 0.062
59955.158231 17.507 0.056
59955.168258 17.631 0.067
59956.443197 17.626 0.061
59956.460437 17.589 0.055
59956.46781 17.672 0.067
59956.475057 17.851 0.066
59956.913908 17.69 0.055
59956.917063 17.81 0.07
59956.922955 17.77 0.062
59956.933789 17.844 0.071
59959.110196 18.052 0.065
59959.115258 18.026 0.066
59959.121266 18.037 0.073
59959.135219 17.967 0.06
59960.341198 18.193 0.066
59960.344372 18.054 0.06
59960.349793 18.056 0.061
59960.360741 18.23 0.076
59963.121448 18.267 0.085
59963.128635 18.325 0.077
59963.131795 18.306 0.081
59963.143059 18.269 0.081
59964.355553 18.386 0.078
59964.359171 18.373 0.075
59964.364669 18.377 0.066
59964.37652 18.341 0.062
59968.324167 18.534 0.094
59968.32733 18.58 0.094
59968.332768 18.715 0.104
59968.345113 18.818 0.122
59971.076098 19.094 0.153
59971.079257 18.97 0.146
59971.08647 18.685 0.126
59971.097773 18.753 0.131
59972.819081 18.683 0.195
59996.819809 19.43 0.177
