2018hkw 0.027 39.59503999999999 -11.73895
filter ATgr
58402.543865 18.545 0.078
58402.555537 18.502 0.078
58402.564807 18.535 0.08
58429.498227 18.731 0.076
58430.493513 19.153 0.118
58430.513661 18.71 0.079
58434.495849 19.234 0.126
58454.436927 19.404 0.17
58462.403672 19.207 0.139
filter ATri
58409.521373 15.964 0.154
58409.541458 17.102 0.076
58410.492389 14.878 0.223
58413.418051 17.185 0.063
58413.43795 17.038 0.057
58413.448134 17.11 0.069
58417.493153 17.333 0.062
58417.502862 17.407 0.066
58417.504703 17.388 0.092
58417.512514 17.433 0.076
58417.514381 15.621 0.719
58417.522185 17.576 0.083
58417.524049 17.134 0.064
58423.492115 17.565 0.046
58423.501927 17.653 0.051
58423.512183 17.44 0.046
58423.520059 18.175 0.106
58423.521935 17.58 0.05
58424.481994 17.987 0.075
58424.492032 18.503 0.127
58424.50202 17.957 0.079
58424.512119 18.206 0.1
58427.474225 17.862 0.065
58427.484475 17.773 0.065
58427.494744 17.757 0.059
58427.503107 18.805 0.199
58427.504992 17.759 0.056
58428.468818 18.069 0.08
58428.478858 18.738 0.149
58428.488844 18.97 0.188
58428.498956 19.112 0.201
58431.458669 18.387 0.091
58431.468414 18.333 0.088
58431.478649 18.233 0.08
58431.488864 18.38 0.103
58432.462141 18.836 0.172
58432.474186 18.649 0.143
58432.486731 18.35 0.108
58432.497452 18.509 0.136
58435.448373 17.931 0.091
58442.409792 18.486 0.185
58442.418928 18.428 0.2
58447.424408 18.629 0.225
58449.437174 18.559 0.184
58456.39599 18.562 0.109
58464.367328 18.984 0.156
58500.291575 18.54 0.18
