2025aet 0.07 102.776299444 19.7778688889
filter ATgr
60709.374722 18.019 0.052
60709.377938 18.099 0.057
60709.412827 18.148 0.062
60709.435095 18.096 0.055
filter ATri
60695.362479 20.649 0.614
60695.397617 20.005 0.332
60695.408082 19.519 0.208
60695.411297 20.105 0.366
60696.391072 19.542 0.227
60696.39502 19.821 0.252
60696.403515 19.447 0.167
60696.421926 19.512 0.227
60697.277253 20.231 0.54
60699.409455 18.572 0.089
60699.412694 18.847 0.124
60699.418058 18.56 0.083
60699.429283 18.785 0.105
60700.430525 18.749 0.111
60700.440424 18.705 0.101
60700.446002 18.852 0.148
60700.449247 18.495 0.084
60703.405115 18.519 0.082
60703.408392 18.483 0.078
60703.413921 18.628 0.076
60703.42407 19.523 1.161
60704.392339 18.58 0.141
60704.395555 18.417 0.087
60704.4011 18.359 0.093
60704.411631 18.567 0.15
60708.345776 18.429 0.079
60708.352774 18.295 0.069
60708.360224 18.211 0.058
60708.360693 18.244 0.063
60708.363549 18.434 0.085
60708.364918 18.37 0.073
60708.397581 18.453 0.086
60708.402984 18.391 0.07
60709.360015 18.249 0.064
60709.363487 18.317 0.07
60709.366357 18.284 0.076
60709.369527 18.374 0.087
60710.34995 18.423 0.073
60710.355206 18.313 0.082
60710.389086 18.402 0.076
60710.391811 18.453 0.09
60711.240261 18.27 0.117
60711.244545 18.413 0.111
60711.250088 18.273 0.08
60711.255464 18.44 0.1
60711.261318 18.361 0.103
60711.265884 18.266 0.089
60712.352497 18.394 0.114
60712.355717 18.389 0.107
60712.361283 18.452 0.116
60712.380584 18.35 0.112
60718.394286 18.757 0.366
60718.399811 18.375 0.275
60718.410444 19.066 0.495
60718.42063 19.164 0.657
60719.393901 18.538 0.197
60719.399097 18.541 0.168
60719.40187 18.815 0.215
60719.413959 18.654 0.165
60720.360394 18.889 0.211
60720.365566 19.179 0.236
60720.36933 18.502 0.133
60720.37919 18.791 0.17
60720.397515 18.59 0.16
60720.400706 19.082 0.247
60720.422671 18.656 0.157
60720.429058 18.647 0.167
60721.36275 18.707 0.12
60721.366499 18.86 0.16
60721.372546 19.02 0.207
60721.383218 18.726 0.135
60722.360438 18.863 0.133
60722.363209 18.982 0.161
60722.36916 18.77 0.137
60722.379295 18.647 0.101
60724.342694 19.099 0.141
60724.345901 18.955 0.131
60724.35326 19.247 0.174
