2024abvc 0.09 47.720205 -45.514515
filter ATgr
60696.061804 20.69 0.431
60696.067289 21.145 0.566
60696.070573 20.767 0.526
60696.080907 20.282 0.317
60700.051965 21.177 0.818
60700.057948 21.03 0.846
60700.061595 20.789 0.704
60700.065323 21.09 0.762
60700.068656 21.15 0.871
60700.071038 21.313 0.942
60700.09173 21.036 0.667
60704.059712 20.676 0.43
60704.063034 21.328 0.846
60704.068193 20.932 0.546
60708.067637 20.536 0.532
60708.077441 -21.42 0.923
60708.080323 21.306 0.897
filter ATri
60697.804278 20.404 0.478
60697.80751 20.341 0.385
60697.82633 20.065 0.325
60701.814077 20.857 0.943
60701.831173 20.136 0.558
60705.79154 20.298 0.449
60709.783484 20.256 0.539
60709.788633 21.05 0.931
60709.791829 20.288 0.419
60712.033007 19.61 0.415
60712.036771 -20.695 0.826
60716.119733 20.13 0.957
60716.164854 19.593 0.755
60717.777651 20.211 0.872
60717.781375 20.504 0.993
60717.798889 20.214 0.918
60720.094451 19.613 0.457
60720.118137 19.825 0.817
60721.835064 -20.483 0.882
