2024afbe 0.055 155.5214869 74.2110073
filter ATgr
60699.483848 19.596 0.225
60699.485691 19.731 0.28
60699.488492 20.823 0.753
60699.509569 20.673 0.5
filter ATri
60695.495356 19.207 0.218
60695.49809 18.717 0.164
60695.533688 18.991 0.191
60695.541572 19.936 0.429
60697.472686 19.514 0.971
60697.476687 19.043 0.16
60697.47687 -17.79 0.601
60697.486409 18.848 0.331
60709.500552 19.921 0.38
60709.503853 19.715 0.299
60709.538944 19.63 0.295
60709.567338 20.083 0.461
60710.498623 19.823 0.316
60711.519881 20.463 0.694
60711.524847 19.999 0.397
60711.536039 19.558 0.292
60715.440263 19.742 0.738
60717.437081 19.94 0.796
60719.491992 19.396 0.428
60719.573703 20.069 0.851
60723.459678 20.005 0.452
